bootstrap_iteration,statistic,p_value,significant,comparison
180,10.854964389733537,0.0011599343011312521,True,Pre-Inauguration vs Entire Period
181,14.414326169798423,0.0001929222038191414,True,Pre-Inauguration vs Entire Period
182,10.551567864839896,0.0013554973258547238,True,Pre-Inauguration vs Entire Period
183,11.144197657601422,0.0010002995330385099,True,Pre-Inauguration vs Entire Period
184,14.16792959631986,0.0002180316150532794,True,Pre-Inauguration vs Entire Period
185,13.556557481148545,0.0002956928942697598,True,Pre-Inauguration vs Entire Period
186,3.820167293036693,0.05199232942027545,False,Pre-Inauguration vs Entire Period
187,14.036782631490134,0.00023272690589275387,True,Pre-Inauguration vs Entire Period
188,17.810343380526326,3.658170528475969e-05,True,Pre-Inauguration vs Entire Period
189,8.192099021052313,0.0046417311621441875,True,Pre-Inauguration vs Entire Period
190,12.100187147540352,0.0006150806305953361,True,Pre-Inauguration vs Entire Period
191,8.364395174988045,0.0042372682840228024,True,Pre-Inauguration vs Entire Period
192,8.692464787763164,0.003564171984924673,True,Pre-Inauguration vs Entire Period
193,16.903018548599114,5.680899256878151e-05,True,Pre-Inauguration vs Entire Period
194,19.76665119710256,1.4293886960797607e-05,True,Pre-Inauguration vs Entire Period
195,8.668411070597879,0.0036095696939301087,True,Pre-Inauguration vs Entire Period
196,19.51983389032109,1.6082267784485348e-05,True,Pre-Inauguration vs Entire Period
197,5.262324479128976,0.02280020116241615,True,Pre-Inauguration vs Entire Period
198,16.39616240420945,7.273520978587048e-05,True,Pre-Inauguration vs Entire Period
199,17.62827692965421,3.995057525859456e-05,True,Pre-Inauguration vs Entire Period
200,6.252045610476499,0.01318471613856913,True,Pre-Inauguration vs Entire Period
201,14.203476023898089,0.00021421355008428446,True,Pre-Inauguration vs Entire Period
202,6.401646148340385,0.012149317050137554,True,Pre-Inauguration vs Entire Period
203,17.76000522809951,3.748323286001218e-05,True,Pre-Inauguration vs Entire Period
204,24.91111604796027,1.2755052888845853e-06,True,Pre-Inauguration vs Entire Period
205,3.6491554110131124,0.0574865089823727,False,Pre-Inauguration vs Entire Period
206,5.144107786944506,0.024362523935964123,True,Pre-Inauguration vs Entire Period
207,24.8022709332516,1.3413967989925225e-06,True,Pre-Inauguration vs Entire Period
208,17.09313627274673,5.1791820048714304e-05,True,Pre-Inauguration vs Entire Period
209,13.67883382902055,0.0002781769563195933,True,Pre-Inauguration vs Entire Period
210,24.268369162504975,1.7181243540331289e-06,True,Pre-Inauguration vs Entire Period
211,2.4520831370505896,0.11890385075463085,False,Pre-Inauguration vs Entire Period
212,18.082223644417844,3.207906487960015e-05,True,Pre-Inauguration vs Entire Period
213,12.243385313172805,0.0005720926068885695,True,Pre-Inauguration vs Entire Period
214,9.856083656148272,0.001941208366515373,True,Pre-Inauguration vs Entire Period
215,9.377599793210086,0.0024895328627620172,True,Pre-Inauguration vs Entire Period
216,3.635049858225468,0.05796660760155019,False,Pre-Inauguration vs Entire Period
217,9.90340425856756,0.0018941758343709186,True,Pre-Inauguration vs Entire Period
218,10.913438578667588,0.0011256863908329993,True,Pre-Inauguration vs Entire Period
219,14.038219630105484,0.00023256054819908976,True,Pre-Inauguration vs Entire Period
220,16.244205704518702,7.834293487070638e-05,True,Pre-Inauguration vs Entire Period
221,3.4010772868494246,0.06658992414852707,False,Pre-Inauguration vs Entire Period
222,22.601984370664734,3.7387094123506887e-06,True,Pre-Inauguration vs Entire Period
223,11.113855291583288,0.0010159369385247623,True,Pre-Inauguration vs Entire Period
224,12.432904461925702,0.000519861545636187,True,Pre-Inauguration vs Entire Period
225,16.07589265900778,8.50686455956314e-05,True,Pre-Inauguration vs Entire Period
226,18.26069886515936,2.9433003465114064e-05,True,Pre-Inauguration vs Entire Period
227,11.818545637397875,0.0007094880438745395,True,Pre-Inauguration vs Entire Period
228,29.276769463424937,1.7340506587590307e-07,True,Pre-Inauguration vs Entire Period
229,6.11916251431098,0.014181107537482935,True,Pre-Inauguration vs Entire Period
230,15.277521480984026,0.00012591048112317347,True,Pre-Inauguration vs Entire Period
231,11.759290690356972,0.000731162208452245,True,Pre-Inauguration vs Entire Period
232,6.6394126030023255,0.010673621197460447,True,Pre-Inauguration vs Entire Period
233,22.04472244539276,4.857240605041308e-06,True,Pre-Inauguration vs Entire Period
234,3.0756091073644205,0.08096199211926798,False,Pre-Inauguration vs Entire Period
235,21.971772708336207,5.026873810880205e-06,True,Pre-Inauguration vs Entire Period
236,14.746970091612972,0.00016361184005186797,True,Pre-Inauguration vs Entire Period
237,12.347706698698094,0.000542712829836265,True,Pre-Inauguration vs Entire Period
238,14.877125139560265,0.00015341380849174898,True,Pre-Inauguration vs Entire Period
239,10.063510117255296,0.0017435082591965502,True,Pre-Inauguration vs Entire Period
240,14.013456526168278,0.00023544429815074944,True,Pre-Inauguration vs Entire Period
241,20.319512182475314,1.0984179924925736e-05,True,Pre-Inauguration vs Entire Period
242,16.469356405407886,7.018124921459163e-05,True,Pre-Inauguration vs Entire Period
243,12.31908218209513,0.0005506178669149526,True,Pre-Inauguration vs Entire Period
244,9.31079480041971,0.002577824271954078,True,Pre-Inauguration vs Entire Period
245,3.3658612865899626,0.06800302125263541,False,Pre-Inauguration vs Entire Period
246,6.228737246328531,0.013354090468671753,True,Pre-Inauguration vs Entire Period
247,9.7192984932673,0.0020839915027573955,True,Pre-Inauguration vs Entire Period
248,8.573022798518142,0.0037955205871193693,True,Pre-Inauguration vs Entire Period
249,11.923016162648349,0.0006728566925306086,True,Pre-Inauguration vs Entire Period
250,8.830971969789404,0.0033139152420373426,True,Pre-Inauguration vs Entire Period
251,21.928507676114275,5.1303024045915615e-06,True,Pre-Inauguration vs Entire Period
252,5.506375290289784,0.019896828971279836,True,Pre-Inauguration vs Entire Period
253,17.710246435460462,3.8396540548124216e-05,True,Pre-Inauguration vs Entire Period
254,6.001231592193479,0.015130809753149763,True,Pre-Inauguration vs Entire Period
255,5.599440086929485,0.01889370493161644,True,Pre-Inauguration vs Entire Period
256,15.910243842020657,9.226078896162662e-05,True,Pre-Inauguration vs Entire Period
257,19.00219131760757,2.0605874688498416e-05,True,Pre-Inauguration vs Entire Period
258,6.4981778980141955,0.011526247852241378,True,Pre-Inauguration vs Entire Period
259,9.085089477268234,0.0029005723236501836,True,Pre-Inauguration vs Entire Period
260,4.379523555490902,0.03759766408637511,True,Pre-Inauguration vs Entire Period
261,9.349374250726289,0.002526452577328488,True,Pre-Inauguration vs Entire Period
262,3.5578361552630025,0.06067188155177486,False,Pre-Inauguration vs Entire Period
263,10.338501911065459,0.001512697434009564,True,Pre-Inauguration vs Entire Period
264,9.673174050371916,0.0021345245314282673,True,Pre-Inauguration vs Entire Period
265,19.001621313315546,2.06115090979343e-05,True,Pre-Inauguration vs Entire Period
266,14.074745591607646,0.00022837238434779644,True,Pre-Inauguration vs Entire Period
267,6.581459517489782,0.011015300005959846,True,Pre-Inauguration vs Entire Period
268,15.025357184474611,0.0001425829329897151,True,Pre-Inauguration vs Entire Period
269,4.031750643899169,0.04595780826785138,True,Pre-Inauguration vs Entire Period
270,9.794609476264696,0.0020040975000390877,True,Pre-Inauguration vs Entire Period
271,15.1297473107217,0.00013542456997030642,True,Pre-Inauguration vs Entire Period
272,11.661779043435425,0.0007683100085772215,True,Pre-Inauguration vs Entire Period
273,13.608091185730249,0.00028817789977509084,True,Pre-Inauguration vs Entire Period
274,5.190515000674799,0.023736277486058995,True,Pre-Inauguration vs Entire Period
275,12.636075845511552,0.00046924044481605096,True,Pre-Inauguration vs Entire Period
276,14.941295038828747,0.00014862604362422084,True,Pre-Inauguration vs Entire Period
277,9.513138198432452,0.002319789039917885,True,Pre-Inauguration vs Entire Period
278,9.18883138323925,0.0027473769165829165,True,Pre-Inauguration vs Entire Period
279,32.18211545060724,4.713396176447286e-08,True,Pre-Inauguration vs Entire Period
280,21.19200282115852,7.262273021611957e-06,True,Pre-Inauguration vs Entire Period
281,19.350434905887195,1.743947231397739e-05,True,Pre-Inauguration vs Entire Period
282,16.31482120336703,7.568435048734909e-05,True,Pre-Inauguration vs Entire Period
283,23.57499444503934,2.3722232364583168e-06,True,Pre-Inauguration vs Entire Period
284,13.066403872615899,0.000377946980162226,True,Pre-Inauguration vs Entire Period
285,8.096272231579336,0.0048836410638120635,True,Pre-Inauguration vs Entire Period
286,10.702876279203828,0.001254080102873994,True,Pre-Inauguration vs Entire Period
287,19.75846707985036,1.4349826283183523e-05,True,Pre-Inauguration vs Entire Period
288,10.568799895717591,0.0013435366348787594,True,Pre-Inauguration vs Entire Period
289,8.506608382700863,0.003930769741029219,True,Pre-Inauguration vs Entire Period
290,8.8085121901595,0.0033532378075101345,True,Pre-Inauguration vs Entire Period
291,10.456852164608955,0.0014232084077503376,True,Pre-Inauguration vs Entire Period
