bootstrap_iteration,u_statistic,p_value,significant,comparison
5438,2217.5,2.8453344220904127e-10,True,Pre-Inauguration vs Entire Period
5439,2927.5,4.884012475117752e-06,True,Pre-Inauguration vs Entire Period
5440,2823.0,1.3973980213108967e-06,True,Pre-Inauguration vs Entire Period
5441,2570.5,5.2314244573937884e-08,True,Pre-Inauguration vs Entire Period
5442,2346.0,2.065807748523433e-09,True,Pre-Inauguration vs Entire Period
5443,2986.0,9.5773176344767e-06,True,Pre-Inauguration vs Entire Period
5444,2473.0,1.3328707438147455e-08,True,Pre-Inauguration vs Entire Period
5445,2436.5,7.876993398166234e-09,True,Pre-Inauguration vs Entire Period
5446,2772.5,7.459931876416381e-07,True,Pre-Inauguration vs Entire Period
5447,2691.5,2.644394421794797e-07,True,Pre-Inauguration vs Entire Period
5448,1967.5,4.553177605147704e-12,True,Pre-Inauguration vs Entire Period
5449,2485.5,1.5921238118760528e-08,True,Pre-Inauguration vs Entire Period
5450,2750.5,5.650142141921472e-07,True,Pre-Inauguration vs Entire Period
5451,2676.0,2.1593244441663224e-07,True,Pre-Inauguration vs Entire Period
5452,2404.0,4.896981047316841e-09,True,Pre-Inauguration vs Entire Period
5453,2711.5,3.425576295024959e-07,True,Pre-Inauguration vs Entire Period
5454,2752.0,5.761889485156311e-07,True,Pre-Inauguration vs Entire Period
5455,2781.5,8.350911857614518e-07,True,Pre-Inauguration vs Entire Period
5456,2770.0,7.228026025996249e-07,True,Pre-Inauguration vs Entire Period
5457,2877.5,2.7046062490438712e-06,True,Pre-Inauguration vs Entire Period
5458,2106.5,4.7488989285189206e-11,True,Pre-Inauguration vs Entire Period
5459,2657.0,1.68020839592794e-07,True,Pre-Inauguration vs Entire Period
5460,2894.0,3.29091379047635e-06,True,Pre-Inauguration vs Entire Period
5461,2764.5,6.743126305659185e-07,True,Pre-Inauguration vs Entire Period
5462,2418.5,6.0595309057267405e-09,True,Pre-Inauguration vs Entire Period
5463,2396.0,4.351018562355017e-09,True,Pre-Inauguration vs Entire Period
5464,2026.0,1.2387978029949387e-11,True,Pre-Inauguration vs Entire Period
5465,2710.0,3.36214016412583e-07,True,Pre-Inauguration vs Entire Period
5466,2269.0,6.374615151977216e-10,True,Pre-Inauguration vs Entire Period
5467,3053.5,2.0301586828441876e-05,True,Pre-Inauguration vs Entire Period
5468,2809.5,1.1834913343927744e-06,True,Pre-Inauguration vs Entire Period
5469,3203.5,9.844583888692002e-05,True,Pre-Inauguration vs Entire Period
5470,2499.5,1.9438194727612873e-08,True,Pre-Inauguration vs Entire Period
5471,2781.0,8.298449808067629e-07,True,Pre-Inauguration vs Entire Period
5472,2581.5,6.081674078192562e-08,True,Pre-Inauguration vs Entire Period
5473,3272.5,0.0001949113693656209,True,Pre-Inauguration vs Entire Period
5474,2276.5,7.155361409281905e-10,True,Pre-Inauguration vs Entire Period
5475,2427.0,6.86004464110242e-09,True,Pre-Inauguration vs Entire Period
5476,2978.0,8.74050926039124e-06,True,Pre-Inauguration vs Entire Period
5477,3254.0,0.00016269800796984605,True,Pre-Inauguration vs Entire Period
5478,2024.5,1.2073362587314994e-11,True,Pre-Inauguration vs Entire Period
5479,2499.0,1.9303595236998315e-08,True,Pre-Inauguration vs Entire Period
5480,2864.5,2.313054548872566e-06,True,Pre-Inauguration vs Entire Period
5481,2500.5,1.972315629259627e-08,True,Pre-Inauguration vs Entire Period
5482,2989.5,9.956805001581026e-06,True,Pre-Inauguration vs Entire Period
5483,2973.0,8.257692225719866e-06,True,Pre-Inauguration vs Entire Period
5484,2155.0,1.0474524507912585e-10,True,Pre-Inauguration vs Entire Period
5485,2374.0,3.14187687757865e-09,True,Pre-Inauguration vs Entire Period
5486,2435.5,7.755948478103165e-09,True,Pre-Inauguration vs Entire Period
5487,2674.5,2.115627228156238e-07,True,Pre-Inauguration vs Entire Period
5488,3083.0,2.7997694672256763e-05,True,Pre-Inauguration vs Entire Period
5489,2996.5,1.0783590119562506e-05,True,Pre-Inauguration vs Entire Period
5490,2784.0,8.620648493169084e-07,True,Pre-Inauguration vs Entire Period
5491,2815.0,1.266017398145219e-06,True,Pre-Inauguration vs Entire Period
5492,2702.0,3.031859037204753e-07,True,Pre-Inauguration vs Entire Period
5493,2372.5,3.0723594283389838e-09,True,Pre-Inauguration vs Entire Period
5494,2435.0,7.700065470230922e-09,True,Pre-Inauguration vs Entire Period
5495,2390.0,3.980570874378955e-09,True,Pre-Inauguration vs Entire Period
5496,2532.5,3.0904925555939676e-08,True,Pre-Inauguration vs Entire Period
5497,2510.0,2.2524884305428763e-08,True,Pre-Inauguration vs Entire Period
5498,2843.5,1.7944042438764546e-06,True,Pre-Inauguration vs Entire Period
5499,2769.0,7.139310052307599e-07,True,Pre-Inauguration vs Entire Period
5500,3246.0,0.00015043175715512226,True,Pre-Inauguration vs Entire Period
5501,2778.5,8.04248944744909e-07,True,Pre-Inauguration vs Entire Period
5502,2660.0,1.748672663249733e-07,True,Pre-Inauguration vs Entire Period
5503,2971.0,8.07325502294743e-06,True,Pre-Inauguration vs Entire Period
5504,2480.5,1.4832978304916536e-08,True,Pre-Inauguration vs Entire Period
5505,2100.5,4.296537645856618e-11,True,Pre-Inauguration vs Entire Period
5506,1890.5,1.1818001590770848e-12,True,Pre-Inauguration vs Entire Period
5507,2825.5,1.4409076529527952e-06,True,Pre-Inauguration vs Entire Period
5508,3053.5,2.0318765817951034e-05,True,Pre-Inauguration vs Entire Period
5509,2295.5,9.579747331348306e-10,True,Pre-Inauguration vs Entire Period
5510,2227.0,3.3058142966218835e-10,True,Pre-Inauguration vs Entire Period
5511,2940.0,5.64807855314586e-06,True,Pre-Inauguration vs Entire Period
5512,2956.0,6.798728630416597e-06,True,Pre-Inauguration vs Entire Period
5513,2859.0,2.1659835272467786e-06,True,Pre-Inauguration vs Entire Period
5514,2357.0,2.435407620209714e-09,True,Pre-Inauguration vs Entire Period
5515,2530.0,2.984632123530497e-08,True,Pre-Inauguration vs Entire Period
5516,2399.5,4.585094891311728e-09,True,Pre-Inauguration vs Entire Period
5517,2357.0,2.4350515567501324e-09,True,Pre-Inauguration vs Entire Period
5518,2431.5,7.3245749273186534e-09,True,Pre-Inauguration vs Entire Period
5519,2150.0,9.646921173779477e-11,True,Pre-Inauguration vs Entire Period
5520,3105.5,3.563081706478979e-05,True,Pre-Inauguration vs Entire Period
5521,3128.5,4.545007961239976e-05,True,Pre-Inauguration vs Entire Period
5522,2650.0,1.5319488460489902e-07,True,Pre-Inauguration vs Entire Period
5523,2117.0,5.6438998197810296e-11,True,Pre-Inauguration vs Entire Period
5524,2580.5,6.003580051203716e-08,True,Pre-Inauguration vs Entire Period
5525,2460.0,1.1054070059548588e-08,True,Pre-Inauguration vs Entire Period
5526,2244.5,4.3500892392657346e-10,True,Pre-Inauguration vs Entire Period
5527,2714.0,3.5418735972595607e-07,True,Pre-Inauguration vs Entire Period
5528,2177.0,1.490094839391409e-10,True,Pre-Inauguration vs Entire Period
5529,2493.0,1.7710085061323113e-08,True,Pre-Inauguration vs Entire Period
5530,2865.0,2.3282624117897527e-06,True,Pre-Inauguration vs Entire Period
5531,2564.5,4.814984677868073e-08,True,Pre-Inauguration vs Entire Period
5532,2589.0,6.741959665466433e-08,True,Pre-Inauguration vs Entire Period
5533,2912.0,4.0718012155644284e-06,True,Pre-Inauguration vs Entire Period
5534,2217.0,2.8225928911416965e-10,True,Pre-Inauguration vs Entire Period
5535,2480.5,1.4841963262121323e-08,True,Pre-Inauguration vs Entire Period
5536,3076.0,2.59552083719407e-05,True,Pre-Inauguration vs Entire Period
5537,2119.0,5.827158025408184e-11,True,Pre-Inauguration vs Entire Period
5538,2319.0,1.3724647676940444e-09,True,Pre-Inauguration vs Entire Period
5539,2501.0,1.9845771816867938e-08,True,Pre-Inauguration vs Entire Period
5540,2509.0,2.2216711317576306e-08,True,Pre-Inauguration vs Entire Period
5541,2515.0,2.4170738716147488e-08,True,Pre-Inauguration vs Entire Period
5542,2534.5,3.175410063608927e-08,True,Pre-Inauguration vs Entire Period
5543,2811.5,1.2129199654258161e-06,True,Pre-Inauguration vs Entire Period
5544,2475.0,1.3705982431489272e-08,True,Pre-Inauguration vs Entire Period
5545,2563.5,4.7518132508271985e-08,True,Pre-Inauguration vs Entire Period
5546,2221.5,3.030820971617919e-10,True,Pre-Inauguration vs Entire Period
5547,2230.5,3.4887367143819217e-10,True,Pre-Inauguration vs Entire Period
5548,2171.5,1.3654582555807818e-10,True,Pre-Inauguration vs Entire Period
5549,2606.5,8.547632688102344e-08,True,Pre-Inauguration vs Entire Period
5550,2461.0,1.1215598999660708e-08,True,Pre-Inauguration vs Entire Period
5551,2780.5,8.247276392466531e-07,True,Pre-Inauguration vs Entire Period
5552,2522.5,2.686448196551361e-08,True,Pre-Inauguration vs Entire Period
5553,2641.5,1.3678975303833367e-07,True,Pre-Inauguration vs Entire Period
5554,2493.5,1.784476155273055e-08,True,Pre-Inauguration vs Entire Period
5555,2572.0,5.340187002561325e-08,True,Pre-Inauguration vs Entire Period
5556,2568.0,5.055475699490629e-08,True,Pre-Inauguration vs Entire Period
5557,2193.0,1.9266042575809774e-10,True,Pre-Inauguration vs Entire Period
5558,2241.0,4.1147915781933445e-10,True,Pre-Inauguration vs Entire Period
5559,2866.5,2.3696537519278983e-06,True,Pre-Inauguration vs Entire Period
5560,2476.5,1.4013569089879583e-08,True,Pre-Inauguration vs Entire Period
5561,2690.0,2.593299053326211e-07,True,Pre-Inauguration vs Entire Period
5562,1827.0,3.796573703157498e-13,True,Pre-Inauguration vs Entire Period
5563,2146.5,9.12972948639299e-11,True,Pre-Inauguration vs Entire Period
5564,1690.5,3.042651282081769e-14,True,Pre-Inauguration vs Entire Period
5565,2729.0,4.29652722483838e-07,True,Pre-Inauguration vs Entire Period
5566,2210.0,2.525099932351851e-10,True,Pre-Inauguration vs Entire Period
5567,2268.5,6.324567481563401e-10,True,Pre-Inauguration vs Entire Period
5568,2628.5,1.1486020208860817e-07,True,Pre-Inauguration vs Entire Period
5569,2953.0,6.564673148396527e-06,True,Pre-Inauguration vs Entire Period
5570,2320.0,1.3926735058992745e-09,True,Pre-Inauguration vs Entire Period
5571,2993.5,1.0413325575794259e-05,True,Pre-Inauguration vs Entire Period
5572,2468.5,1.2500727863158097e-08,True,Pre-Inauguration vs Entire Period
5573,3411.5,0.0007106518485837001,True,Pre-Inauguration vs Entire Period
5574,2532.5,3.090427442288354e-08,True,Pre-Inauguration vs Entire Period
5575,2140.0,8.2050450166983e-11,True,Pre-Inauguration vs Entire Period
5576,2468.0,1.2403562950568568e-08,True,Pre-Inauguration vs Entire Period
5577,2670.0,1.9939932562225818e-07,True,Pre-Inauguration vs Entire Period
5578,2204.5,2.3157705837062648e-10,True,Pre-Inauguration vs Entire Period
5579,2768.0,7.04846407536779e-07,True,Pre-Inauguration vs Entire Period
5580,2431.0,7.267214929599201e-09,True,Pre-Inauguration vs Entire Period
5581,2191.5,1.883293891169695e-10,True,Pre-Inauguration vs Entire Period
5582,2532.0,3.068405698670513e-08,True,Pre-Inauguration vs Entire Period
5583,2533.0,3.108442228401111e-08,True,Pre-Inauguration vs Entire Period
5584,2555.0,4.221482884857734e-08,True,Pre-Inauguration vs Entire Period
5585,2854.0,2.0397497353276186e-06,True,Pre-Inauguration vs Entire Period
5586,2439.5,8.22053022652242e-09,True,Pre-Inauguration vs Entire Period
5587,2184.0,1.668451847346077e-10,True,Pre-Inauguration vs Entire Period
5588,2603.0,8.148030847779174e-08,True,Pre-Inauguration vs Entire Period
5589,2383.0,3.588819663458499e-09,True,Pre-Inauguration vs Entire Period
5590,2370.5,2.980413927704278e-09,True,Pre-Inauguration vs Entire Period
5591,2558.0,4.4070563726200416e-08,True,Pre-Inauguration vs Entire Period
5592,2983.0,9.249227236676887e-06,True,Pre-Inauguration vs Entire Period
5593,2265.5,6.028674475634532e-10,True,Pre-Inauguration vs Entire Period
5594,2330.5,1.6330901607677374e-09,True,Pre-Inauguration vs Entire Period
5595,2657.0,1.6800180891741447e-07,True,Pre-Inauguration vs Entire Period
5596,2888.5,3.0848722409979352e-06,True,Pre-Inauguration vs Entire Period
5597,2983.5,9.305271046647219e-06,True,Pre-Inauguration vs Entire Period
5598,2303.0,1.0756485063195102e-09,True,Pre-Inauguration vs Entire Period
5599,2434.5,7.63792961249574e-09,True,Pre-Inauguration vs Entire Period
5600,3452.0,0.001015034835685309,True,Pre-Inauguration vs Entire Period
5601,2972.0,8.163615148381284e-06,True,Pre-Inauguration vs Entire Period
5602,2781.0,8.300403884836943e-07,True,Pre-Inauguration vs Entire Period
5603,2868.5,2.4272247947265634e-06,True,Pre-Inauguration vs Entire Period
5604,2998.5,1.1019866129792955e-05,True,Pre-Inauguration vs Entire Period
5605,2419.5,6.14609793130576e-09,True,Pre-Inauguration vs Entire Period
5606,2512.0,2.3174857513491733e-08,True,Pre-Inauguration vs Entire Period
5607,2368.0,2.8732276863171506e-09,True,Pre-Inauguration vs Entire Period
5608,2439.5,8.226995269902365e-09,True,Pre-Inauguration vs Entire Period
5609,2759.5,6.330470053554756e-07,True,Pre-Inauguration vs Entire Period
5610,2316.0,1.311939443682151e-09,True,Pre-Inauguration vs Entire Period
5611,2601.5,7.989458198896141e-08,True,Pre-Inauguration vs Entire Period
5612,2930.5,5.057210376274661e-06,True,Pre-Inauguration vs Entire Period
5613,2067.5,2.48916030140994e-11,True,Pre-Inauguration vs Entire Period
5614,2402.5,4.77977510812741e-09,True,Pre-Inauguration vs Entire Period
5615,2814.0,1.250567320049287e-06,True,Pre-Inauguration vs Entire Period
5616,2527.0,2.861166496190465e-08,True,Pre-Inauguration vs Entire Period
5617,2031.0,1.3481687850977099e-11,True,Pre-Inauguration vs Entire Period
5618,2725.5,4.107429201502388e-07,True,Pre-Inauguration vs Entire Period
5619,2235.5,3.777635010089394e-10,True,Pre-Inauguration vs Entire Period
5620,2488.0,1.650924180076467e-08,True,Pre-Inauguration vs Entire Period
5621,2395.0,4.2871558352425096e-09,True,Pre-Inauguration vs Entire Period
5622,2883.5,2.905009928278248e-06,True,Pre-Inauguration vs Entire Period
5623,2256.0,5.202760416452668e-10,True,Pre-Inauguration vs Entire Period
5624,2657.5,1.691048078326433e-07,True,Pre-Inauguration vs Entire Period
5625,2882.5,2.868281420256392e-06,True,Pre-Inauguration vs Entire Period
5626,3426.5,0.0008116124122020202,True,Pre-Inauguration vs Entire Period
5627,2963.5,7.406144406948469e-06,True,Pre-Inauguration vs Entire Period
5628,2492.5,1.7599205612386845e-08,True,Pre-Inauguration vs Entire Period
5629,2724.5,4.054214611530416e-07,True,Pre-Inauguration vs Entire Period
5630,2486.0,1.6039017726036525e-08,True,Pre-Inauguration vs Entire Period
5631,2866.0,2.355608456179431e-06,True,Pre-Inauguration vs Entire Period
5632,3014.0,1.3119963926726515e-05,True,Pre-Inauguration vs Entire Period
5633,2418.5,6.054896758666972e-09,True,Pre-Inauguration vs Entire Period
5634,2481.5,1.503432309904718e-08,True,Pre-Inauguration vs Entire Period
5635,2494.5,1.8107435518145205e-08,True,Pre-Inauguration vs Entire Period
5636,3013.0,1.2985386806889438e-05,True,Pre-Inauguration vs Entire Period
5637,2860.0,2.1916140708780914e-06,True,Pre-Inauguration vs Entire Period
5638,2215.0,2.7345034666561963e-10,True,Pre-Inauguration vs Entire Period
5639,2714.0,3.540446181663846e-07,True,Pre-Inauguration vs Entire Period
5640,2665.0,1.8687016942116284e-07,True,Pre-Inauguration vs Entire Period
5641,2881.0,2.8202896059819558e-06,True,Pre-Inauguration vs Entire Period
5642,2762.0,6.537268747148084e-07,True,Pre-Inauguration vs Entire Period
5643,2703.0,3.071234012855605e-07,True,Pre-Inauguration vs Entire Period
5644,2070.0,2.5948470207045628e-11,True,Pre-Inauguration vs Entire Period
5645,2483.0,1.5370959062637848e-08,True,Pre-Inauguration vs Entire Period
5646,2824.0,1.4135507919737076e-06,True,Pre-Inauguration vs Entire Period
5647,1805.0,2.548052060465893e-13,True,Pre-Inauguration vs Entire Period
5648,3359.5,0.000443670677086286,True,Pre-Inauguration vs Entire Period
5649,2257.0,5.294188316376435e-10,True,Pre-Inauguration vs Entire Period
5650,1581.0,3.703048696326555e-15,True,Pre-Inauguration vs Entire Period
5651,3023.5,1.4587414085044985e-05,True,Pre-Inauguration vs Entire Period
5652,2923.0,4.632817409928885e-06,True,Pre-Inauguration vs Entire Period
5653,2051.0,1.8887194303093715e-11,True,Pre-Inauguration vs Entire Period
5654,2702.0,3.028976713643079e-07,True,Pre-Inauguration vs Entire Period
5655,2493.0,1.7716840084970872e-08,True,Pre-Inauguration vs Entire Period
5656,2612.5,9.269510427988861e-08,True,Pre-Inauguration vs Entire Period
5657,3431.5,0.0008485483524073461,True,Pre-Inauguration vs Entire Period
5658,2324.5,1.49225119300506e-09,True,Pre-Inauguration vs Entire Period
5659,2286.5,8.345408997583328e-10,True,Pre-Inauguration vs Entire Period
5660,2929.0,4.970231370257728e-06,True,Pre-Inauguration vs Entire Period
5661,2453.5,1.0073584232554636e-08,True,Pre-Inauguration vs Entire Period
5662,2012.0,9.776224971756442e-12,True,Pre-Inauguration vs Entire Period
5663,3001.5,1.1405575067579736e-05,True,Pre-Inauguration vs Entire Period
5664,2858.5,2.1523284646097354e-06,True,Pre-Inauguration vs Entire Period
5665,2700.0,2.952770967884215e-07,True,Pre-Inauguration vs Entire Period
5666,2857.5,2.1279202055916253e-06,True,Pre-Inauguration vs Entire Period
5667,3204.0,9.894493593433594e-05,True,Pre-Inauguration vs Entire Period
5668,2473.0,1.3324277713536023e-08,True,Pre-Inauguration vs Entire Period
5669,2412.5,5.547263540971836e-09,True,Pre-Inauguration vs Entire Period
5670,2824.0,1.414508876532532e-06,True,Pre-Inauguration vs Entire Period
5671,2009.0,9.285405089303724e-12,True,Pre-Inauguration vs Entire Period
5672,2203.5,2.2801260335046837e-10,True,Pre-Inauguration vs Entire Period
5673,3076.5,2.6106209703067194e-05,True,Pre-Inauguration vs Entire Period
5674,2540.0,3.4314383809957414e-08,True,Pre-Inauguration vs Entire Period
5675,2299.0,1.0113076390568616e-09,True,Pre-Inauguration vs Entire Period
5676,2274.5,6.934383476447403e-10,True,Pre-Inauguration vs Entire Period
5677,2513.5,2.3676331407387123e-08,True,Pre-Inauguration vs Entire Period
5678,2039.5,1.556258247106061e-11,True,Pre-Inauguration vs Entire Period
5679,2285.0,8.149005447845697e-10,True,Pre-Inauguration vs Entire Period
5680,2626.5,1.118808902097491e-07,True,Pre-Inauguration vs Entire Period
5681,3147.5,5.5459644118077044e-05,True,Pre-Inauguration vs Entire Period
5682,2981.0,9.046637170680858e-06,True,Pre-Inauguration vs Entire Period
5683,2267.5,6.224886230098972e-10,True,Pre-Inauguration vs Entire Period
5684,2408.0,5.186058577372465e-09,True,Pre-Inauguration vs Entire Period
5685,2640.5,1.3490307457262874e-07,True,Pre-Inauguration vs Entire Period
5686,2417.5,5.962934937176879e-09,True,Pre-Inauguration vs Entire Period
5687,2784.5,8.67070786168607e-07,True,Pre-Inauguration vs Entire Period
5688,2491.0,1.7224141761116246e-08,True,Pre-Inauguration vs Entire Period
5689,2525.5,2.801558138614555e-08,True,Pre-Inauguration vs Entire Period
5690,2477.5,1.4209727646391578e-08,True,Pre-Inauguration vs Entire Period
5691,2467.0,1.22314257729456e-08,True,Pre-Inauguration vs Entire Period
5692,2058.5,2.1402834738990754e-11,True,Pre-Inauguration vs Entire Period
5693,2847.0,1.8719881769244064e-06,True,Pre-Inauguration vs Entire Period
5694,2174.0,1.4213192927415475e-10,True,Pre-Inauguration vs Entire Period
5695,2894.5,3.312267146913532e-06,True,Pre-Inauguration vs Entire Period
5696,2782.0,8.407294209788271e-07,True,Pre-Inauguration vs Entire Period
5697,3013.0,1.2979262060315438e-05,True,Pre-Inauguration vs Entire Period
5698,2260.5,5.582519911598594e-10,True,Pre-Inauguration vs Entire Period
5699,2143.5,8.695153182767031e-11,True,Pre-Inauguration vs Entire Period
5700,2903.0,3.6636775699563133e-06,True,Pre-Inauguration vs Entire Period
5701,2766.0,6.875549949172816e-07,True,Pre-Inauguration vs Entire Period
5702,2587.5,6.605959816211182e-08,True,Pre-Inauguration vs Entire Period
5703,1921.0,2.0282637738562223e-12,True,Pre-Inauguration vs Entire Period
5704,2767.5,7.008382436585927e-07,True,Pre-Inauguration vs Entire Period
5705,2918.0,4.368872586191692e-06,True,Pre-Inauguration vs Entire Period
5706,2394.5,4.2517959447587166e-09,True,Pre-Inauguration vs Entire Period
5707,2622.5,1.0610707604787116e-07,True,Pre-Inauguration vs Entire Period
5708,2604.0,8.262878176315256e-08,True,Pre-Inauguration vs Entire Period
5709,2832.5,1.5696832947318485e-06,True,Pre-Inauguration vs Entire Period
5710,2567.5,5.018097874849457e-08,True,Pre-Inauguration vs Entire Period
5711,2840.0,1.719370199349864e-06,True,Pre-Inauguration vs Entire Period
5712,2321.0,1.4142186255309675e-09,True,Pre-Inauguration vs Entire Period
5713,2409.0,5.271900337402411e-09,True,Pre-Inauguration vs Entire Period
5714,2245.5,4.420550121846789e-10,True,Pre-Inauguration vs Entire Period
5715,2408.0,5.19589114687259e-09,True,Pre-Inauguration vs Entire Period
5716,2697.5,2.859558830196564e-07,True,Pre-Inauguration vs Entire Period
5717,2214.5,2.710264602321238e-10,True,Pre-Inauguration vs Entire Period
5718,2852.0,1.9898535933921363e-06,True,Pre-Inauguration vs Entire Period
5719,2631.0,1.188854453825189e-07,True,Pre-Inauguration vs Entire Period
5720,2234.5,3.7171906075536514e-10,True,Pre-Inauguration vs Entire Period
5721,2329.0,1.5977360378079309e-09,True,Pre-Inauguration vs Entire Period
5722,2374.5,3.16550194197453e-09,True,Pre-Inauguration vs Entire Period
5723,2522.0,2.667903956002666e-08,True,Pre-Inauguration vs Entire Period
5724,2018.5,1.091098098701786e-11,True,Pre-Inauguration vs Entire Period
5725,3082.0,2.768576626230904e-05,True,Pre-Inauguration vs Entire Period
5726,2413.0,5.584502111355626e-09,True,Pre-Inauguration vs Entire Period
5727,2902.0,3.6203877532546766e-06,True,Pre-Inauguration vs Entire Period
5728,2554.5,4.1943319965617255e-08,True,Pre-Inauguration vs Entire Period
5729,2137.0,7.828005760158287e-11,True,Pre-Inauguration vs Entire Period
5730,2653.5,1.6036558518765512e-07,True,Pre-Inauguration vs Entire Period
5731,3270.5,0.0001910921029340653,True,Pre-Inauguration vs Entire Period
5732,2515.5,2.435458910538915e-08,True,Pre-Inauguration vs Entire Period
5733,2519.0,2.5581036371251044e-08,True,Pre-Inauguration vs Entire Period
5734,2765.0,6.788634770590649e-07,True,Pre-Inauguration vs Entire Period
5735,2816.5,1.2894535745405983e-06,True,Pre-Inauguration vs Entire Period
5736,2295.0,9.516732621801457e-10,True,Pre-Inauguration vs Entire Period
5737,2777.5,7.939528922756118e-07,True,Pre-Inauguration vs Entire Period
5738,1745.0,8.455652493722932e-14,True,Pre-Inauguration vs Entire Period
5739,2812.5,1.2279322206623814e-06,True,Pre-Inauguration vs Entire Period
5740,2144.0,8.769925649680867e-11,True,Pre-Inauguration vs Entire Period
5741,2617.0,9.846073604806752e-08,True,Pre-Inauguration vs Entire Period
5742,3066.0,2.3280445062288307e-05,True,Pre-Inauguration vs Entire Period
5743,2383.0,3.589761874638074e-09,True,Pre-Inauguration vs Entire Period
5744,2671.0,2.0216175476269032e-07,True,Pre-Inauguration vs Entire Period
5745,2291.0,8.940391839880541e-10,True,Pre-Inauguration vs Entire Period
5746,3097.5,3.270388691369201e-05,True,Pre-Inauguration vs Entire Period
5747,2097.5,4.097985482549563e-11,True,Pre-Inauguration vs Entire Period
5748,2809.0,1.1762013614489406e-06,True,Pre-Inauguration vs Entire Period
5749,3270.5,0.00019120535896186583,True,Pre-Inauguration vs Entire Period
5750,2400.5,4.651901904910913e-09,True,Pre-Inauguration vs Entire Period
5751,2728.0,4.2395647398447835e-07,True,Pre-Inauguration vs Entire Period
5752,2416.5,5.878605805403316e-09,True,Pre-Inauguration vs Entire Period
5753,2708.0,3.2746909681510093e-07,True,Pre-Inauguration vs Entire Period
5754,2454.5,1.0218298628122882e-08,True,Pre-Inauguration vs Entire Period
5755,2527.5,2.8791544557431983e-08,True,Pre-Inauguration vs Entire Period
5756,2478.0,1.4306201421313052e-08,True,Pre-Inauguration vs Entire Period
5757,2816.0,1.2819845073175725e-06,True,Pre-Inauguration vs Entire Period
5758,2666.5,1.9069308014239688e-07,True,Pre-Inauguration vs Entire Period
5759,2532.5,3.090818140132142e-08,True,Pre-Inauguration vs Entire Period
5760,2410.0,5.3469315977043045e-09,True,Pre-Inauguration vs Entire Period
5761,2859.0,2.1655278887696648e-06,True,Pre-Inauguration vs Entire Period
5762,2993.5,1.0423576781940026e-05,True,Pre-Inauguration vs Entire Period
5763,2028.0,1.2811777457151161e-11,True,Pre-Inauguration vs Entire Period
5764,2804.5,1.1114192965821225e-06,True,Pre-Inauguration vs Entire Period
5765,2403.0,4.8261253405343646e-09,True,Pre-Inauguration vs Entire Period
5766,2275.5,7.041923286571242e-10,True,Pre-Inauguration vs Entire Period
5767,2877.0,2.689379543269986e-06,True,Pre-Inauguration vs Entire Period
5768,2364.5,2.7266153073118047e-09,True,Pre-Inauguration vs Entire Period
5769,2374.0,3.138631027700907e-09,True,Pre-Inauguration vs Entire Period
5770,1967.0,4.518144913665724e-12,True,Pre-Inauguration vs Entire Period
5771,2806.5,1.1396185080415341e-06,True,Pre-Inauguration vs Entire Period
5772,1894.0,1.2611632872948371e-12,True,Pre-Inauguration vs Entire Period
5773,2554.5,4.191861304245882e-08,True,Pre-Inauguration vs Entire Period
5774,3567.5,0.002667251857129687,True,Pre-Inauguration vs Entire Period
5775,2493.0,1.772243882064069e-08,True,Pre-Inauguration vs Entire Period
5776,3044.5,1.840789754034028e-05,True,Pre-Inauguration vs Entire Period
5777,2890.0,3.139248632294826e-06,True,Pre-Inauguration vs Entire Period
5778,2563.0,4.717625265807304e-08,True,Pre-Inauguration vs Entire Period
5779,2185.0,1.697388126170829e-10,True,Pre-Inauguration vs Entire Period
5780,2523.5,2.7250409930991803e-08,True,Pre-Inauguration vs Entire Period
5781,2894.0,3.293266693202162e-06,True,Pre-Inauguration vs Entire Period
5782,1613.0,6.912012937190817e-15,True,Pre-Inauguration vs Entire Period
5783,2097.0,4.06224911643703e-11,True,Pre-Inauguration vs Entire Period
5784,2452.5,9.924485993689336e-09,True,Pre-Inauguration vs Entire Period
5785,3272.0,0.00019396615280561802,True,Pre-Inauguration vs Entire Period
5786,3084.5,2.844525307933959e-05,True,Pre-Inauguration vs Entire Period
5787,2290.0,8.814040462264811e-10,True,Pre-Inauguration vs Entire Period
5788,2447.5,9.22524299185099e-09,True,Pre-Inauguration vs Entire Period
5789,2083.0,3.2169231547296924e-11,True,Pre-Inauguration vs Entire Period
5790,2514.0,2.386317582784383e-08,True,Pre-Inauguration vs Entire Period
5791,2147.5,9.275269193462813e-11,True,Pre-Inauguration vs Entire Period
5792,2018.5,1.0914409970325069e-11,True,Pre-Inauguration vs Entire Period
5793,2415.0,5.753283425783452e-09,True,Pre-Inauguration vs Entire Period
5794,2751.5,5.724257728074509e-07,True,Pre-Inauguration vs Entire Period
5795,2525.5,2.801261233765548e-08,True,Pre-Inauguration vs Entire Period
5796,2383.0,3.592075507881426e-09,True,Pre-Inauguration vs Entire Period
5797,2982.5,9.202850137214658e-06,True,Pre-Inauguration vs Entire Period
5798,2718.5,3.7537309089040706e-07,True,Pre-Inauguration vs Entire Period
5799,2943.5,5.883951120683485e-06,True,Pre-Inauguration vs Entire Period
5800,2763.5,6.659530949906679e-07,True,Pre-Inauguration vs Entire Period
5801,2152.0,9.972019670259376e-11,True,Pre-Inauguration vs Entire Period
