bootstrap_iteration,d_statistic,p_value,significant,comparison
3978,0.7554865424430642,6.642436207233858e-20,True,Pre vs Post Inauguration
3979,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
3980,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
3981,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
3982,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
3983,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3984,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
3985,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
3986,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
3987,0.7693581780538302,1.3993867612426646e-20,True,Pre vs Post Inauguration
3988,0.9130434782608695,3.8284193850990333e-31,True,Pre vs Post Inauguration
3989,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
3990,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
3991,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
3992,0.7838509316770186,1.7232883692462425e-21,True,Pre vs Post Inauguration
3993,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
3994,0.7836438923395446,1.904423808545569e-21,True,Pre vs Post Inauguration
3995,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
3996,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
3997,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
3998,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
3999,0.8132505175983437,1.0789409345782223e-23,True,Pre vs Post Inauguration
4000,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4001,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4002,0.8552795031055901,2.2657982548798836e-26,True,Pre vs Post Inauguration
4003,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4004,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4005,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4006,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4007,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
4008,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4009,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4010,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
4011,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4012,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4013,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4014,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4015,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
4016,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
4017,0.9424430641821946,4.373082918684069e-34,True,Pre vs Post Inauguration
4018,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4019,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4020,0.9422360248447205,5.911425577738071e-34,True,Pre vs Post Inauguration
4021,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4022,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
4023,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4024,0.7846790890269151,6.079924673571245e-22,True,Pre vs Post Inauguration
4025,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
4026,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4027,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4028,0.7987577639751553,1.1916088775218144e-22,True,Pre vs Post Inauguration
4029,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
4030,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
4031,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4032,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
4033,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4034,0.8407867494824016,2.6595724479267336e-25,True,Pre vs Post Inauguration
4035,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
4036,0.8840579710144928,1.2002094772285473e-28,True,Pre vs Post Inauguration
4037,0.784472049689441,8.63461587520153e-22,True,Pre vs Post Inauguration
4038,0.9424430641821946,4.373082918684069e-34,True,Pre vs Post Inauguration
4039,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4040,0.755072463768116,9.487751642426869e-20,True,Pre vs Post Inauguration
4041,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4042,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
4043,0.8132505175983437,1.0789409345782223e-23,True,Pre vs Post Inauguration
4044,0.812215320910973,2.7141543468775184e-23,True,Pre vs Post Inauguration
4045,0.7405797101449275,6.738197681351612e-19,True,Pre vs Post Inauguration
4046,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
4047,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4048,0.7981366459627329,2.211877083043853e-22,True,Pre vs Post Inauguration
4049,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4050,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4051,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4052,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
4053,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4054,0.7834368530020704,2.0102376289745087e-21,True,Pre vs Post Inauguration
4055,0.7834368530020704,2.0102376289745087e-21,True,Pre vs Post Inauguration
4056,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4057,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
4058,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4059,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4060,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4061,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4062,0.7828157349896481,2.081004609427375e-21,True,Pre vs Post Inauguration
4063,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
4064,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
4065,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
4066,0.8134575569358178,7.112766378276307e-24,True,Pre vs Post Inauguration
4067,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4068,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4069,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4070,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4071,0.9140786749482401,6.30057831531461e-32,True,Pre vs Post Inauguration
4072,0.8279503105590063,5.332084427698901e-25,True,Pre vs Post Inauguration
4073,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4074,0.7693581780538302,1.3993867612426646e-20,True,Pre vs Post Inauguration
4075,0.8697722567287784,1.7401962107126535e-27,True,Pre vs Post Inauguration
4076,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
4077,0.7546583850931677,1.1119365070388184e-19,True,Pre vs Post Inauguration
4078,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4079,0.9283643892339545,3.9583694050067985e-33,True,Pre vs Post Inauguration
4080,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
4081,0.9571428571428572,2.8426480866583934e-36,True,Pre vs Post Inauguration
4082,0.8424430641821946,3.5432581776248016e-26,True,Pre vs Post Inauguration
4083,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4084,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4085,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4086,0.7695652173913043,1.2332333306930685e-20,True,Pre vs Post Inauguration
4087,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4088,0.784472049689441,8.63461587520153e-22,True,Pre vs Post Inauguration
4089,0.7981366459627329,2.211877083043853e-22,True,Pre vs Post Inauguration
4090,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4091,0.827536231884058,1.3020190092974747e-24,True,Pre vs Post Inauguration
4092,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
4093,0.8422360248447205,5.786697435711984e-26,True,Pre vs Post Inauguration
4094,0.770600414078675,3.1031579719566974e-21,True,Pre vs Post Inauguration
4095,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4096,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4097,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
4098,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
4099,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4100,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
4101,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4102,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4103,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4104,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
4105,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
4106,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4107,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4108,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4109,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4110,0.7699792960662526,7.975994889434169e-21,True,Pre vs Post Inauguration
4111,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4112,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4113,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4114,0.8424430641821946,3.5432581776248016e-26,True,Pre vs Post Inauguration
4115,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4116,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4117,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4118,0.827536231884058,1.3020190092974747e-24,True,Pre vs Post Inauguration
4119,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4120,0.784472049689441,8.63461587520153e-22,True,Pre vs Post Inauguration
4121,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
4122,0.8995859213250518,2.0700162893804662e-30,True,Pre vs Post Inauguration
4123,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
4124,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4125,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4126,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
4127,0.9140786749482401,6.30057831531461e-32,True,Pre vs Post Inauguration
4128,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4129,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4130,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4131,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4132,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
4133,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
4134,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4135,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
4136,0.8126293995859213,2.3481470322555298e-23,True,Pre vs Post Inauguration
4137,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4138,0.7546583850931677,1.1119365070388184e-19,True,Pre vs Post Inauguration
4139,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4140,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
4141,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4142,0.8262939958592133,2.8383950261248826e-24,True,Pre vs Post Inauguration
4143,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
4144,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4145,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4146,0.7552795031055901,8.164700776154307e-20,True,Pre vs Post Inauguration
4147,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
4148,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4149,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
4150,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4151,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4152,0.7699792960662526,7.975994889434169e-21,True,Pre vs Post Inauguration
4153,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4154,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
4155,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4156,0.7697722567287785,1.0237136646529634e-20,True,Pre vs Post Inauguration
4157,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4158,0.7985507246376812,1.5837254517679078e-22,True,Pre vs Post Inauguration
4159,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4160,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4161,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4162,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
4163,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4164,0.7975155279503106,2.489625024726826e-22,True,Pre vs Post Inauguration
4165,0.8842650103519669,1.192263592765821e-28,True,Pre vs Post Inauguration
4166,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
4167,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4168,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4169,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4170,0.8708074534161491,5.690061462021432e-28,True,Pre vs Post Inauguration
4171,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
4172,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4173,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4174,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4175,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4176,0.9277432712215321,1.650444523209452e-32,True,Pre vs Post Inauguration
4177,0.812215320910973,2.7141543468775184e-23,True,Pre vs Post Inauguration
4178,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4179,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4180,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4181,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4182,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4183,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4184,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4185,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4186,0.9279503105590062,1.3818702366597354e-32,True,Pre vs Post Inauguration
4187,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4188,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4189,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4190,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4191,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
4192,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
4193,0.8853002070393374,2.611672729710031e-29,True,Pre vs Post Inauguration
4194,0.927536231884058,1.7142176351189707e-32,True,Pre vs Post Inauguration
4195,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4196,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4197,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4198,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
4199,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4200,0.8409937888198757,2.6325076547316546e-25,True,Pre vs Post Inauguration
4201,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
4202,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
4203,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
4204,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4205,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4206,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4207,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
4208,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4209,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4210,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4211,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
4212,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
4213,0.7559006211180124,3.7971207720408486e-20,True,Pre vs Post Inauguration
4214,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4215,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4216,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4217,0.8850931677018633,4.9588402506983547e-29,True,Pre vs Post Inauguration
4218,0.8565217391304348,5.9458613161222845e-27,True,Pre vs Post Inauguration
4219,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4220,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4221,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4222,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4223,0.8554865424430642,2.2299136153707975e-26,True,Pre vs Post Inauguration
4224,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
4225,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
4226,0.7840579710144927,1.4678192490832136e-21,True,Pre vs Post Inauguration
4227,0.7699792960662526,7.975994889434169e-21,True,Pre vs Post Inauguration
4228,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4229,0.798343685300207,1.9414775697077533e-22,True,Pre vs Post Inauguration
4230,0.7842650103519668,1.1656404183016831e-21,True,Pre vs Post Inauguration
4231,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4232,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4233,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4234,0.827536231884058,1.3020190092974747e-24,True,Pre vs Post Inauguration
4235,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4236,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4237,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4238,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4239,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
4240,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4241,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4242,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4243,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4244,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4245,0.913871635610766,1.4659669577383017e-31,True,Pre vs Post Inauguration
4246,0.8987577639751553,7.19011066140718e-30,True,Pre vs Post Inauguration
4247,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
4248,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
4249,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4250,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4251,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4252,0.8134575569358178,7.112766378276307e-24,True,Pre vs Post Inauguration
4253,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4254,0.8993788819875776,3.828419385099035e-30,True,Pre vs Post Inauguration
4255,0.827536231884058,1.3020190092974747e-24,True,Pre vs Post Inauguration
4256,0.8556935817805383,2.1099619106959824e-26,True,Pre vs Post Inauguration
4257,0.8267080745341615,2.74904237705152e-24,True,Pre vs Post Inauguration
4258,0.8265010351966874,2.8196108962239888e-24,True,Pre vs Post Inauguration
4259,0.7977225672877847,2.4599219771762843e-22,True,Pre vs Post Inauguration
4260,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4261,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4262,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4263,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4264,0.8563146997929607,9.93464170916501e-27,True,Pre vs Post Inauguration
4265,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4266,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4267,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4268,0.884472049689441,1.145120546192707e-28,True,Pre vs Post Inauguration
4269,0.9132505175983436,3.7499294012103955e-31,True,Pre vs Post Inauguration
4270,0.841407867494824,2.3117741307806233e-25,True,Pre vs Post Inauguration
4271,0.8124223602484472,2.5897620890489788e-23,True,Pre vs Post Inauguration
4272,0.7836438923395446,1.904423808545569e-21,True,Pre vs Post Inauguration
4273,0.8552795031055901,2.2657982548798836e-26,True,Pre vs Post Inauguration
4274,0.7979296066252588,2.3785870102727593e-22,True,Pre vs Post Inauguration
4275,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
4276,0.813871635610766,3.4526932320564144e-24,True,Pre vs Post Inauguration
4277,0.9134575569358178,3.369783317079472e-31,True,Pre vs Post Inauguration
4278,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
4279,0.8126293995859213,2.3481470322555298e-23,True,Pre vs Post Inauguration
4280,0.9422360248447205,5.911425577738071e-34,True,Pre vs Post Inauguration
4281,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
4282,0.9277432712215321,1.650444523209452e-32,True,Pre vs Post Inauguration
4283,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4284,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4285,0.8997929606625259,9.210379467863182e-31,True,Pre vs Post Inauguration
4286,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4287,0.8420289855072464,9.576191896622993e-26,True,Pre vs Post Inauguration
4288,0.8128364389233954,1.9804827355049364e-23,True,Pre vs Post Inauguration
4289,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4290,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4291,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4292,0.8262939958592133,2.8383950261248826e-24,True,Pre vs Post Inauguration
4293,0.9136645962732919,2.53387419087263e-31,True,Pre vs Post Inauguration
4294,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4295,0.7853002070393375,2.7171876884409844e-22,True,Pre vs Post Inauguration
4296,0.812215320910973,2.7141543468775184e-23,True,Pre vs Post Inauguration
4297,0.7710144927536232,2.20101216788194e-21,True,Pre vs Post Inauguration
4298,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4299,0.8136645962732919,4.6966158103418085e-24,True,Pre vs Post Inauguration
4300,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4301,0.8418219461697722,1.4452219371759112e-25,True,Pre vs Post Inauguration
4302,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4303,0.8559006211180125,1.8511740697623913e-26,True,Pre vs Post Inauguration
4304,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4305,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4306,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4307,0.8703933747412008,1.2979863739311527e-27,True,Pre vs Post Inauguration
4308,0.8273291925465839,1.8052081556307332e-24,True,Pre vs Post Inauguration
4309,0.8126293995859213,2.3481470322555298e-23,True,Pre vs Post Inauguration
4310,0.9130434782608695,3.8284193850990333e-31,True,Pre vs Post Inauguration
4311,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4312,0.8271221532091098,2.2550392555595806e-24,True,Pre vs Post Inauguration
4313,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
4314,0.7546583850931677,1.1119365070388184e-19,True,Pre vs Post Inauguration
4315,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4316,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4317,0.856728778467909,3.357982906786363e-27,True,Pre vs Post Inauguration
4318,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4319,0.8846790890269152,1.0117821725744263e-28,True,Pre vs Post Inauguration
4320,0.755072463768116,9.487751642426869e-20,True,Pre vs Post Inauguration
4321,0.8269151138716356,2.5740187221583175e-24,True,Pre vs Post Inauguration
4322,0.7987577639751553,1.1916088775218144e-22,True,Pre vs Post Inauguration
4323,0.8412008281573499,2.5361180565893416e-25,True,Pre vs Post Inauguration
4324,0.8848861283643892,7.770654204755933e-29,True,Pre vs Post Inauguration
4325,0.8416149068322981,1.9328246846895227e-25,True,Pre vs Post Inauguration
4326,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4327,0.8277432712215321,8.52187909368627e-25,True,Pre vs Post Inauguration
4328,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4329,0.8701863354037267,1.5624952060543334e-27,True,Pre vs Post Inauguration
4330,0.8991718426501035,5.586822480817603e-30,True,Pre vs Post Inauguration
4331,0.7973084886128364,2.496898828106357e-22,True,Pre vs Post Inauguration
4332,0.8561076604554866,1.4522960304581176e-26,True,Pre vs Post Inauguration
4333,0.8552795031055901,2.2657982548798836e-26,True,Pre vs Post Inauguration
4334,0.870600414078675,9.33496260066648e-28,True,Pre vs Post Inauguration
4335,0.8130434782608695,1.529711835041579e-23,True,Pre vs Post Inauguration
4336,0.8407867494824016,2.6595724479267336e-25,True,Pre vs Post Inauguration
4337,0.8989648033126294,6.735800823411751e-30,True,Pre vs Post Inauguration
4338,0.8699792960662526,1.696843371877163e-27,True,Pre vs Post Inauguration
4339,0.812215320910973,2.7141543468775184e-23,True,Pre vs Post Inauguration
