bootstrap_iteration,statistic,p_value,significant,comparison
83,6.112527597839755,0.0142289043417475,True,Post-Inauguration vs Entire Period
84,12.585121508322016,0.00048096616820363406,True,Post-Inauguration vs Entire Period
85,8.665553905549094,0.0036131535260121254,True,Post-Inauguration vs Entire Period
86,9.539828149909999,0.0022863983743089218,True,Post-Inauguration vs Entire Period
87,10.971982746030127,0.0010915818008405266,True,Post-Inauguration vs Entire Period
88,6.272320502482894,0.013035407602704293,True,Post-Inauguration vs Entire Period
89,10.998067989302186,0.0010770965307791132,True,Post-Inauguration vs Entire Period
90,8.903254609068545,0.003188831020995278,True,Post-Inauguration vs Entire Period
91,9.478797525542562,0.0023602278704249577,True,Post-Inauguration vs Entire Period
92,12.649499440688842,0.0004656110869564035,True,Post-Inauguration vs Entire Period
93,14.189661876837276,0.00021542361861821662,True,Post-Inauguration vs Entire Period
94,6.321155848701646,0.012691743484344263,True,Post-Inauguration vs Entire Period
95,19.788708697031353,1.4112589918199906e-05,True,Post-Inauguration vs Entire Period
96,8.930950447988378,0.0031428312442164223,True,Post-Inauguration vs Entire Period
97,4.247939287525616,0.040547842408520156,True,Post-Inauguration vs Entire Period
98,26.684931636136,5.615797065022e-07,True,Post-Inauguration vs Entire Period
99,31.922996652664988,5.2622397538131715e-08,True,Post-Inauguration vs Entire Period
100,10.832613647361176,0.001172413008792131,True,Post-Inauguration vs Entire Period
101,10.31868723808764,0.0015271680187799478,True,Post-Inauguration vs Entire Period
102,7.8458184433086355,0.005576619103988372,True,Post-Inauguration vs Entire Period
103,16.553620394385327,6.724413082776874e-05,True,Post-Inauguration vs Entire Period
104,8.493298915980692,0.003956510227410603,True,Post-Inauguration vs Entire Period
105,10.6120244925018,0.0013130443459814787,True,Post-Inauguration vs Entire Period
106,9.501664163793139,0.0023322841251466747,True,Post-Inauguration vs Entire Period
107,9.917440358914295,0.0018792297037511267,True,Post-Inauguration vs Entire Period
108,9.176633408661463,0.0027633870199679513,True,Post-Inauguration vs Entire Period
109,16.304345322652697,7.595270459104807e-05,True,Post-Inauguration vs Entire Period
110,10.278645307052972,0.0015590466710867672,True,Post-Inauguration vs Entire Period
111,9.046632404894865,0.0029579290479655094,True,Post-Inauguration vs Entire Period
112,12.008904841721968,0.0006435995524845526,True,Post-Inauguration vs Entire Period
113,29.127507497385363,1.8467944505837183e-07,True,Post-Inauguration vs Entire Period
114,8.396381667503983,0.004164242599979939,True,Post-Inauguration vs Entire Period
115,1.0898384298532444,0.2977246215234706,False,Post-Inauguration vs Entire Period
116,32.94810445995097,3.335485477725655e-08,True,Post-Inauguration vs Entire Period
117,25.514485032033715,9.61907770274311e-07,True,Post-Inauguration vs Entire Period
118,20.458559965577184,1.0257260342444241e-05,True,Post-Inauguration vs Entire Period
119,9.269827337414277,0.0026320312000931018,True,Post-Inauguration vs Entire Period
120,20.60768267651598,9.555689739987614e-06,True,Post-Inauguration vs Entire Period
121,12.929791648093222,0.00040436026741810604,True,Post-Inauguration vs Entire Period
122,12.605634876492495,0.00047601824912727885,True,Post-Inauguration vs Entire Period
123,16.478150922481476,6.976804473404974e-05,True,Post-Inauguration vs Entire Period
124,21.038004049918218,7.791714318760428e-06,True,Post-Inauguration vs Entire Period
125,15.6687930799503,0.00010371326733174081,True,Post-Inauguration vs Entire Period
126,11.425857126068834,0.0008656306443556911,True,Post-Inauguration vs Entire Period
127,13.728995052337932,0.00027098530518028416,True,Post-Inauguration vs Entire Period
128,7.133832436612281,0.008165618035988505,True,Post-Inauguration vs Entire Period
129,5.988716828029709,0.015231308285808792,True,Post-Inauguration vs Entire Period
130,6.3003161579468925,0.012837233474378488,True,Post-Inauguration vs Entire Period
131,9.717029939213706,0.002085141751667108,True,Post-Inauguration vs Entire Period
132,11.686327509346428,0.000758120604261409,True,Post-Inauguration vs Entire Period
133,11.21673552901426,0.0009631244358920325,True,Post-Inauguration vs Entire Period
134,7.725569242015003,0.005945817628551405,True,Post-Inauguration vs Entire Period
135,7.799732020036069,0.0057152475757640915,True,Post-Inauguration vs Entire Period
136,27.46996750027824,3.9218275463724564e-07,True,Post-Inauguration vs Entire Period
137,22.17183405080968,4.56285067719074e-06,True,Post-Inauguration vs Entire Period
138,14.845117335294773,0.00015565212084528145,True,Post-Inauguration vs Entire Period
139,17.084565895443458,5.191864590901834e-05,True,Post-Inauguration vs Entire Period
140,15.63048930799716,0.00010568391779868087,True,Post-Inauguration vs Entire Period
141,4.961232642218958,0.02699849021819236,True,Post-Inauguration vs Entire Period
142,22.818967737941186,3.3675205943360255e-06,True,Post-Inauguration vs Entire Period
143,13.096487304641805,0.00037188801980819123,True,Post-Inauguration vs Entire Period
144,12.078992452329091,0.0006211436005367087,True,Post-Inauguration vs Entire Period
145,7.881608510064249,0.005471350879103178,True,Post-Inauguration vs Entire Period
146,3.565563873842302,0.060388339140840325,False,Post-Inauguration vs Entire Period
147,7.365271909503138,0.007210140149202704,True,Post-Inauguration vs Entire Period
148,19.934820839031307,1.3162215688982629e-05,True,Post-Inauguration vs Entire Period
149,14.559228276032782,0.00017931754894672276,True,Post-Inauguration vs Entire Period
150,28.071515199459647,2.981645194474281e-07,True,Post-Inauguration vs Entire Period
151,9.409709324330569,0.0024467558546489264,True,Post-Inauguration vs Entire Period
152,7.858493881483844,0.005539101042066819,True,Post-Inauguration vs Entire Period
153,13.121090591038124,0.0003673252530659094,True,Post-Inauguration vs Entire Period
154,8.43973795910053,0.004069962837421575,True,Post-Inauguration vs Entire Period
155,10.457601874004098,0.0014216441533888165,True,Post-Inauguration vs Entire Period
156,34.47344134584339,1.699725897915261e-08,True,Post-Inauguration vs Entire Period
157,8.125700252705368,0.0048058091095326185,True,Post-Inauguration vs Entire Period
158,12.541700578119528,0.0004916129709008459,True,Post-Inauguration vs Entire Period
159,4.506091928399464,0.034962378462642565,True,Post-Inauguration vs Entire Period
160,18.069061272304886,3.222217748393154e-05,True,Post-Inauguration vs Entire Period
161,4.756657538270163,0.03031209193549309,True,Post-Inauguration vs Entire Period
162,9.7089352474809,0.0020939277919291323,True,Post-Inauguration vs Entire Period
163,17.670874600442758,3.906373640050692e-05,True,Post-Inauguration vs Entire Period
164,10.819787082047633,0.0011801526817102823,True,Post-Inauguration vs Entire Period
165,20.36131126717204,1.0742686839690559e-05,True,Post-Inauguration vs Entire Period
166,19.703001451307767,1.4702138381373262e-05,True,Post-Inauguration vs Entire Period
167,19.001710181448413,2.0567773828885828e-05,True,Post-Inauguration vs Entire Period
168,15.3124209769003,0.00012358974885372606,True,Post-Inauguration vs Entire Period
169,10.02549886748242,0.0017769550428086566,True,Post-Inauguration vs Entire Period
170,6.435209975041578,0.011925191712717586,True,Post-Inauguration vs Entire Period
171,17.72883800615342,3.798281342762257e-05,True,Post-Inauguration vs Entire Period
172,12.000903703184996,0.0006462151736894088,True,Post-Inauguration vs Entire Period
173,9.337886111169734,0.0025401566207861642,True,Post-Inauguration vs Entire Period
174,11.381381130795594,0.0008854867150515295,True,Post-Inauguration vs Entire Period
175,18.165743970848876,3.07529121805941e-05,True,Post-Inauguration vs Entire Period
176,17.45829557342234,4.330223252335983e-05,True,Post-Inauguration vs Entire Period
177,11.057586221038349,0.0010447755849899768,True,Post-Inauguration vs Entire Period
178,9.556516152009907,0.0022666251786883636,True,Post-Inauguration vs Entire Period
179,14.639311200774339,0.00017234165285504775,True,Post-Inauguration vs Entire Period
180,13.353819338147112,0.0003268838365057837,True,Post-Inauguration vs Entire Period
181,8.313887109999342,0.004349870619778869,True,Post-Inauguration vs Entire Period
182,11.96407366017291,0.0006583955478344463,True,Post-Inauguration vs Entire Period
183,17.511901054472823,4.21913001159978e-05,True,Post-Inauguration vs Entire Period
184,9.472028969053163,0.002368564810083194,True,Post-Inauguration vs Entire Period
185,9.253295919529405,0.0026548566908257214,True,Post-Inauguration vs Entire Period
186,22.128435891536782,4.656952976702731e-06,True,Post-Inauguration vs Entire Period
187,8.169986686867222,0.0046942733779959745,True,Post-Inauguration vs Entire Period
188,16.57814454027936,6.644408316091795e-05,True,Post-Inauguration vs Entire Period
189,35.07136973969883,1.3067868998345714e-08,True,Post-Inauguration vs Entire Period
190,11.320274941669036,0.0009135273551992204,True,Post-Inauguration vs Entire Period
191,14.021186229498223,0.00023425759764098786,True,Post-Inauguration vs Entire Period
192,15.370430782440053,0.00012010825734546899,True,Post-Inauguration vs Entire Period
193,15.849418739846136,9.491137893047855e-05,True,Post-Inauguration vs Entire Period
194,10.796813414298276,0.0011941458325023168,True,Post-Inauguration vs Entire Period
195,11.005042490332928,0.0010732568928444968,True,Post-Inauguration vs Entire Period
196,11.700207145409102,0.0007527893472455766,True,Post-Inauguration vs Entire Period
197,17.53312353053761,4.175951022700248e-05,True,Post-Inauguration vs Entire Period
198,7.662396037894064,0.006149763366030817,True,Post-Inauguration vs Entire Period
199,13.766689141614812,0.00026593599949465536,True,Post-Inauguration vs Entire Period
200,5.827620502623203,0.016646518596776926,True,Post-Inauguration vs Entire Period
201,16.98258849005513,5.4558836469851014e-05,True,Post-Inauguration vs Entire Period
202,8.884192369811485,0.0032208917816036937,True,Post-Inauguration vs Entire Period
203,4.698471644607501,0.03133062232276082,True,Post-Inauguration vs Entire Period
204,10.77670239355364,0.0012065343497653929,True,Post-Inauguration vs Entire Period
205,3.67182356818116,0.056717166031125595,False,Post-Inauguration vs Entire Period
206,17.90706717628467,3.484541956571162e-05,True,Post-Inauguration vs Entire Period
207,7.810072511746384,0.005683837865507952,True,Post-Inauguration vs Entire Period
208,20.743912601989187,8.957322955390323e-06,True,Post-Inauguration vs Entire Period
209,26.08834353887256,7.385039881931384e-07,True,Post-Inauguration vs Entire Period
210,14.985590741670855,0.0001452124728965452,True,Post-Inauguration vs Entire Period
211,7.416396817952754,0.007015085646386274,True,Post-Inauguration vs Entire Period
212,5.26932013629483,0.022706199308589064,True,Post-Inauguration vs Entire Period
213,9.089045725429909,0.002892962747931439,True,Post-Inauguration vs Entire Period
214,9.995898235466766,0.0018043919881064719,True,Post-Inauguration vs Entire Period
215,10.312142156895296,0.001532332871851719,True,Post-Inauguration vs Entire Period
216,22.945252756274293,3.1741311289548688e-06,True,Post-Inauguration vs Entire Period
217,25.504081519203993,9.665352216563514e-07,True,Post-Inauguration vs Entire Period
218,17.304356671351183,4.66603511501494e-05,True,Post-Inauguration vs Entire Period
219,7.362740205396882,0.007219943250315809,True,Post-Inauguration vs Entire Period
220,11.620891983860114,0.0007837781065465153,True,Post-Inauguration vs Entire Period
221,10.320360740570337,0.0015258502823939522,True,Post-Inauguration vs Entire Period
222,12.5140694821607,0.0004985127681179322,True,Post-Inauguration vs Entire Period
223,9.11093336922625,0.0028600101967180165,True,Post-Inauguration vs Entire Period
224,13.989852548316614,0.00023794095167956744,True,Post-Inauguration vs Entire Period
225,5.335126493756809,0.021885665941141216,True,Post-Inauguration vs Entire Period
226,4.569834507865171,0.03371228034990512,True,Post-Inauguration vs Entire Period
227,24.80764575258907,1.3335824507096259e-06,True,Post-Inauguration vs Entire Period
228,21.800603679493445,5.434360608015523e-06,True,Post-Inauguration vs Entire Period
229,5.285278910398455,0.022504303557486147,True,Post-Inauguration vs Entire Period
230,28.326712669340818,2.655056261310923e-07,True,Post-Inauguration vs Entire Period
231,12.427825795793312,0.0005206897940340999,True,Post-Inauguration vs Entire Period
232,20.773885198852643,8.830852047702808e-06,True,Post-Inauguration vs Entire Period
233,8.152311203822213,0.004738466834031555,True,Post-Inauguration vs Entire Period
234,18.72119821873123,2.353415747775029e-05,True,Post-Inauguration vs Entire Period
235,10.818956522211359,0.0011806556438190218,True,Post-Inauguration vs Entire Period
236,11.127253064419355,0.001008197616584416,True,Post-Inauguration vs Entire Period
237,5.280976390917683,0.022558549745585316,True,Post-Inauguration vs Entire Period
238,9.173718006259158,0.002767602892738954,True,Post-Inauguration vs Entire Period
239,5.764806012186097,0.017234777980829962,True,Post-Inauguration vs Entire Period
240,8.783252857465492,0.003396255003951956,True,Post-Inauguration vs Entire Period
241,10.053244662615892,0.0017516245914102272,True,Post-Inauguration vs Entire Period
242,13.243076097475193,0.00034552991648841046,True,Post-Inauguration vs Entire Period
243,13.948363792569035,0.00024290885518494777,True,Post-Inauguration vs Entire Period
244,6.07974257743063,0.014487485386698779,True,Post-Inauguration vs Entire Period
245,14.050623222856167,0.00023085002624460816,True,Post-Inauguration vs Entire Period
246,12.951240985630053,0.00040002519055257776,True,Post-Inauguration vs Entire Period
247,14.488859471426244,0.00018568389845711648,True,Post-Inauguration vs Entire Period
248,10.410367024794882,0.0014566627107577442,True,Post-Inauguration vs Entire Period
249,6.145060752168492,0.013977040770253728,True,Post-Inauguration vs Entire Period
250,10.65077061611667,0.0012871502394303253,True,Post-Inauguration vs Entire Period
251,3.4568117171985464,0.06441077664023519,False,Post-Inauguration vs Entire Period
252,13.687876009774275,0.00027660470072741057,True,Post-Inauguration vs Entire Period
253,13.0682196018049,0.0003772016321684158,True,Post-Inauguration vs Entire Period
254,24.779516641515823,1.3510706418772921e-06,True,Post-Inauguration vs Entire Period
255,7.738223851370998,0.005905807873928665,True,Post-Inauguration vs Entire Period
256,12.366138366153146,0.0005371665319179861,True,Post-Inauguration vs Entire Period
257,12.005058660534239,0.0006448555435013994,True,Post-Inauguration vs Entire Period
258,3.885557128712312,0.050035556120904844,False,Post-Inauguration vs Entire Period
259,14.296651909498117,0.00020426959841489636,True,Post-Inauguration vs Entire Period
260,23.610246875997067,2.326404143756251e-06,True,Post-Inauguration vs Entire Period
261,16.67734937474283,6.330508989146525e-05,True,Post-Inauguration vs Entire Period
262,15.887323847931675,9.316273284574223e-05,True,Post-Inauguration vs Entire Period
263,11.096801939311245,0.0010240222225631006,True,Post-Inauguration vs Entire Period
264,13.678504253821032,0.00027790196017594233,True,Post-Inauguration vs Entire Period
265,4.837792249692431,0.028949547692732558,True,Post-Inauguration vs Entire Period
266,18.86181776405771,2.1996492573988834e-05,True,Post-Inauguration vs Entire Period
267,1.2063591454770162,0.2733302744293199,False,Post-Inauguration vs Entire Period
268,5.856073553712285,0.016386963037019815,True,Post-Inauguration vs Entire Period
269,2.406408514544265,0.12236684907864198,False,Post-Inauguration vs Entire Period
270,7.032405241756716,0.008624637961403175,True,Post-Inauguration vs Entire Period
271,16.38856264145492,7.288932499502843e-05,True,Post-Inauguration vs Entire Period
272,14.784539707980603,0.00016038649543408955,True,Post-Inauguration vs Entire Period
273,13.064219109669876,0.00037795983993475866,True,Post-Inauguration vs Entire Period
274,15.58593749907869,0.00010802391954710948,True,Post-Inauguration vs Entire Period
275,6.197180853084774,0.01358313618214832,True,Post-Inauguration vs Entire Period
276,23.659669025135155,2.27340832332774e-06,True,Post-Inauguration vs Entire Period
277,17.44804723280048,4.35179775183327e-05,True,Post-Inauguration vs Entire Period
278,13.085820583777316,0.000373884085840269,True,Post-Inauguration vs Entire Period
279,13.104221343404122,0.0003704475324207834,True,Post-Inauguration vs Entire Period
280,17.35313356991054,4.5568633552504954e-05,True,Post-Inauguration vs Entire Period
281,17.415452326173124,4.4211433238133364e-05,True,Post-Inauguration vs Entire Period
282,12.98058622421037,0.00039417080266819336,True,Post-Inauguration vs Entire Period
283,10.663347478632804,0.0012788576680634414,True,Post-Inauguration vs Entire Period
284,14.124955834010294,0.00022246796724763573,True,Post-Inauguration vs Entire Period
285,21.147161964113593,7.399267220739471e-06,True,Post-Inauguration vs Entire Period
286,8.077860803509257,0.004929356502069739,True,Post-Inauguration vs Entire Period
287,21.164937818628157,7.337281859726745e-06,True,Post-Inauguration vs Entire Period
288,12.866303314252058,0.0004174741138161871,True,Post-Inauguration vs Entire Period
289,29.09180812968165,1.8768633934057479e-07,True,Post-Inauguration vs Entire Period
290,7.393252967604725,0.007102702795747724,True,Post-Inauguration vs Entire Period
291,13.259736780264557,0.00034265701436235084,True,Post-Inauguration vs Entire Period
292,9.41677995148697,0.002437753190847789,True,Post-Inauguration vs Entire Period
293,25.12677252637358,1.150510068021151e-06,True,Post-Inauguration vs Entire Period
294,6.969273101522619,0.008923720261652598,True,Post-Inauguration vs Entire Period
295,10.016835797857068,0.0017849404418798767,True,Post-Inauguration vs Entire Period
296,13.032355144841146,0.000384054622748283,True,Post-Inauguration vs Entire Period
297,5.166759672723272,0.024049700140340195,True,Post-Inauguration vs Entire Period
298,3.202465986173738,0.07498917431465552,False,Post-Inauguration vs Entire Period
299,23.22031872976807,2.7909040760364387e-06,True,Post-Inauguration vs Entire Period
300,19.264187681974047,1.813578649266702e-05,True,Post-Inauguration vs Entire Period
301,5.191276387244266,0.023721158243977886,True,Post-Inauguration vs Entire Period
302,4.381869894169542,0.03754113152199789,True,Post-Inauguration vs Entire Period
303,7.292676259578554,0.007496761639081087,True,Post-Inauguration vs Entire Period
304,11.318072366493286,0.0009145548259993012,True,Post-Inauguration vs Entire Period
305,8.603904104827775,0.0037323830819700923,True,Post-Inauguration vs Entire Period
306,9.190018385451665,0.002744115681094426,True,Post-Inauguration vs Entire Period
307,17.317291263605302,4.636829112838796e-05,True,Post-Inauguration vs Entire Period
308,9.800357329007088,0.0019968599481215597,True,Post-Inauguration vs Entire Period
309,24.64083469894544,1.4407453442908722e-06,True,Post-Inauguration vs Entire Period
310,26.08377094150548,7.400583981244148e-07,True,Post-Inauguration vs Entire Period
311,14.28593874821933,0.00020535951547962178,True,Post-Inauguration vs Entire Period
312,14.347923268419446,0.00019913428667982802,True,Post-Inauguration vs Entire Period
313,11.573962100765186,0.0008027231814867771,True,Post-Inauguration vs Entire Period
314,12.51540259608055,0.0004981776212126929,True,Post-Inauguration vs Entire Period
315,9.868317989136099,0.0019276939502151109,True,Post-Inauguration vs Entire Period
316,3.880404766704801,0.050186357774766814,False,Post-Inauguration vs Entire Period
317,12.815675860646262,0.0004282412203453913,True,Post-Inauguration vs Entire Period
318,5.545659136408084,0.01946221413922668,True,Post-Inauguration vs Entire Period
319,23.492605579281012,2.4576412647995874e-06,True,Post-Inauguration vs Entire Period
320,2.4820057610620867,0.11668238559872894,False,Post-Inauguration vs Entire Period
321,14.759073764518648,0.0001624202037568281,True,Post-Inauguration vs Entire Period
322,11.354721739647157,0.00089761071659474,True,Post-Inauguration vs Entire Period
323,16.532942480062474,6.79262977490192e-05,True,Post-Inauguration vs Entire Period
324,9.318755982279383,0.0025656441711159883,True,Post-Inauguration vs Entire Period
325,10.521323984375568,0.0013757601970970244,True,Post-Inauguration vs Entire Period
326,10.098475011628398,0.0017111202230167427,True,Post-Inauguration vs Entire Period
327,17.519771679733395,4.203063940985898e-05,True,Post-Inauguration vs Entire Period
328,16.921264416831903,5.621171269628849e-05,True,Post-Inauguration vs Entire Period
329,9.86633461959606,0.0019296773779339397,True,Post-Inauguration vs Entire Period
330,18.542175533016316,2.565063696422577e-05,True,Post-Inauguration vs Entire Period
331,4.468612946931241,0.035720129379691934,True,Post-Inauguration vs Entire Period
332,13.681258633069382,0.0002775200520250637,True,Post-Inauguration vs Entire Period
333,10.265274382405376,0.0015698424574821428,True,Post-Inauguration vs Entire Period
334,8.997023352242179,0.0030358176943110957,True,Post-Inauguration vs Entire Period
335,13.864348437458967,0.00025329448495536714,True,Post-Inauguration vs Entire Period
336,9.47210880013551,0.00236846630541252,True,Post-Inauguration vs Entire Period
337,12.730014096918064,0.0004471072749134668,True,Post-Inauguration vs Entire Period
338,7.14863247062824,0.008100777304062962,True,Post-Inauguration vs Entire Period
339,24.26187194577945,1.71776834925265e-06,True,Post-Inauguration vs Entire Period
340,12.888781545975267,0.0004127823228099642,True,Post-Inauguration vs Entire Period
341,8.866120766823721,0.0032515915213948174,True,Post-Inauguration vs Entire Period
342,14.915922818012643,0.0001502979973064465,True,Post-Inauguration vs Entire Period
343,4.729997243115209,0.030774385135781623,True,Post-Inauguration vs Entire Period
344,9.572937483030389,0.002247338746434251,True,Post-Inauguration vs Entire Period
345,11.148427142372428,0.0009973412909241614,True,Post-Inauguration vs Entire Period
346,11.17142860807466,0.0009856831069435137,True,Post-Inauguration vs Entire Period
347,10.943633521916388,0.0011075498541467796,True,Post-Inauguration vs Entire Period
348,12.628126963746734,0.0004706525922020229,True,Post-Inauguration vs Entire Period
349,8.896063649282329,0.0032008868879212296,True,Post-Inauguration vs Entire Period
350,14.887736637002353,0.00015240657568968077,True,Post-Inauguration vs Entire Period
351,5.346928001764769,0.021741819062325817,True,Post-Inauguration vs Entire Period
352,15.206663141260803,0.00013020294959987567,True,Post-Inauguration vs Entire Period
353,14.58239021987907,0.00017727095070980257,True,Post-Inauguration vs Entire Period
354,3.6142608741390196,0.05867527314603958,False,Post-Inauguration vs Entire Period
355,15.72511970507045,0.00010088293956327312,True,Post-Inauguration vs Entire Period
356,5.616766542910229,0.018708343565652256,True,Post-Inauguration vs Entire Period
357,19.128060853629254,1.9358323874468192e-05,True,Post-Inauguration vs Entire Period
358,14.55114707776303,0.00018003724415673237,True,Post-Inauguration vs Entire Period
359,13.435204341926404,0.00031383615276016553,True,Post-Inauguration vs Entire Period
360,11.341181923848444,0.0009038329698171867,True,Post-Inauguration vs Entire Period
361,21.964078279624434,5.031514979875728e-06,True,Post-Inauguration vs Entire Period
362,23.21555071858499,2.797130735009027e-06,True,Post-Inauguration vs Entire Period
363,15.685211598295783,0.00010288003314140335,True,Post-Inauguration vs Entire Period
364,13.080568806468401,0.0003748708544681794,True,Post-Inauguration vs Entire Period
