bootstrap_iteration,delta,interpretation,comparison
5197,-0.3196746950265874,Small,Pre-Inauguration vs Entire Period
5198,-0.5475967052445001,Large,Pre-Inauguration vs Entire Period
5199,-0.4853508497549786,Large,Pre-Inauguration vs Entire Period
5200,-0.33343759774788867,Medium,Pre-Inauguration vs Entire Period
5201,-0.475445730372224,Large,Pre-Inauguration vs Entire Period
5202,-0.637368366176624,Large,Pre-Inauguration vs Entire Period
5203,-0.5322698363048691,Large,Pre-Inauguration vs Entire Period
5204,-0.48660202272964237,Large,Pre-Inauguration vs Entire Period
5205,-0.602022729642373,Large,Pre-Inauguration vs Entire Period
5206,-0.5693879678865603,Large,Pre-Inauguration vs Entire Period
5207,-0.4536544677301637,Medium,Pre-Inauguration vs Entire Period
5208,-0.4723177979355646,Medium,Pre-Inauguration vs Entire Period
5209,-0.4429152330309665,Medium,Pre-Inauguration vs Entire Period
5210,-0.5632363674277969,Large,Pre-Inauguration vs Entire Period
5211,-0.5091231362735898,Large,Pre-Inauguration vs Entire Period
5212,-0.43301011364821185,Medium,Pre-Inauguration vs Entire Period
5213,-0.3509540193931811,Medium,Pre-Inauguration vs Entire Period
5214,-0.42571160462934,Medium,Pre-Inauguration vs Entire Period
5215,-0.35533312480450424,Medium,Pre-Inauguration vs Entire Period
5216,-0.4607444479199249,Medium,Pre-Inauguration vs Entire Period
5217,-0.3924512563861954,Medium,Pre-Inauguration vs Entire Period
5218,-0.3306224585548952,Medium,Pre-Inauguration vs Entire Period
5219,-0.39651756855385256,Medium,Pre-Inauguration vs Entire Period
5220,-0.36325722031070795,Medium,Pre-Inauguration vs Entire Period
5221,-0.5171514961943489,Large,Pre-Inauguration vs Entire Period
5222,-0.3684704410384736,Medium,Pre-Inauguration vs Entire Period
5223,-0.448754040246064,Medium,Pre-Inauguration vs Entire Period
5224,-0.4686685434261287,Medium,Pre-Inauguration vs Entire Period
5225,-0.5569805025544782,Large,Pre-Inauguration vs Entire Period
5226,-0.42435616724012093,Medium,Pre-Inauguration vs Entire Period
5227,-0.4129913460535919,Medium,Pre-Inauguration vs Entire Period
5228,-0.35658429777916795,Medium,Pre-Inauguration vs Entire Period
5229,-0.534563653425086,Large,Pre-Inauguration vs Entire Period
5230,-0.39964550099051194,Medium,Pre-Inauguration vs Entire Period
5231,-0.4688770722552393,Medium,Pre-Inauguration vs Entire Period
5232,-0.5123553331248045,Large,Pre-Inauguration vs Entire Period
5233,-0.5313314565738714,Large,Pre-Inauguration vs Entire Period
5234,-0.4666875195495777,Medium,Pre-Inauguration vs Entire Period
5235,-0.5370659993744135,Large,Pre-Inauguration vs Entire Period
5236,-0.3364612657699927,Medium,Pre-Inauguration vs Entire Period
5237,-0.5484308205609425,Large,Pre-Inauguration vs Entire Period
5238,-0.544573037222396,Large,Pre-Inauguration vs Entire Period
5239,-0.38192055051610885,Medium,Pre-Inauguration vs Entire Period
5240,-0.32603482431446146,Small,Pre-Inauguration vs Entire Period
5241,-0.39067876133875507,Medium,Pre-Inauguration vs Entire Period
5242,-0.35648003336461265,Medium,Pre-Inauguration vs Entire Period
5243,-0.48795746011886143,Large,Pre-Inauguration vs Entire Period
5244,-0.4545928474611615,Medium,Pre-Inauguration vs Entire Period
5245,-0.49473464706495673,Large,Pre-Inauguration vs Entire Period
5246,-0.30455635491606714,Small,Pre-Inauguration vs Entire Period
5247,-0.4353039307684287,Medium,Pre-Inauguration vs Entire Period
5248,-0.493483474090293,Large,Pre-Inauguration vs Entire Period
5249,-0.4553226983630487,Medium,Pre-Inauguration vs Entire Period
5250,-0.4040246064018351,Medium,Pre-Inauguration vs Entire Period
5251,-0.42300072985090187,Medium,Pre-Inauguration vs Entire Period
5252,-0.4731519132520071,Medium,Pre-Inauguration vs Entire Period
5253,-0.452090501511834,Medium,Pre-Inauguration vs Entire Period
5254,-0.5253883849442186,Large,Pre-Inauguration vs Entire Period
5255,-0.43207173391721404,Medium,Pre-Inauguration vs Entire Period
5256,-0.539568345323741,Large,Pre-Inauguration vs Entire Period
5257,-0.47179647586278806,Medium,Pre-Inauguration vs Entire Period
5258,-0.4263371911166719,Medium,Pre-Inauguration vs Entire Period
5259,-0.37785423834845167,Medium,Pre-Inauguration vs Entire Period
5260,-0.49171097904285266,Large,Pre-Inauguration vs Entire Period
5261,-0.44823271817328747,Medium,Pre-Inauguration vs Entire Period
5262,-0.5197581065582316,Large,Pre-Inauguration vs Entire Period
5263,-0.48389114795120425,Large,Pre-Inauguration vs Entire Period
5264,-0.43175894067354814,Medium,Pre-Inauguration vs Entire Period
5265,-0.48587217182775516,Large,Pre-Inauguration vs Entire Period
5266,-0.4785736628088833,Large,Pre-Inauguration vs Entire Period
5267,-0.4527160879991659,Medium,Pre-Inauguration vs Entire Period
5268,-0.5000521322072776,Large,Pre-Inauguration vs Entire Period
5269,-0.5498905223647169,Large,Pre-Inauguration vs Entire Period
5270,-0.4274840996767803,Medium,Pre-Inauguration vs Entire Period
5271,-0.4234177875091231,Medium,Pre-Inauguration vs Entire Period
5272,-0.5434261286622876,Large,Pre-Inauguration vs Entire Period
5273,-0.44239391095819,Medium,Pre-Inauguration vs Entire Period
5274,-0.4146595766864769,Medium,Pre-Inauguration vs Entire Period
5275,-0.4744030862266708,Large,Pre-Inauguration vs Entire Period
5276,-0.48222291731831923,Large,Pre-Inauguration vs Entire Period
5277,-0.3483474090292983,Medium,Pre-Inauguration vs Entire Period
5278,-0.39641330413929726,Medium,Pre-Inauguration vs Entire Period
5279,-0.3958919820665207,Medium,Pre-Inauguration vs Entire Period
5280,-0.26410176206860597,Small,Pre-Inauguration vs Entire Period
5281,-0.4417683244708581,Medium,Pre-Inauguration vs Entire Period
5282,-0.40840371181315815,Medium,Pre-Inauguration vs Entire Period
5283,-0.5010947763528307,Large,Pre-Inauguration vs Entire Period
5284,-0.4492753623188406,Medium,Pre-Inauguration vs Entire Period
5285,-0.47711396100510894,Large,Pre-Inauguration vs Entire Period
5286,-0.40725680325304975,Medium,Pre-Inauguration vs Entire Period
5287,-0.19518298404754458,Small,Pre-Inauguration vs Entire Period
5288,-0.40934209154415596,Medium,Pre-Inauguration vs Entire Period
5289,-0.4748201438848921,Large,Pre-Inauguration vs Entire Period
5290,-0.5104785736628089,Large,Pre-Inauguration vs Entire Period
5291,-0.5208007507037848,Large,Pre-Inauguration vs Entire Period
5292,-0.537900114690856,Large,Pre-Inauguration vs Entire Period
5293,-0.4351996663538734,Medium,Pre-Inauguration vs Entire Period
5294,-0.4188301532686894,Medium,Pre-Inauguration vs Entire Period
5295,-0.34615785632363677,Medium,Pre-Inauguration vs Entire Period
5296,-0.4697111875716818,Medium,Pre-Inauguration vs Entire Period
5297,-0.4282139505786675,Medium,Pre-Inauguration vs Entire Period
5298,-0.33176936711500365,Medium,Pre-Inauguration vs Entire Period
5299,-0.38473568970910227,Medium,Pre-Inauguration vs Entire Period
5300,-0.4697111875716818,Medium,Pre-Inauguration vs Entire Period
5301,-0.5299760191846523,Large,Pre-Inauguration vs Entire Period
5302,-0.46908560108434993,Medium,Pre-Inauguration vs Entire Period
5303,-0.5113126889792514,Large,Pre-Inauguration vs Entire Period
5304,-0.4894171619226358,Large,Pre-Inauguration vs Entire Period
5305,-0.4177875091231363,Medium,Pre-Inauguration vs Entire Period
5306,-0.372953810864352,Medium,Pre-Inauguration vs Entire Period
5307,-0.6011886143259305,Large,Pre-Inauguration vs Entire Period
5308,-0.41528516317380876,Medium,Pre-Inauguration vs Entire Period
5309,-0.391304347826087,Medium,Pre-Inauguration vs Entire Period
5310,-0.3923469919716401,Medium,Pre-Inauguration vs Entire Period
5311,-0.4518819726827234,Medium,Pre-Inauguration vs Entire Period
5312,-0.44760713168595556,Medium,Pre-Inauguration vs Entire Period
5313,-0.5163173808779064,Large,Pre-Inauguration vs Entire Period
5314,-0.48868731102074864,Large,Pre-Inauguration vs Entire Period
5315,-0.5458242101970597,Large,Pre-Inauguration vs Entire Period
5316,-0.48972995516630174,Large,Pre-Inauguration vs Entire Period
5317,-0.41424251902825565,Medium,Pre-Inauguration vs Entire Period
5318,-0.4266499843603378,Medium,Pre-Inauguration vs Entire Period
5319,-0.3577312063392764,Medium,Pre-Inauguration vs Entire Period
5320,-0.42206235011990406,Medium,Pre-Inauguration vs Entire Period
5321,-0.5677197372536753,Large,Pre-Inauguration vs Entire Period
5322,-0.3773329162756751,Medium,Pre-Inauguration vs Entire Period
5323,-0.5275779376498801,Large,Pre-Inauguration vs Entire Period
5324,-0.3969346262120738,Medium,Pre-Inauguration vs Entire Period
5325,-0.42268793660723597,Medium,Pre-Inauguration vs Entire Period
5326,-0.36044208111771453,Medium,Pre-Inauguration vs Entire Period
5327,-0.5229903034094464,Large,Pre-Inauguration vs Entire Period
5328,-0.470441038473569,Medium,Pre-Inauguration vs Entire Period
5329,-0.48305703263476174,Large,Pre-Inauguration vs Entire Period
5330,-0.42529454697111874,Medium,Pre-Inauguration vs Entire Period
5331,-0.48587217182775516,Large,Pre-Inauguration vs Entire Period
5332,-0.46512355333124805,Medium,Pre-Inauguration vs Entire Period
5333,-0.2903763945365447,Small,Pre-Inauguration vs Entire Period
5334,-0.5086018142008133,Large,Pre-Inauguration vs Entire Period
5335,-0.5184026691690126,Large,Pre-Inauguration vs Entire Period
5336,-0.4823271817328746,Large,Pre-Inauguration vs Entire Period
5337,-0.4939005317485142,Large,Pre-Inauguration vs Entire Period
5338,-0.5253883849442186,Large,Pre-Inauguration vs Entire Period
5339,-0.29861328328641434,Small,Pre-Inauguration vs Entire Period
5340,-0.4894171619226358,Large,Pre-Inauguration vs Entire Period
5341,-0.5573975602126994,Large,Pre-Inauguration vs Entire Period
5342,-0.35064122614951515,Medium,Pre-Inauguration vs Entire Period
5343,-0.5091231362735898,Large,Pre-Inauguration vs Entire Period
5344,-0.5105828380773642,Large,Pre-Inauguration vs Entire Period
5345,-0.3979772703576269,Medium,Pre-Inauguration vs Entire Period
5346,-0.42174955687623816,Medium,Pre-Inauguration vs Entire Period
5347,-0.3821290793452195,Medium,Pre-Inauguration vs Entire Period
5348,-0.4275883640913356,Medium,Pre-Inauguration vs Entire Period
5349,-0.5053696173495986,Large,Pre-Inauguration vs Entire Period
5350,-0.45667813575226773,Medium,Pre-Inauguration vs Entire Period
5351,-0.4296736523824419,Medium,Pre-Inauguration vs Entire Period
5352,-0.3979772703576269,Medium,Pre-Inauguration vs Entire Period
5353,-0.38588259826921073,Medium,Pre-Inauguration vs Entire Period
5354,-0.4246689604837869,Medium,Pre-Inauguration vs Entire Period
5355,-0.5228860389948911,Large,Pre-Inauguration vs Entire Period
5356,-0.3766030653737879,Medium,Pre-Inauguration vs Entire Period
5357,-0.34167448649775833,Medium,Pre-Inauguration vs Entire Period
5358,-0.42529454697111874,Medium,Pre-Inauguration vs Entire Period
5359,-0.5090188718590345,Large,Pre-Inauguration vs Entire Period
5360,-0.430716296527995,Medium,Pre-Inauguration vs Entire Period
5361,-0.5028672714002711,Large,Pre-Inauguration vs Entire Period
5362,-0.47596705244500054,Large,Pre-Inauguration vs Entire Period
5363,-0.4175789802940256,Medium,Pre-Inauguration vs Entire Period
5364,-0.39464080909185695,Medium,Pre-Inauguration vs Entire Period
5365,-0.44072568032530496,Medium,Pre-Inauguration vs Entire Period
5366,-0.5850276300698571,Large,Pre-Inauguration vs Entire Period
5367,-0.4823271817328746,Large,Pre-Inauguration vs Entire Period
5368,-0.4302992388697737,Medium,Pre-Inauguration vs Entire Period
5369,-0.47179647586278806,Medium,Pre-Inauguration vs Entire Period
5370,-0.4579293087269315,Medium,Pre-Inauguration vs Entire Period
5371,-0.45250755917005525,Medium,Pre-Inauguration vs Entire Period
5372,-0.36211031175059955,Medium,Pre-Inauguration vs Entire Period
5373,-0.5142320925868001,Large,Pre-Inauguration vs Entire Period
5374,-0.38598686268376603,Medium,Pre-Inauguration vs Entire Period
5375,-0.44562610780940465,Medium,Pre-Inauguration vs Entire Period
5376,-0.5070378479824835,Large,Pre-Inauguration vs Entire Period
5377,-0.5311229277447607,Large,Pre-Inauguration vs Entire Period
5378,-0.473464706495673,Medium,Pre-Inauguration vs Entire Period
5379,-0.39349390053174854,Medium,Pre-Inauguration vs Entire Period
5380,-0.4616828276509227,Medium,Pre-Inauguration vs Entire Period
5381,-0.3305181941403399,Medium,Pre-Inauguration vs Entire Period
5382,-0.5338338025231988,Large,Pre-Inauguration vs Entire Period
5383,-0.5384214367636325,Large,Pre-Inauguration vs Entire Period
5384,-0.46230841413825463,Medium,Pre-Inauguration vs Entire Period
5385,-0.531539985402982,Large,Pre-Inauguration vs Entire Period
5386,-0.40809091856949226,Medium,Pre-Inauguration vs Entire Period
5387,-0.4680429569387968,Medium,Pre-Inauguration vs Entire Period
5388,-0.3658638306745908,Medium,Pre-Inauguration vs Entire Period
5389,-0.5454071525388385,Large,Pre-Inauguration vs Entire Period
5390,-0.5551037430924826,Large,Pre-Inauguration vs Entire Period
5391,-0.39724741945573977,Medium,Pre-Inauguration vs Entire Period
5392,-0.46011886143259306,Medium,Pre-Inauguration vs Entire Period
5393,-0.39464080909185695,Medium,Pre-Inauguration vs Entire Period
5394,-0.3311437806276718,Medium,Pre-Inauguration vs Entire Period
5395,-0.5113126889792514,Large,Pre-Inauguration vs Entire Period
5396,-0.44990094880617243,Medium,Pre-Inauguration vs Entire Period
5397,-0.5401939318110729,Large,Pre-Inauguration vs Entire Period
5398,-0.4860807006568658,Large,Pre-Inauguration vs Entire Period
5399,-0.4935877385048483,Large,Pre-Inauguration vs Entire Period
5400,-0.3774371806902304,Medium,Pre-Inauguration vs Entire Period
5401,-0.5139192993431342,Large,Pre-Inauguration vs Entire Period
5402,-0.6018142008132624,Large,Pre-Inauguration vs Entire Period
5403,-0.559274319674695,Large,Pre-Inauguration vs Entire Period
5404,-0.5290376394536545,Large,Pre-Inauguration vs Entire Period
5405,-0.5255969137733292,Large,Pre-Inauguration vs Entire Period
5406,-0.4361380460848712,Medium,Pre-Inauguration vs Entire Period
5407,-0.4577207798978209,Medium,Pre-Inauguration vs Entire Period
5408,-0.5244500052132207,Large,Pre-Inauguration vs Entire Period
5409,-0.43978730059430715,Medium,Pre-Inauguration vs Entire Period
5410,-0.49254509435929517,Large,Pre-Inauguration vs Entire Period
5411,-0.4910853925555208,Large,Pre-Inauguration vs Entire Period
5412,-0.44906683348973,Medium,Pre-Inauguration vs Entire Period
5413,-0.5077676988843708,Large,Pre-Inauguration vs Entire Period
5414,-0.28266082785945157,Small,Pre-Inauguration vs Entire Period
5415,-0.529558961526431,Large,Pre-Inauguration vs Entire Period
5416,-0.5121468042956939,Large,Pre-Inauguration vs Entire Period
5417,-0.4568866645813784,Medium,Pre-Inauguration vs Entire Period
5418,-0.5163173808779064,Large,Pre-Inauguration vs Entire Period
5419,-0.4335314357209884,Medium,Pre-Inauguration vs Entire Period
5420,-0.3143572098842665,Small,Pre-Inauguration vs Entire Period
5421,-0.4911896569700761,Large,Pre-Inauguration vs Entire Period
5422,-0.38296319466166195,Medium,Pre-Inauguration vs Entire Period
5423,-0.5206964862892295,Large,Pre-Inauguration vs Entire Period
5424,-0.5080804921280367,Large,Pre-Inauguration vs Entire Period
5425,-0.45261182358461055,Medium,Pre-Inauguration vs Entire Period
5426,-0.4451047857366281,Medium,Pre-Inauguration vs Entire Period
5427,-0.49160671462829736,Large,Pre-Inauguration vs Entire Period
5428,-0.4039203419872797,Medium,Pre-Inauguration vs Entire Period
5429,-0.37597747888645605,Medium,Pre-Inauguration vs Entire Period
5430,-0.4595975393598165,Medium,Pre-Inauguration vs Entire Period
5431,-0.5326868939630904,Large,Pre-Inauguration vs Entire Period
5432,-0.5049525596913773,Large,Pre-Inauguration vs Entire Period
5433,-0.47794807632155145,Large,Pre-Inauguration vs Entire Period
5434,-0.49463038265040143,Large,Pre-Inauguration vs Entire Period
5435,-0.4291523303096653,Medium,Pre-Inauguration vs Entire Period
5436,-0.5459284746116151,Large,Pre-Inauguration vs Entire Period
5437,-0.4408299447398603,Medium,Pre-Inauguration vs Entire Period
5438,-0.5375873214471901,Large,Pre-Inauguration vs Entire Period
5439,-0.38953185277864666,Medium,Pre-Inauguration vs Entire Period
5440,-0.41132311542070693,Medium,Pre-Inauguration vs Entire Period
5441,-0.4639766447711396,Medium,Pre-Inauguration vs Entire Period
5442,-0.5107913669064749,Large,Pre-Inauguration vs Entire Period
5443,-0.3773329162756751,Medium,Pre-Inauguration vs Entire Period
5444,-0.4843082056094255,Large,Pre-Inauguration vs Entire Period
5445,-0.4919195078719633,Large,Pre-Inauguration vs Entire Period
5446,-0.42185382129079346,Medium,Pre-Inauguration vs Entire Period
5447,-0.43874465644875404,Medium,Pre-Inauguration vs Entire Period
5448,-0.5897195287248462,Large,Pre-Inauguration vs Entire Period
5449,-0.4817015952455427,Large,Pre-Inauguration vs Entire Period
5450,-0.4264414555312272,Medium,Pre-Inauguration vs Entire Period
5451,-0.4419768532999687,Medium,Pre-Inauguration vs Entire Period
5452,-0.4986966948180586,Large,Pre-Inauguration vs Entire Period
5453,-0.43457407986654156,Medium,Pre-Inauguration vs Entire Period
5454,-0.42612866228756124,Medium,Pre-Inauguration vs Entire Period
5455,-0.41997706182879785,Medium,Pre-Inauguration vs Entire Period
5456,-0.42237514336357,Medium,Pre-Inauguration vs Entire Period
5457,-0.3999582942341779,Medium,Pre-Inauguration vs Entire Period
5458,-0.5607340214784694,Large,Pre-Inauguration vs Entire Period
5459,-0.4459389010530706,Medium,Pre-Inauguration vs Entire Period
5460,-0.39651756855385256,Medium,Pre-Inauguration vs Entire Period
5461,-0.4235220519236784,Medium,Pre-Inauguration vs Entire Period
5462,-0.49567302679595454,Large,Pre-Inauguration vs Entire Period
5463,-0.5003649254509436,Large,Pre-Inauguration vs Entire Period
5464,-0.5775205922218747,Large,Pre-Inauguration vs Entire Period
5465,-0.43488687311020746,Medium,Pre-Inauguration vs Entire Period
5466,-0.5268480867479929,Large,Pre-Inauguration vs Entire Period
5467,-0.36325722031070795,Medium,Pre-Inauguration vs Entire Period
5468,-0.41413825461370035,Medium,Pre-Inauguration vs Entire Period
5469,-0.33197789594411425,Medium,Pre-Inauguration vs Entire Period
5470,-0.47878219163799396,Large,Pre-Inauguration vs Entire Period
5471,-0.42008132624335315,Medium,Pre-Inauguration vs Entire Period
5472,-0.4616828276509227,Medium,Pre-Inauguration vs Entire Period
5473,-0.3175894067354812,Small,Pre-Inauguration vs Entire Period
5474,-0.5252841205296632,Large,Pre-Inauguration vs Entire Period
5475,-0.4939005317485142,Large,Pre-Inauguration vs Entire Period
5476,-0.3790011469085601,Medium,Pre-Inauguration vs Entire Period
5477,-0.3214471900740277,Small,Pre-Inauguration vs Entire Period
5478,-0.5778333854655406,Large,Pre-Inauguration vs Entire Period
5479,-0.47888645605254926,Large,Pre-Inauguration vs Entire Period
5480,-0.402669169012616,Medium,Pre-Inauguration vs Entire Period
5481,-0.4785736628088833,Large,Pre-Inauguration vs Entire Period
5482,-0.3766030653737879,Medium,Pre-Inauguration vs Entire Period
5483,-0.38004379105411323,Medium,Pre-Inauguration vs Entire Period
5484,-0.5506203732666041,Large,Pre-Inauguration vs Entire Period
5485,-0.5049525596913773,Large,Pre-Inauguration vs Entire Period
5486,-0.4921280367010739,Large,Pre-Inauguration vs Entire Period
5487,-0.4422896465436347,Medium,Pre-Inauguration vs Entire Period
5488,-0.35710561985194456,Medium,Pre-Inauguration vs Entire Period
5489,-0.37514336357001354,Medium,Pre-Inauguration vs Entire Period
5490,-0.4194557397560213,Medium,Pre-Inauguration vs Entire Period
5491,-0.4129913460535919,Medium,Pre-Inauguration vs Entire Period
5492,-0.4365551037430925,Medium,Pre-Inauguration vs Entire Period
5493,-0.5052653529350433,Large,Pre-Inauguration vs Entire Period
5494,-0.4922323011156292,Large,Pre-Inauguration vs Entire Period
5495,-0.5016160984256074,Large,Pre-Inauguration vs Entire Period
5496,-0.47190074027734336,Medium,Pre-Inauguration vs Entire Period
5497,-0.4765926389323324,Large,Pre-Inauguration vs Entire Period
5498,-0.4070482744239391,Medium,Pre-Inauguration vs Entire Period
5499,-0.4225836721926806,Medium,Pre-Inauguration vs Entire Period
5500,-0.32311542070691274,Small,Pre-Inauguration vs Entire Period
5501,-0.4206026483161297,Medium,Pre-Inauguration vs Entire Period
5502,-0.4453133145657387,Medium,Pre-Inauguration vs Entire Period
5503,-0.3804608487123345,Medium,Pre-Inauguration vs Entire Period
5504,-0.48274423939109584,Large,Pre-Inauguration vs Entire Period
5505,-0.5619851944531331,Large,Pre-Inauguration vs Entire Period
5506,-0.6057762485663643,Large,Pre-Inauguration vs Entire Period
5507,-0.4108017933479304,Medium,Pre-Inauguration vs Entire Period
5508,-0.36325722031070795,Medium,Pre-Inauguration vs Entire Period
5509,-0.5213220727765614,Large,Pre-Inauguration vs Entire Period
5510,-0.5356062975706392,Large,Pre-Inauguration vs Entire Period
5511,-0.38692524241476384,Medium,Pre-Inauguration vs Entire Period
5512,-0.38358878114899386,Medium,Pre-Inauguration vs Entire Period
5513,-0.4038160775727244,Medium,Pre-Inauguration vs Entire Period
5514,-0.5084975497862579,Large,Pre-Inauguration vs Entire Period
5515,-0.4724220623501199,Medium,Pre-Inauguration vs Entire Period
5516,-0.4996350745490564,Large,Pre-Inauguration vs Entire Period
5517,-0.5084975497862579,Large,Pre-Inauguration vs Entire Period
5518,-0.4929621520175164,Large,Pre-Inauguration vs Entire Period
5519,-0.5516630174121573,Large,Pre-Inauguration vs Entire Period
5520,-0.35241372119695547,Medium,Pre-Inauguration vs Entire Period
5521,-0.34761755812741113,Medium,Pre-Inauguration vs Entire Period
5522,-0.44739860285684496,Medium,Pre-Inauguration vs Entire Period
5523,-0.5585444687728078,Large,Pre-Inauguration vs Entire Period
5524,-0.4618913564800334,Medium,Pre-Inauguration vs Entire Period
5525,-0.4870190803878636,Large,Pre-Inauguration vs Entire Period
5526,-0.5319570430612032,Large,Pre-Inauguration vs Entire Period
5527,-0.434052757793765,Medium,Pre-Inauguration vs Entire Period
5528,-0.5460327390261703,Large,Pre-Inauguration vs Entire Period
5529,-0.480137629027213,Large,Pre-Inauguration vs Entire Period
5530,-0.40256490459806066,Medium,Pre-Inauguration vs Entire Period
5531,-0.46522781774580335,Medium,Pre-Inauguration vs Entire Period
5532,-0.46011886143259306,Medium,Pre-Inauguration vs Entire Period
5533,-0.39276404962986133,Medium,Pre-Inauguration vs Entire Period
5534,-0.5376915858617454,Large,Pre-Inauguration vs Entire Period
5535,-0.48274423939109584,Large,Pre-Inauguration vs Entire Period
5536,-0.3585653216557189,Medium,Pre-Inauguration vs Entire Period
5537,-0.5581274111145866,Large,Pre-Inauguration vs Entire Period
5538,-0.5164216452924617,Large,Pre-Inauguration vs Entire Period
5539,-0.478469398394328,Large,Pre-Inauguration vs Entire Period
5540,-0.47680116776144305,Large,Pre-Inauguration vs Entire Period
5541,-0.4755499947867793,Large,Pre-Inauguration vs Entire Period
5542,-0.4714836826191221,Medium,Pre-Inauguration vs Entire Period
5543,-0.4137211969554791,Medium,Pre-Inauguration vs Entire Period
5544,-0.48389114795120425,Large,Pre-Inauguration vs Entire Period
5545,-0.465436346574914,Medium,Pre-Inauguration vs Entire Period
5546,-0.5367532061307476,Large,Pre-Inauguration vs Entire Period
5547,-0.534876446668752,Large,Pre-Inauguration vs Entire Period
5548,-0.5471796475862788,Large,Pre-Inauguration vs Entire Period
5549,-0.45646960692315713,Medium,Pre-Inauguration vs Entire Period
5550,-0.486810551558753,Large,Pre-Inauguration vs Entire Period
5551,-0.42018559065790845,Medium,Pre-Inauguration vs Entire Period
5552,-0.47398602856844957,Medium,Pre-Inauguration vs Entire Period
5553,-0.4491710979042853,Medium,Pre-Inauguration vs Entire Period
5554,-0.4800333646126577,Large,Pre-Inauguration vs Entire Period
5555,-0.4636638515274737,Medium,Pre-Inauguration vs Entire Period
5556,-0.4644979668439162,Medium,Pre-Inauguration vs Entire Period
5557,-0.5426962777604004,Large,Pre-Inauguration vs Entire Period
5558,-0.5326868939630904,Large,Pre-Inauguration vs Entire Period
5559,-0.40225211135439476,Medium,Pre-Inauguration vs Entire Period
5560,-0.4835783547075383,Large,Pre-Inauguration vs Entire Period
5561,-0.43905744969242,Medium,Pre-Inauguration vs Entire Period
5562,-0.6190178292148889,Large,Pre-Inauguration vs Entire Period
5563,-0.5523928683140444,Large,Pre-Inauguration vs Entire Period
5564,-0.6474820143884892,Large,Pre-Inauguration vs Entire Period
5565,-0.43092482535710563,Medium,Pre-Inauguration vs Entire Period
5566,-0.5391512876655198,Large,Pre-Inauguration vs Entire Period
5567,-0.5269523511625482,Large,Pre-Inauguration vs Entire Period
5568,-0.4518819726827234,Medium,Pre-Inauguration vs Entire Period
5569,-0.3842143676363257,Medium,Pre-Inauguration vs Entire Period
5570,-0.5162131164633511,Large,Pre-Inauguration vs Entire Period
5571,-0.37576895005734545,Medium,Pre-Inauguration vs Entire Period
5572,-0.4852465853404233,Large,Pre-Inauguration vs Entire Period
5573,-0.28860389948910437,Small,Pre-Inauguration vs Entire Period
5574,-0.47190074027734336,Medium,Pre-Inauguration vs Entire Period
5575,-0.5537483057032635,Large,Pre-Inauguration vs Entire Period
5576,-0.4853508497549786,Large,Pre-Inauguration vs Entire Period
5577,-0.4432280262746325,Medium,Pre-Inauguration vs Entire Period
5578,-0.5402981962256282,Large,Pre-Inauguration vs Entire Period
5579,-0.42279220102179127,Medium,Pre-Inauguration vs Entire Period
5580,-0.4930664164320717,Large,Pre-Inauguration vs Entire Period
5581,-0.5430090710040663,Large,Pre-Inauguration vs Entire Period
5582,-0.47200500469189866,Medium,Pre-Inauguration vs Entire Period
5583,-0.47179647586278806,Medium,Pre-Inauguration vs Entire Period
5584,-0.46720884162235427,Medium,Pre-Inauguration vs Entire Period
5585,-0.4048587217182775,Medium,Pre-Inauguration vs Entire Period
5586,-0.4912939213846314,Large,Pre-Inauguration vs Entire Period
5587,-0.544573037222396,Large,Pre-Inauguration vs Entire Period
5588,-0.4571994578250443,Medium,Pre-Inauguration vs Entire Period
5589,-0.5030758002293817,Large,Pre-Inauguration vs Entire Period
5590,-0.5056824105932645,Large,Pre-Inauguration vs Entire Period
5591,-0.4665832551350224,Medium,Pre-Inauguration vs Entire Period
5592,-0.37795850276300696,Medium,Pre-Inauguration vs Entire Period
5593,-0.5275779376498801,Large,Pre-Inauguration vs Entire Period
5594,-0.5140235637576895,Large,Pre-Inauguration vs Entire Period
5595,-0.4459389010530706,Medium,Pre-Inauguration vs Entire Period
5596,-0.397664477113961,Medium,Pre-Inauguration vs Entire Period
5597,-0.37785423834845167,Medium,Pre-Inauguration vs Entire Period
5598,-0.5197581065582316,Large,Pre-Inauguration vs Entire Period
5599,-0.49233656553018457,Large,Pre-Inauguration vs Entire Period
5600,-0.2801584819101241,Small,Pre-Inauguration vs Entire Period
5601,-0.38025231988322383,Medium,Pre-Inauguration vs Entire Period
5602,-0.42008132624335315,Medium,Pre-Inauguration vs Entire Period
5603,-0.4018350536961735,Medium,Pre-Inauguration vs Entire Period
5604,-0.3747263059117923,Medium,Pre-Inauguration vs Entire Period
5605,-0.49546449796684394,Large,Pre-Inauguration vs Entire Period
5606,-0.47617558127411114,Large,Pre-Inauguration vs Entire Period
5607,-0.5062037326660411,Large,Pre-Inauguration vs Entire Period
5608,-0.4912939213846314,Large,Pre-Inauguration vs Entire Period
5609,-0.4245646960692316,Medium,Pre-Inauguration vs Entire Period
5610,-0.5170472317797935,Large,Pre-Inauguration vs Entire Period
5611,-0.45751225106871024,Medium,Pre-Inauguration vs Entire Period
5612,-0.38890626629131475,Medium,Pre-Inauguration vs Entire Period
5613,-0.5688666458137838,Large,Pre-Inauguration vs Entire Period
