bootstrap_iteration,u_statistic,p_value,significant,comparison
4050,6989.0,2.652033107395069e-07,True,Post-Inauguration vs Entire Period
4051,7342.0,1.9470267369686932e-09,True,Post-Inauguration vs Entire Period
4052,6912.0,7.049074335019086e-07,True,Post-Inauguration vs Entire Period
4053,6266.5,0.0006848035349936493,True,Post-Inauguration vs Entire Period
4054,7192.5,1.7033874480522914e-08,True,Post-Inauguration vs Entire Period
4055,7261.0,6.410803254343213e-09,True,Post-Inauguration vs Entire Period
4056,6262.5,0.0007094565695155988,True,Post-Inauguration vs Entire Period
4057,7339.5,2.0214835684499466e-09,True,Post-Inauguration vs Entire Period
4058,6292.0,0.0005456916181625096,True,Post-Inauguration vs Entire Period
4059,6983.5,2.8485936447648154e-07,True,Post-Inauguration vs Entire Period
4060,7362.5,1.433026592452177e-09,True,Post-Inauguration vs Entire Period
4061,6832.0,1.8776445132896114e-06,True,Post-Inauguration vs Entire Period
4062,6930.5,5.589287955253918e-07,True,Post-Inauguration vs Entire Period
4063,7686.5,8.091288452374627e-12,True,Post-Inauguration vs Entire Period
4064,7194.5,1.654767252304534e-08,True,Post-Inauguration vs Entire Period
4065,7374.0,1.2045517094765826e-09,True,Post-Inauguration vs Entire Period
4066,7578.0,4.898621265954922e-11,True,Post-Inauguration vs Entire Period
4067,6945.0,4.658167397248514e-07,True,Post-Inauguration vs Entire Period
4068,7257.0,6.787307202845635e-09,True,Post-Inauguration vs Entire Period
4069,6830.0,1.9252447937777863e-06,True,Post-Inauguration vs Entire Period
4070,7043.0,1.3096432448422734e-07,True,Post-Inauguration vs Entire Period
4071,7757.0,2.4199430587700488e-12,True,Post-Inauguration vs Entire Period
4072,6880.0,1.0477335685261944e-06,True,Post-Inauguration vs Entire Period
4073,6555.0,4.2269721666401996e-05,True,Post-Inauguration vs Entire Period
4074,7210.5,1.321237644033196e-08,True,Post-Inauguration vs Entire Period
4075,7490.5,1.9917831389704628e-10,True,Post-Inauguration vs Entire Period
4076,6820.0,2.169540559469291e-06,True,Post-Inauguration vs Entire Period
4077,6449.0,0.00012411108853482177,True,Post-Inauguration vs Entire Period
4078,6652.5,1.483317616429462e-05,True,Post-Inauguration vs Entire Period
4079,6879.5,1.054545304802809e-06,True,Post-Inauguration vs Entire Period
4080,7857.0,4.1596046466365113e-13,True,Post-Inauguration vs Entire Period
4081,6875.5,1.1071997983112658e-06,True,Post-Inauguration vs Entire Period
4082,6523.5,5.8598888279926e-05,True,Post-Inauguration vs Entire Period
4083,6888.5,9.435102256699735e-07,True,Post-Inauguration vs Entire Period
4084,6622.5,2.059394458180163e-05,True,Post-Inauguration vs Entire Period
4085,7132.5,3.921840532437168e-08,True,Post-Inauguration vs Entire Period
4086,7222.0,1.1214495465703536e-08,True,Post-Inauguration vs Entire Period
4087,7245.5,8.00774827100824e-09,True,Post-Inauguration vs Entire Period
4088,7465.5,2.9506865956082983e-10,True,Post-Inauguration vs Entire Period
4089,6430.0,0.0001495836433779021,True,Post-Inauguration vs Entire Period
4090,7018.5,1.8089166688216767e-07,True,Post-Inauguration vs Entire Period
4091,6793.0,2.988854137778519e-06,True,Post-Inauguration vs Entire Period
4092,6731.0,6.148599274700998e-06,True,Post-Inauguration vs Entire Period
4093,7035.0,1.4555505373690637e-07,True,Post-Inauguration vs Entire Period
4094,6542.5,4.8140465382420314e-05,True,Post-Inauguration vs Entire Period
4095,7545.0,8.35867309974577e-11,True,Post-Inauguration vs Entire Period
4096,7479.0,2.385412830780101e-10,True,Post-Inauguration vs Entire Period
4097,7146.5,3.232570048454814e-08,True,Post-Inauguration vs Entire Period
4098,7206.5,1.3979151107278762e-08,True,Post-Inauguration vs Entire Period
4099,7217.5,1.1958639146667084e-08,True,Post-Inauguration vs Entire Period
4100,7393.5,8.962975952234367e-10,True,Post-Inauguration vs Entire Period
4101,6985.0,2.7934062112724133e-07,True,Post-Inauguration vs Entire Period
4102,7463.0,3.067586933908518e-10,True,Post-Inauguration vs Entire Period
4103,6912.0,7.049192654331901e-07,True,Post-Inauguration vs Entire Period
4104,7342.5,1.9344949653364728e-09,True,Post-Inauguration vs Entire Period
4105,7703.0,6.114592072803053e-12,True,Post-Inauguration vs Entire Period
4106,7449.0,3.81623246151462e-10,True,Post-Inauguration vs Entire Period
4107,7452.5,3.6134535455697037e-10,True,Post-Inauguration vs Entire Period
4108,6898.0,8.392119015404488e-07,True,Post-Inauguration vs Entire Period
4109,7651.5,1.4581091354477795e-11,True,Post-Inauguration vs Entire Period
4110,7058.0,1.0731981722588255e-07,True,Post-Inauguration vs Entire Period
4111,6600.0,2.6241728897307652e-05,True,Post-Inauguration vs Entire Period
4112,6941.0,4.898415406652661e-07,True,Post-Inauguration vs Entire Period
4113,7063.0,1.004884767972468e-07,True,Post-Inauguration vs Entire Period
4114,7293.5,3.992662945337919e-09,True,Post-Inauguration vs Entire Period
4115,6899.5,8.232811018878683e-07,True,Post-Inauguration vs Entire Period
4116,7497.5,1.782929196408569e-10,True,Post-Inauguration vs Entire Period
4117,7146.5,3.233875813775378e-08,True,Post-Inauguration vs Entire Period
4118,7051.5,1.1710913424765764e-07,True,Post-Inauguration vs Entire Period
4119,7337.0,2.099473006817249e-09,True,Post-Inauguration vs Entire Period
4120,7172.0,2.2714113976557686e-08,True,Post-Inauguration vs Entire Period
4121,6858.5,1.363753432998674e-06,True,Post-Inauguration vs Entire Period
4122,7078.0,8.213939522483449e-08,True,Post-Inauguration vs Entire Period
4123,7178.0,2.0881974925231644e-08,True,Post-Inauguration vs Entire Period
4124,7049.0,1.2101909800467347e-07,True,Post-Inauguration vs Entire Period
4125,7539.5,9.122838616631879e-11,True,Post-Inauguration vs Entire Period
4126,7540.5,8.982245583263632e-11,True,Post-Inauguration vs Entire Period
4127,6934.0,5.349913380342812e-07,True,Post-Inauguration vs Entire Period
4128,7171.0,2.301819972421725e-08,True,Post-Inauguration vs Entire Period
4129,7403.5,7.697242870238907e-10,True,Post-Inauguration vs Entire Period
4130,6700.5,8.697755914654457e-06,True,Post-Inauguration vs Entire Period
4131,7456.5,3.3931606313956546e-10,True,Post-Inauguration vs Entire Period
4132,6881.0,1.0356700733622244e-06,True,Post-Inauguration vs Entire Period
4133,7467.5,2.8587176916364646e-10,True,Post-Inauguration vs Entire Period
4134,7617.5,2.5622125879157905e-11,True,Post-Inauguration vs Entire Period
4135,6694.0,9.353166877930286e-06,True,Post-Inauguration vs Entire Period
4136,7104.0,5.787980562375564e-08,True,Post-Inauguration vs Entire Period
4137,7027.5,1.6067194231531685e-07,True,Post-Inauguration vs Entire Period
4138,7287.0,4.390893282091282e-09,True,Post-Inauguration vs Entire Period
4139,6588.5,2.9686756526835643e-05,True,Post-Inauguration vs Entire Period
4140,7356.5,1.5671149539457627e-09,True,Post-Inauguration vs Entire Period
4141,6653.0,1.476300675397909e-05,True,Post-Inauguration vs Entire Period
4142,7080.0,7.997779673097442e-08,True,Post-Inauguration vs Entire Period
4143,7209.0,1.3487584948598737e-08,True,Post-Inauguration vs Entire Period
4144,7245.0,8.068512245659109e-09,True,Post-Inauguration vs Entire Period
4145,6993.0,2.51867308304523e-07,True,Post-Inauguration vs Entire Period
4146,7474.0,2.583206379240882e-10,True,Post-Inauguration vs Entire Period
4147,7452.0,3.6417299928133124e-10,True,Post-Inauguration vs Entire Period
4148,6952.5,4.23724235980748e-07,True,Post-Inauguration vs Entire Period
4149,7076.0,8.438467453119216e-08,True,Post-Inauguration vs Entire Period
4150,6974.5,3.1969014397515135e-07,True,Post-Inauguration vs Entire Period
4151,7264.0,6.1385161908675175e-09,True,Post-Inauguration vs Entire Period
4152,7573.5,5.266225494080511e-11,True,Post-Inauguration vs Entire Period
4153,7278.5,4.968670376112639e-09,True,Post-Inauguration vs Entire Period
4154,6832.5,1.8673621130039537e-06,True,Post-Inauguration vs Entire Period
4155,7582.0,4.587863962179548e-11,True,Post-Inauguration vs Entire Period
4156,7435.5,4.702439453438674e-10,True,Post-Inauguration vs Entire Period
4157,7164.0,2.5347852606390638e-08,True,Post-Inauguration vs Entire Period
4158,6714.5,7.418877820530489e-06,True,Post-Inauguration vs Entire Period
4159,7293.5,3.9928963832764195e-09,True,Post-Inauguration vs Entire Period
4160,6977.5,3.0765356309807793e-07,True,Post-Inauguration vs Entire Period
4161,7057.0,1.0879784613504134e-07,True,Post-Inauguration vs Entire Period
4162,6794.5,2.9378196706092734e-06,True,Post-Inauguration vs Entire Period
4163,7478.5,2.407640739401729e-10,True,Post-Inauguration vs Entire Period
4164,6876.5,1.092453201197095e-06,True,Post-Inauguration vs Entire Period
4165,7286.5,4.421398074065329e-09,True,Post-Inauguration vs Entire Period
4166,7505.5,1.570321061528224e-10,True,Post-Inauguration vs Entire Period
4167,7561.0,6.451663021224233e-11,True,Post-Inauguration vs Entire Period
4168,7227.0,1.0443086645856154e-08,True,Post-Inauguration vs Entire Period
4169,6939.5,4.989229206368343e-07,True,Post-Inauguration vs Entire Period
4170,6929.0,5.695447476719293e-07,True,Post-Inauguration vs Entire Period
4171,7053.5,1.1394275758562316e-07,True,Post-Inauguration vs Entire Period
4172,6528.0,5.5951706102698155e-05,True,Post-Inauguration vs Entire Period
4173,7005.0,2.1551662951669263e-07,True,Post-Inauguration vs Entire Period
4174,6580.5,3.229419274980516e-05,True,Post-Inauguration vs Entire Period
4175,6411.5,0.00017903837090520454,True,Post-Inauguration vs Entire Period
4176,7044.0,1.2935153428823513e-07,True,Post-Inauguration vs Entire Period
4177,7275.0,5.228683053224953e-09,True,Post-Inauguration vs Entire Period
4178,6956.5,4.0252233338863505e-07,True,Post-Inauguration vs Entire Period
4179,7036.0,1.4367098365245715e-07,True,Post-Inauguration vs Entire Period
4180,6616.0,2.2098376400268007e-05,True,Post-Inauguration vs Entire Period
4181,6663.5,1.3151108630102663e-05,True,Post-Inauguration vs Entire Period
4182,7981.0,4.326656332980295e-14,True,Post-Inauguration vs Entire Period
4183,6671.5,1.2030328132412694e-05,True,Post-Inauguration vs Entire Period
4184,7531.5,1.0384030783156834e-10,True,Post-Inauguration vs Entire Period
4185,6828.5,1.9592908711852872e-06,True,Post-Inauguration vs Entire Period
4186,7046.0,1.258441475738907e-07,True,Post-Inauguration vs Entire Period
4187,6707.5,8.035713565239447e-06,True,Post-Inauguration vs Entire Period
4188,7045.0,1.2757653769793764e-07,True,Post-Inauguration vs Entire Period
4189,7416.5,6.300010555021659e-10,True,Post-Inauguration vs Entire Period
4190,7459.5,3.2371462796521134e-10,True,Post-Inauguration vs Entire Period
4191,6860.0,1.3383223311291704e-06,True,Post-Inauguration vs Entire Period
4192,6810.5,2.4289548235973675e-06,True,Post-Inauguration vs Entire Period
4193,7024.0,1.682130252187736e-07,True,Post-Inauguration vs Entire Period
4194,6918.5,6.505566488596552e-07,True,Post-Inauguration vs Entire Period
4195,7795.5,1.2373930888015188e-12,True,Post-Inauguration vs Entire Period
4196,7049.0,1.2103867079818985e-07,True,Post-Inauguration vs Entire Period
4197,6156.0,0.0017612688749739237,True,Post-Inauguration vs Entire Period
4198,7394.5,8.820811266333914e-10,True,Post-Inauguration vs Entire Period
4199,6535.0,5.2024673469388745e-05,True,Post-Inauguration vs Entire Period
4200,7316.0,2.8657356572811555e-09,True,Post-Inauguration vs Entire Period
4201,7040.0,1.363024174040945e-07,True,Post-Inauguration vs Entire Period
4202,7042.5,1.3190398364167368e-07,True,Post-Inauguration vs Entire Period
4203,7428.0,5.28260160202342e-10,True,Post-Inauguration vs Entire Period
4204,7285.0,4.5207175118578124e-09,True,Post-Inauguration vs Entire Period
4205,6919.0,6.460784674596416e-07,True,Post-Inauguration vs Entire Period
4206,6953.5,4.181215974592052e-07,True,Post-Inauguration vs Entire Period
4207,7133.5,3.8646603694088454e-08,True,Post-Inauguration vs Entire Period
4208,7048.5,1.2185851957048186e-07,True,Post-Inauguration vs Entire Period
4209,7093.5,6.67289373496394e-08,True,Post-Inauguration vs Entire Period
4210,7344.0,1.888848084801468e-09,True,Post-Inauguration vs Entire Period
4211,7383.0,1.0509389886054522e-09,True,Post-Inauguration vs Entire Period
4212,7628.0,2.1501161012900342e-11,True,Post-Inauguration vs Entire Period
4213,7347.0,1.8085985687220512e-09,True,Post-Inauguration vs Entire Period
4214,7122.0,4.52928386570729e-08,True,Post-Inauguration vs Entire Period
4215,7515.5,1.339278504803581e-10,True,Post-Inauguration vs Entire Period
4216,6845.5,1.5960600873149472e-06,True,Post-Inauguration vs Entire Period
4217,7102.5,5.9046600327817385e-08,True,Post-Inauguration vs Entire Period
4218,6505.0,7.080742205385042e-05,True,Post-Inauguration vs Entire Period
4219,7607.5,3.0196912566707006e-11,True,Post-Inauguration vs Entire Period
4220,6998.5,2.3461469878682487e-07,True,Post-Inauguration vs Entire Period
4221,7134.0,3.842765614588252e-08,True,Post-Inauguration vs Entire Period
4222,6990.5,2.602898330774445e-07,True,Post-Inauguration vs Entire Period
4223,6397.0,0.00020577999365855917,True,Post-Inauguration vs Entire Period
4224,7573.0,5.309135570756658e-11,True,Post-Inauguration vs Entire Period
4225,6640.0,1.701979267337401e-05,True,Post-Inauguration vs Entire Period
4226,7152.0,2.996272331634353e-08,True,Post-Inauguration vs Entire Period
4227,6735.0,5.869170103535566e-06,True,Post-Inauguration vs Entire Period
4228,7202.5,1.4778023119463938e-08,True,Post-Inauguration vs Entire Period
4229,6917.0,6.626096906284083e-07,True,Post-Inauguration vs Entire Period
4230,7538.0,9.342915687122692e-11,True,Post-Inauguration vs Entire Period
4231,6973.0,3.2596458186534134e-07,True,Post-Inauguration vs Entire Period
4232,7048.0,1.2267906912190344e-07,True,Post-Inauguration vs Entire Period
4233,7525.0,1.1507940232747161e-10,True,Post-Inauguration vs Entire Period
4234,7347.0,1.8079587621470836e-09,True,Post-Inauguration vs Entire Period
4235,7077.5,8.277554164059565e-08,True,Post-Inauguration vs Entire Period
4236,6920.0,6.379220514026314e-07,True,Post-Inauguration vs Entire Period
4237,7488.5,2.0554395070381264e-10,True,Post-Inauguration vs Entire Period
4238,6613.5,2.2704618139539634e-05,True,Post-Inauguration vs Entire Period
4239,7304.5,3.396216704646815e-09,True,Post-Inauguration vs Entire Period
4240,7038.5,1.3911463062206337e-07,True,Post-Inauguration vs Entire Period
4241,7338.5,2.052802602388298e-09,True,Post-Inauguration vs Entire Period
4242,7472.5,2.6446980136703725e-10,True,Post-Inauguration vs Entire Period
4243,7335.5,2.146994431888987e-09,True,Post-Inauguration vs Entire Period
4244,6812.5,2.3721224674768893e-06,True,Post-Inauguration vs Entire Period
4245,6892.0,9.037942846470916e-07,True,Post-Inauguration vs Entire Period
4246,7469.5,2.7726688463577283e-10,True,Post-Inauguration vs Entire Period
4247,7494.5,1.871550408759879e-10,True,Post-Inauguration vs Entire Period
4248,6647.5,1.5684865370403127e-05,True,Post-Inauguration vs Entire Period
4249,7045.0,1.275983079519465e-07,True,Post-Inauguration vs Entire Period
4250,7835.5,6.103864597017704e-13,True,Post-Inauguration vs Entire Period
4251,6978.0,3.0586329522859964e-07,True,Post-Inauguration vs Entire Period
4252,7482.0,2.2751474331979056e-10,True,Post-Inauguration vs Entire Period
4253,6739.5,5.576419636599064e-06,True,Post-Inauguration vs Entire Period
4254,7190.5,1.7519410595098943e-08,True,Post-Inauguration vs Entire Period
4255,7323.5,2.5632109335979942e-09,True,Post-Inauguration vs Entire Period
4256,7265.5,6.005800980164823e-09,True,Post-Inauguration vs Entire Period
4257,7371.0,1.2606133245938594e-09,True,Post-Inauguration vs Entire Period
4258,7324.0,2.547756783379835e-09,True,Post-Inauguration vs Entire Period
4259,7171.0,2.3015036320912993e-08,True,Post-Inauguration vs Entire Period
4260,6779.0,3.5251474832652407e-06,True,Post-Inauguration vs Entire Period
4261,7334.5,2.178360775276388e-09,True,Post-Inauguration vs Entire Period
4262,7131.0,4.0043345349911115e-08,True,Post-Inauguration vs Entire Period
4263,7144.0,3.347812454761489e-08,True,Post-Inauguration vs Entire Period
4264,7306.0,3.3229520386139857e-09,True,Post-Inauguration vs Entire Period
4265,7203.0,1.4689739591790824e-08,True,Post-Inauguration vs Entire Period
4266,7716.0,4.899019257105813e-12,True,Post-Inauguration vs Entire Period
4267,7131.0,4.0050301939126497e-08,True,Post-Inauguration vs Entire Period
4268,6788.0,3.1720764086445388e-06,True,Post-Inauguration vs Entire Period
4269,7007.0,2.1016547788587718e-07,True,Post-Inauguration vs Entire Period
4270,6981.5,2.922123437899368e-07,True,Post-Inauguration vs Entire Period
4271,7315.5,2.888607802733754e-09,True,Post-Inauguration vs Entire Period
4272,7270.5,5.58824129661481e-09,True,Post-Inauguration vs Entire Period
4273,6681.0,1.0821212720438087e-05,True,Post-Inauguration vs Entire Period
4274,7114.5,5.0185147685593457e-08,True,Post-Inauguration vs Entire Period
4275,7333.0,2.2271637645904663e-09,True,Post-Inauguration vs Entire Period
4276,7277.5,5.0388297839005655e-09,True,Post-Inauguration vs Entire Period
4277,6387.0,0.0002264247925914171,True,Post-Inauguration vs Entire Period
4278,6510.5,6.694128848065131e-05,True,Post-Inauguration vs Entire Period
4279,6448.0,0.00012534145148001912,True,Post-Inauguration vs Entire Period
4280,6834.0,1.8345831450854584e-06,True,Post-Inauguration vs Entire Period
4281,6479.5,9.164305982955044e-05,True,Post-Inauguration vs Entire Period
4282,6724.0,6.6598373486024815e-06,True,Post-Inauguration vs Entire Period
4283,7084.0,7.585219661515565e-08,True,Post-Inauguration vs Entire Period
4284,7389.0,9.592856620523172e-10,True,Post-Inauguration vs Entire Period
4285,7016.5,1.8562807177859125e-07,True,Post-Inauguration vs Entire Period
4286,7045.5,1.2673392470730652e-07,True,Post-Inauguration vs Entire Period
4287,7481.5,2.2958161275935338e-10,True,Post-Inauguration vs Entire Period
4288,6941.5,4.86838884510358e-07,True,Post-Inauguration vs Entire Period
4289,7034.0,1.475585741488173e-07,True,Post-Inauguration vs Entire Period
4290,6864.5,1.267603919132626e-06,True,Post-Inauguration vs Entire Period
4291,6966.5,3.5423961979819766e-07,True,Post-Inauguration vs Entire Period
4292,7156.0,2.8325171833623968e-08,True,Post-Inauguration vs Entire Period
4293,7531.0,1.0462972525631752e-10,True,Post-Inauguration vs Entire Period
4294,7004.5,2.1699786113717738e-07,True,Post-Inauguration vs Entire Period
4295,6552.5,4.3368823536491126e-05,True,Post-Inauguration vs Entire Period
4296,7016.0,1.8678808596369335e-07,True,Post-Inauguration vs Entire Period
4297,7032.0,1.5146679790065907e-07,True,Post-Inauguration vs Entire Period
4298,7281.5,4.757464757639093e-09,True,Post-Inauguration vs Entire Period
4299,7105.5,5.664415369816034e-08,True,Post-Inauguration vs Entire Period
4300,7169.0,2.3657029094186908e-08,True,Post-Inauguration vs Entire Period
4301,6795.0,2.9210243968429033e-06,True,Post-Inauguration vs Entire Period
4302,6847.0,1.5672955012438437e-06,True,Post-Inauguration vs Entire Period
4303,7149.0,3.123217562409093e-08,True,Post-Inauguration vs Entire Period
4304,7708.5,5.568215655145347e-12,True,Post-Inauguration vs Entire Period
4305,7693.0,7.2435949138645066e-12,True,Post-Inauguration vs Entire Period
4306,7288.0,4.328835610829601e-09,True,Post-Inauguration vs Entire Period
4307,7338.0,2.06748609801749e-09,True,Post-Inauguration vs Entire Period
4308,7080.5,7.951078707380355e-08,True,Post-Inauguration vs Entire Period
4309,7348.0,1.7802828830900374e-09,True,Post-Inauguration vs Entire Period
4310,7033.0,1.4951435019547763e-07,True,Post-Inauguration vs Entire Period
4311,7081.0,7.895059571996375e-08,True,Post-Inauguration vs Entire Period
4312,8073.5,7.550322357673012e-15,True,Post-Inauguration vs Entire Period
4313,6783.5,3.3419171333685016e-06,True,Post-Inauguration vs Entire Period
4314,6667.0,1.2646400677437642e-05,True,Post-Inauguration vs Entire Period
4315,7000.0,2.3010405349050809e-07,True,Post-Inauguration vs Entire Period
4316,6949.5,4.400727179574027e-07,True,Post-Inauguration vs Entire Period
4317,6618.0,2.163819458574043e-05,True,Post-Inauguration vs Entire Period
4318,6817.0,2.2476171326143316e-06,True,Post-Inauguration vs Entire Period
4319,6931.0,5.55741277545885e-07,True,Post-Inauguration vs Entire Period
4320,6633.5,1.827581063422355e-05,True,Post-Inauguration vs Entire Period
4321,7121.5,4.5583615199871386e-08,True,Post-Inauguration vs Entire Period
4322,7130.5,4.0312846172956646e-08,True,Post-Inauguration vs Entire Period
4323,6291.0,0.0005504904664592888,True,Post-Inauguration vs Entire Period
4324,7310.0,3.131116326947656e-09,True,Post-Inauguration vs Entire Period
4325,7470.0,2.749158220154527e-10,True,Post-Inauguration vs Entire Period
4326,7238.0,8.924216076233967e-09,True,Post-Inauguration vs Entire Period
4327,7411.0,6.861749167344111e-10,True,Post-Inauguration vs Entire Period
4328,6740.5,5.507686536978274e-06,True,Post-Inauguration vs Entire Period
4329,6714.0,7.462153809521059e-06,True,Post-Inauguration vs Entire Period
4330,7425.0,5.530056379964997e-10,True,Post-Inauguration vs Entire Period
4331,7138.0,3.6370202808526895e-08,True,Post-Inauguration vs Entire Period
4332,7416.5,6.293604151544249e-10,True,Post-Inauguration vs Entire Period
4333,7178.0,2.087953235697371e-08,True,Post-Inauguration vs Entire Period
4334,6829.0,1.9474004128515307e-06,True,Post-Inauguration vs Entire Period
4335,6869.5,1.1912294894163976e-06,True,Post-Inauguration vs Entire Period
4336,6584.5,3.096279497620153e-05,True,Post-Inauguration vs Entire Period
4337,7140.0,3.538887058744941e-08,True,Post-Inauguration vs Entire Period
4338,6995.5,2.438251592274771e-07,True,Post-Inauguration vs Entire Period
4339,6867.5,1.2210210547819962e-06,True,Post-Inauguration vs Entire Period
4340,7076.5,8.379048204845238e-08,True,Post-Inauguration vs Entire Period
4341,6634.5,1.808288372013111e-05,True,Post-Inauguration vs Entire Period
4342,7333.0,2.2299335497408723e-09,True,Post-Inauguration vs Entire Period
4343,6845.0,1.6062619007898907e-06,True,Post-Inauguration vs Entire Period
4344,7200.0,1.5323149956539526e-08,True,Post-Inauguration vs Entire Period
4345,7056.5,1.095080271369048e-07,True,Post-Inauguration vs Entire Period
4346,7171.5,2.2857927175943538e-08,True,Post-Inauguration vs Entire Period
4347,7605.0,3.145479993403488e-11,True,Post-Inauguration vs Entire Period
4348,6683.0,1.0577458725862662e-05,True,Post-Inauguration vs Entire Period
4349,7239.5,8.729136853797591e-09,True,Post-Inauguration vs Entire Period
4350,7263.0,6.220950221636655e-09,True,Post-Inauguration vs Entire Period
4351,6757.5,4.527389979198741e-06,True,Post-Inauguration vs Entire Period
4352,6817.0,2.2491665622342567e-06,True,Post-Inauguration vs Entire Period
4353,6754.5,4.6892999600706985e-06,True,Post-Inauguration vs Entire Period
4354,7268.0,5.7879552087469586e-09,True,Post-Inauguration vs Entire Period
4355,6705.5,8.207514741726671e-06,True,Post-Inauguration vs Entire Period
4356,7306.5,3.2969390664093684e-09,True,Post-Inauguration vs Entire Period
4357,7172.5,2.254945493329956e-08,True,Post-Inauguration vs Entire Period
4358,7348.0,1.7803481020304622e-09,True,Post-Inauguration vs Entire Period
4359,7904.5,1.7668645588560485e-13,True,Post-Inauguration vs Entire Period
4360,6898.0,8.391285048515981e-07,True,Post-Inauguration vs Entire Period
4361,7298.5,3.70899123509616e-09,True,Post-Inauguration vs Entire Period
4362,7012.0,1.968586277603269e-07,True,Post-Inauguration vs Entire Period
4363,6976.0,3.135993297100134e-07,True,Post-Inauguration vs Entire Period
4364,7086.5,7.333105347801761e-08,True,Post-Inauguration vs Entire Period
4365,7163.0,2.5731531232189086e-08,True,Post-Inauguration vs Entire Period
4366,7215.0,1.238989724009371e-08,True,Post-Inauguration vs Entire Period
4367,6795.5,2.9034291953793375e-06,True,Post-Inauguration vs Entire Period
4368,7171.5,2.28446337042215e-08,True,Post-Inauguration vs Entire Period
4369,7359.0,1.5099320261715613e-09,True,Post-Inauguration vs Entire Period
4370,7169.0,2.3667768392968415e-08,True,Post-Inauguration vs Entire Period
4371,6776.0,3.649591230509751e-06,True,Post-Inauguration vs Entire Period
4372,6777.5,3.5861516602496452e-06,True,Post-Inauguration vs Entire Period
4373,7373.5,1.2131743199544371e-09,True,Post-Inauguration vs Entire Period
4374,6675.5,1.1505883192195289e-05,True,Post-Inauguration vs Entire Period
4375,6517.5,6.232879116476072e-05,True,Post-Inauguration vs Entire Period
4376,6936.0,5.214511455560684e-07,True,Post-Inauguration vs Entire Period
4377,7451.5,3.6686695351351743e-10,True,Post-Inauguration vs Entire Period
4378,6967.0,3.5190110397903345e-07,True,Post-Inauguration vs Entire Period
4379,7307.0,3.274141102347671e-09,True,Post-Inauguration vs Entire Period
4380,6901.0,8.085203210532931e-07,True,Post-Inauguration vs Entire Period
4381,7419.0,6.068615112941449e-10,True,Post-Inauguration vs Entire Period
4382,6946.0,4.6009321630700715e-07,True,Post-Inauguration vs Entire Period
4383,6555.0,4.2281262805173996e-05,True,Post-Inauguration vs Entire Period
4384,7065.0,9.780968859558007e-08,True,Post-Inauguration vs Entire Period
4385,6738.5,5.640577433994332e-06,True,Post-Inauguration vs Entire Period
4386,7233.5,9.515451576003055e-09,True,Post-Inauguration vs Entire Period
4387,6640.5,1.6920901601265984e-05,True,Post-Inauguration vs Entire Period
4388,6838.5,1.736735501371234e-06,True,Post-Inauguration vs Entire Period
4389,6837.0,1.769490089980399e-06,True,Post-Inauguration vs Entire Period
4390,7213.0,1.2743964007635865e-08,True,Post-Inauguration vs Entire Period
4391,7009.5,2.0327250326207585e-07,True,Post-Inauguration vs Entire Period
4392,6832.5,1.8660703956600823e-06,True,Post-Inauguration vs Entire Period
4393,7475.5,2.521617423802394e-10,True,Post-Inauguration vs Entire Period
4394,6880.0,1.048492934256167e-06,True,Post-Inauguration vs Entire Period
4395,6840.0,1.7064057358799713e-06,True,Post-Inauguration vs Entire Period
4396,6548.5,4.522997069513421e-05,True,Post-Inauguration vs Entire Period
4397,6628.0,1.9410419323695082e-05,True,Post-Inauguration vs Entire Period
4398,6712.0,7.634839217476873e-06,True,Post-Inauguration vs Entire Period
4399,6734.0,5.93629896403365e-06,True,Post-Inauguration vs Entire Period
4400,7737.0,3.4171498435834777e-12,True,Post-Inauguration vs Entire Period
4401,7231.0,9.867649185324727e-09,True,Post-Inauguration vs Entire Period
4402,7246.5,7.898743941576736e-09,True,Post-Inauguration vs Entire Period
4403,6944.5,4.6888471952149433e-07,True,Post-Inauguration vs Entire Period
4404,6735.0,5.870660001213764e-06,True,Post-Inauguration vs Entire Period
4405,6846.5,1.5770350293381976e-06,True,Post-Inauguration vs Entire Period
4406,7052.0,1.1625587303108335e-07,True,Post-Inauguration vs Entire Period
4407,7480.0,2.351698869427339e-10,True,Post-Inauguration vs Entire Period
4408,6596.5,2.725870073390092e-05,True,Post-Inauguration vs Entire Period
4409,7504.0,1.607807705891515e-10,True,Post-Inauguration vs Entire Period
4410,7043.0,1.3100770682894625e-07,True,Post-Inauguration vs Entire Period
4411,6987.5,2.705083365321315e-07,True,Post-Inauguration vs Entire Period
4412,6276.5,0.0006268227981563599,True,Post-Inauguration vs Entire Period
4413,7264.0,6.134802659087949e-09,True,Post-Inauguration vs Entire Period
4414,6757.5,4.52895803840923e-06,True,Post-Inauguration vs Entire Period
4415,7344.0,1.8896070251168963e-09,True,Post-Inauguration vs Entire Period
4416,7215.0,1.2390848538783881e-08,True,Post-Inauguration vs Entire Period
4417,7206.0,1.4078120412848882e-08,True,Post-Inauguration vs Entire Period
4418,7244.0,8.180073496948191e-09,True,Post-Inauguration vs Entire Period
4419,7608.0,2.994766806364734e-11,True,Post-Inauguration vs Entire Period
4420,6904.0,7.79378424441403e-07,True,Post-Inauguration vs Entire Period
4421,7248.0,7.722786401471527e-09,True,Post-Inauguration vs Entire Period
4422,6831.5,1.8897864140849815e-06,True,Post-Inauguration vs Entire Period
