bootstrap_iteration,delta,interpretation,comparison
6088,0.5001027749229188,Large,Post-Inauguration vs Entire Period
6089,0.41387461459403907,Medium,Post-Inauguration vs Entire Period
6090,0.49938335046248716,Large,Post-Inauguration vs Entire Period
6091,0.5820143884892086,Large,Post-Inauguration vs Entire Period
6092,0.29373072970195274,Small,Post-Inauguration vs Entire Period
6093,0.5056526207605344,Large,Post-Inauguration vs Entire Period
6094,0.4017471736896197,Medium,Post-Inauguration vs Entire Period
6095,0.45971223021582736,Medium,Post-Inauguration vs Entire Period
6096,0.48345323741007196,Large,Post-Inauguration vs Entire Period
6097,0.4303186022610483,Medium,Post-Inauguration vs Entire Period
6098,0.46392600205549844,Medium,Post-Inauguration vs Entire Period
6099,0.4237410071942446,Medium,Post-Inauguration vs Entire Period
6100,0.48602261048304213,Large,Post-Inauguration vs Entire Period
6101,0.381808838643371,Medium,Post-Inauguration vs Entire Period
6102,0.4908530318602261,Large,Post-Inauguration vs Entire Period
6103,0.4560123329907503,Medium,Post-Inauguration vs Entire Period
6104,0.41891058581706064,Medium,Post-Inauguration vs Entire Period
6105,0.4411099691675231,Medium,Post-Inauguration vs Entire Period
6106,0.40462487153134635,Medium,Post-Inauguration vs Entire Period
6107,0.4381294964028777,Medium,Post-Inauguration vs Entire Period
6108,0.4498458376156218,Medium,Post-Inauguration vs Entire Period
6109,0.4486125385405961,Medium,Post-Inauguration vs Entire Period
6110,0.41253854059609457,Medium,Post-Inauguration vs Entire Period
6111,0.5612538540596095,Large,Post-Inauguration vs Entire Period
6112,0.47718396711202465,Large,Post-Inauguration vs Entire Period
6113,0.5289825282631038,Large,Post-Inauguration vs Entire Period
6114,0.3669064748201439,Medium,Post-Inauguration vs Entire Period
6115,0.5397738951695786,Large,Post-Inauguration vs Entire Period
6116,0.46690647482014386,Medium,Post-Inauguration vs Entire Period
6117,0.5616649537512847,Large,Post-Inauguration vs Entire Period
6118,0.4875642343268243,Large,Post-Inauguration vs Entire Period
6119,0.3937307297019527,Medium,Post-Inauguration vs Entire Period
6120,0.436896197327852,Medium,Post-Inauguration vs Entire Period
6121,0.5213771839671121,Large,Post-Inauguration vs Entire Period
6122,0.4682425488180884,Medium,Post-Inauguration vs Entire Period
6123,0.48499486125385405,Large,Post-Inauguration vs Entire Period
6124,0.5031860226104831,Large,Post-Inauguration vs Entire Period
6125,0.41325796505652623,Medium,Post-Inauguration vs Entire Period
6126,0.3218910585817061,Small,Post-Inauguration vs Entire Period
6127,0.47965056526207606,Large,Post-Inauguration vs Entire Period
6128,0.3725590955806783,Medium,Post-Inauguration vs Entire Period
6129,0.5387461459403905,Large,Post-Inauguration vs Entire Period
6130,0.4918807810894142,Large,Post-Inauguration vs Entire Period
6131,0.3510791366906475,Medium,Post-Inauguration vs Entire Period
6132,0.48468653648509763,Large,Post-Inauguration vs Entire Period
6133,0.5011305241521069,Large,Post-Inauguration vs Entire Period
6134,0.48180883864337104,Large,Post-Inauguration vs Entire Period
6135,0.5562178828365879,Large,Post-Inauguration vs Entire Period
6136,0.4748201438848921,Large,Post-Inauguration vs Entire Period
6137,0.5911613566289825,Large,Post-Inauguration vs Entire Period
6138,0.43833504624871533,Medium,Post-Inauguration vs Entire Period
6139,0.43895169578622817,Medium,Post-Inauguration vs Entire Period
6140,0.4719424460431655,Medium,Post-Inauguration vs Entire Period
6141,0.6052415210688592,Large,Post-Inauguration vs Entire Period
6142,0.3480986639260021,Medium,Post-Inauguration vs Entire Period
6143,0.3432682425488181,Medium,Post-Inauguration vs Entire Period
6144,0.36135662898252824,Medium,Post-Inauguration vs Entire Period
6145,0.47800616649537514,Large,Post-Inauguration vs Entire Period
6146,0.4522096608427544,Medium,Post-Inauguration vs Entire Period
6147,0.5578622816032888,Large,Post-Inauguration vs Entire Period
6148,0.3972250770811922,Medium,Post-Inauguration vs Entire Period
6149,0.3948612538540596,Medium,Post-Inauguration vs Entire Period
6150,0.45056526207605346,Medium,Post-Inauguration vs Entire Period
6151,0.5877697841726619,Large,Post-Inauguration vs Entire Period
6152,0.5494347379239466,Large,Post-Inauguration vs Entire Period
6153,0.5552929085303187,Large,Post-Inauguration vs Entire Period
6154,0.4927029804727646,Large,Post-Inauguration vs Entire Period
6155,0.4041109969167523,Medium,Post-Inauguration vs Entire Period
6156,0.48365878725590955,Large,Post-Inauguration vs Entire Period
6157,0.40842754367934225,Medium,Post-Inauguration vs Entire Period
6158,0.5569373072970195,Large,Post-Inauguration vs Entire Period
6159,0.352415210688592,Medium,Post-Inauguration vs Entire Period
6160,0.39732785200411097,Medium,Post-Inauguration vs Entire Period
6161,0.524563206577595,Large,Post-Inauguration vs Entire Period
6162,0.512332990750257,Large,Post-Inauguration vs Entire Period
6163,0.3920863309352518,Medium,Post-Inauguration vs Entire Period
6164,0.4965056526207605,Large,Post-Inauguration vs Entire Period
6165,0.44409044193216857,Medium,Post-Inauguration vs Entire Period
6166,0.3632065775950668,Medium,Post-Inauguration vs Entire Period
6167,0.4447070914696814,Medium,Post-Inauguration vs Entire Period
6168,0.39568345323741005,Medium,Post-Inauguration vs Entire Period
6169,0.3804727646454265,Medium,Post-Inauguration vs Entire Period
6170,0.42168550873586846,Medium,Post-Inauguration vs Entire Period
6171,0.6205549845837616,Large,Post-Inauguration vs Entire Period
6172,0.45724563206577595,Medium,Post-Inauguration vs Entire Period
6173,0.5411099691675231,Large,Post-Inauguration vs Entire Period
6174,0.4289825282631038,Medium,Post-Inauguration vs Entire Period
6175,0.5268242548818088,Large,Post-Inauguration vs Entire Period
6176,0.5186022610483042,Large,Post-Inauguration vs Entire Period
6177,0.5038026721479959,Large,Post-Inauguration vs Entire Period
6178,0.3906474820143885,Medium,Post-Inauguration vs Entire Period
6179,0.318705035971223,Small,Post-Inauguration vs Entire Period
6180,0.40380267214799587,Medium,Post-Inauguration vs Entire Period
6181,0.5291880781089414,Large,Post-Inauguration vs Entire Period
6182,0.4985611510791367,Large,Post-Inauguration vs Entire Period
6183,0.47153134635149024,Medium,Post-Inauguration vs Entire Period
6184,0.49773895169578625,Large,Post-Inauguration vs Entire Period
6185,0.44830421377183965,Medium,Post-Inauguration vs Entire Period
6186,0.29907502569373073,Small,Post-Inauguration vs Entire Period
6187,0.418191161356629,Medium,Post-Inauguration vs Entire Period
6188,0.5500513874614594,Large,Post-Inauguration vs Entire Period
6189,0.5615621788283659,Large,Post-Inauguration vs Entire Period
6190,0.5328879753340185,Large,Post-Inauguration vs Entire Period
6191,0.3907502569373073,Medium,Post-Inauguration vs Entire Period
6192,0.5578622816032888,Large,Post-Inauguration vs Entire Period
6193,0.4173689619732785,Medium,Post-Inauguration vs Entire Period
6194,0.4119218910585817,Medium,Post-Inauguration vs Entire Period
6195,0.4172661870503597,Medium,Post-Inauguration vs Entire Period
6196,0.3801644398766701,Medium,Post-Inauguration vs Entire Period
6197,0.46896197327852,Medium,Post-Inauguration vs Entire Period
6198,0.5290853031860226,Large,Post-Inauguration vs Entire Period
6199,0.48776978417266187,Large,Post-Inauguration vs Entire Period
6200,0.5094552929085303,Large,Post-Inauguration vs Entire Period
6201,0.5113052415210688,Large,Post-Inauguration vs Entire Period
6202,0.4754367934224049,Large,Post-Inauguration vs Entire Period
6203,0.4344295991778006,Medium,Post-Inauguration vs Entire Period
6204,0.4554984583761562,Medium,Post-Inauguration vs Entire Period
6205,0.3939362795477903,Medium,Post-Inauguration vs Entire Period
6206,0.4105858170606372,Medium,Post-Inauguration vs Entire Period
6207,0.42024665981500514,Medium,Post-Inauguration vs Entire Period
6208,0.547584789311408,Large,Post-Inauguration vs Entire Period
6209,0.4557040082219938,Medium,Post-Inauguration vs Entire Period
6210,0.5242548818088386,Large,Post-Inauguration vs Entire Period
6211,0.46937307297019526,Medium,Post-Inauguration vs Entire Period
6212,0.42569373072970196,Medium,Post-Inauguration vs Entire Period
6213,0.2870503597122302,Small,Post-Inauguration vs Entire Period
6214,0.4803699897225077,Large,Post-Inauguration vs Entire Period
6215,0.5904419321685509,Large,Post-Inauguration vs Entire Period
6216,0.4988694758478931,Large,Post-Inauguration vs Entire Period
6217,0.4646454265159301,Medium,Post-Inauguration vs Entire Period
6218,0.4986639260020555,Large,Post-Inauguration vs Entire Period
6219,0.29938335046248715,Small,Post-Inauguration vs Entire Period
6220,0.5147995889003083,Large,Post-Inauguration vs Entire Period
6221,0.41294964028776976,Medium,Post-Inauguration vs Entire Period
6222,0.47944501541623846,Large,Post-Inauguration vs Entire Period
6223,0.44162384378211716,Medium,Post-Inauguration vs Entire Period
6224,0.4382322713257965,Medium,Post-Inauguration vs Entire Period
6225,0.4196300102774923,Medium,Post-Inauguration vs Entire Period
6226,0.48900308324768754,Large,Post-Inauguration vs Entire Period
6227,0.4881808838643371,Large,Post-Inauguration vs Entire Period
6228,0.4797533401849949,Large,Post-Inauguration vs Entire Period
6229,0.5068859198355601,Large,Post-Inauguration vs Entire Period
6230,0.41644398766700924,Medium,Post-Inauguration vs Entire Period
6231,0.4813977389516958,Large,Post-Inauguration vs Entire Period
6232,0.4530318602261048,Medium,Post-Inauguration vs Entire Period
6233,0.31017471736896196,Small,Post-Inauguration vs Entire Period
6234,0.47564234326824256,Large,Post-Inauguration vs Entire Period
6235,0.4878725590955807,Large,Post-Inauguration vs Entire Period
6236,0.4510791366906475,Medium,Post-Inauguration vs Entire Period
6237,0.5321685508735868,Large,Post-Inauguration vs Entire Period
6238,0.3567317574511819,Medium,Post-Inauguration vs Entire Period
6239,0.35313463514902366,Medium,Post-Inauguration vs Entire Period
6240,0.4271325796505653,Medium,Post-Inauguration vs Entire Period
6241,0.5645426515930113,Large,Post-Inauguration vs Entire Period
6242,0.5028776978417266,Large,Post-Inauguration vs Entire Period
6243,0.46916752312435767,Medium,Post-Inauguration vs Entire Period
6244,0.5506680369989723,Large,Post-Inauguration vs Entire Period
6245,0.4828365878725591,Large,Post-Inauguration vs Entire Period
6246,0.43751284686536485,Medium,Post-Inauguration vs Entire Period
6247,0.41521068859198357,Medium,Post-Inauguration vs Entire Period
6248,0.5168550873586845,Large,Post-Inauguration vs Entire Period
6249,0.4616649537512847,Medium,Post-Inauguration vs Entire Period
6250,0.516032887975334,Large,Post-Inauguration vs Entire Period
6251,0.349743062692703,Medium,Post-Inauguration vs Entire Period
6252,0.518191161356629,Large,Post-Inauguration vs Entire Period
6253,0.5035971223021583,Large,Post-Inauguration vs Entire Period
6254,0.46937307297019526,Medium,Post-Inauguration vs Entire Period
6255,0.3353545734840699,Medium,Post-Inauguration vs Entire Period
6256,0.4687564234326824,Medium,Post-Inauguration vs Entire Period
6257,0.37574511819116135,Medium,Post-Inauguration vs Entire Period
6258,0.4385405960945529,Medium,Post-Inauguration vs Entire Period
6259,0.39794450154162386,Medium,Post-Inauguration vs Entire Period
6260,0.4983556012332991,Large,Post-Inauguration vs Entire Period
6261,0.41264131551901334,Medium,Post-Inauguration vs Entire Period
6262,0.4754367934224049,Large,Post-Inauguration vs Entire Period
6263,0.48098663926002055,Large,Post-Inauguration vs Entire Period
6264,0.5419321685508736,Large,Post-Inauguration vs Entire Period
6265,0.41408016443987666,Medium,Post-Inauguration vs Entire Period
6266,0.4605344295991778,Medium,Post-Inauguration vs Entire Period
6267,0.38756423432682424,Medium,Post-Inauguration vs Entire Period
6268,0.4511819116135663,Medium,Post-Inauguration vs Entire Period
6269,0.515005138746146,Large,Post-Inauguration vs Entire Period
6270,0.40750256937307294,Medium,Post-Inauguration vs Entire Period
6271,0.41079136690647483,Medium,Post-Inauguration vs Entire Period
6272,0.3237410071942446,Small,Post-Inauguration vs Entire Period
6273,0.465775950668037,Medium,Post-Inauguration vs Entire Period
6274,0.4920863309352518,Large,Post-Inauguration vs Entire Period
6275,0.4535457348406989,Medium,Post-Inauguration vs Entire Period
6276,0.544398766700925,Large,Post-Inauguration vs Entire Period
6277,0.42291880781089414,Medium,Post-Inauguration vs Entire Period
6278,0.26351490236382324,Small,Post-Inauguration vs Entire Period
6279,0.4508735868448099,Medium,Post-Inauguration vs Entire Period
6280,0.4906474820143885,Large,Post-Inauguration vs Entire Period
6281,0.37461459403905445,Medium,Post-Inauguration vs Entire Period
6282,0.5268242548818088,Large,Post-Inauguration vs Entire Period
6283,0.5260020554984584,Large,Post-Inauguration vs Entire Period
6284,0.47399794450154165,Medium,Post-Inauguration vs Entire Period
6285,0.5056526207605344,Large,Post-Inauguration vs Entire Period
6286,0.492497430626927,Large,Post-Inauguration vs Entire Period
6287,0.3590955806783145,Medium,Post-Inauguration vs Entire Period
6288,0.5179856115107914,Large,Post-Inauguration vs Entire Period
6289,0.51120246659815,Large,Post-Inauguration vs Entire Period
6290,0.3984583761562179,Medium,Post-Inauguration vs Entire Period
6291,0.5244604316546763,Large,Post-Inauguration vs Entire Period
6292,0.5833504624871532,Large,Post-Inauguration vs Entire Period
6293,0.32548818088386433,Small,Post-Inauguration vs Entire Period
6294,0.4659815005138746,Medium,Post-Inauguration vs Entire Period
6295,0.39516957862281604,Medium,Post-Inauguration vs Entire Period
6296,0.386639260020555,Medium,Post-Inauguration vs Entire Period
6297,0.3829393627954779,Medium,Post-Inauguration vs Entire Period
6298,0.47173689619732784,Medium,Post-Inauguration vs Entire Period
6299,0.5421377183967112,Large,Post-Inauguration vs Entire Period
6300,0.47574511819116133,Large,Post-Inauguration vs Entire Period
6301,0.5044193216855087,Large,Post-Inauguration vs Entire Period
6302,0.3434737923946557,Medium,Post-Inauguration vs Entire Period
6303,0.4608427543679342,Medium,Post-Inauguration vs Entire Period
6304,0.23987667009249744,Small,Post-Inauguration vs Entire Period
6305,0.49804727646454267,Large,Post-Inauguration vs Entire Period
6306,0.5332990750256937,Large,Post-Inauguration vs Entire Period
6307,0.42168550873586846,Medium,Post-Inauguration vs Entire Period
6308,0.468448098663926,Medium,Post-Inauguration vs Entire Period
6309,0.5197327852004111,Large,Post-Inauguration vs Entire Period
6310,0.4986639260020555,Large,Post-Inauguration vs Entire Period
6311,0.3712230215827338,Medium,Post-Inauguration vs Entire Period
6312,0.5328879753340185,Large,Post-Inauguration vs Entire Period
6313,0.4586844809866393,Medium,Post-Inauguration vs Entire Period
6314,0.4419321685508736,Medium,Post-Inauguration vs Entire Period
6315,0.37810894141829393,Medium,Post-Inauguration vs Entire Period
6316,0.4865364850976362,Large,Post-Inauguration vs Entire Period
6317,0.49578622816032886,Large,Post-Inauguration vs Entire Period
6318,0.4875642343268243,Large,Post-Inauguration vs Entire Period
6319,0.28643371017471736,Small,Post-Inauguration vs Entire Period
6320,0.30606372045220964,Small,Post-Inauguration vs Entire Period
6321,0.39003083247687564,Medium,Post-Inauguration vs Entire Period
6322,0.5199383350462488,Large,Post-Inauguration vs Entire Period
6323,0.4380267214799589,Medium,Post-Inauguration vs Entire Period
6324,0.365775950668037,Medium,Post-Inauguration vs Entire Period
6325,0.4271325796505653,Medium,Post-Inauguration vs Entire Period
6326,0.5677286742034944,Large,Post-Inauguration vs Entire Period
6327,0.3821171634121274,Medium,Post-Inauguration vs Entire Period
6328,0.4709146968139774,Medium,Post-Inauguration vs Entire Period
6329,0.41531346351490234,Medium,Post-Inauguration vs Entire Period
6330,0.5098663926002055,Large,Post-Inauguration vs Entire Period
6331,0.475950668036999,Large,Post-Inauguration vs Entire Period
6332,0.3569373072970195,Medium,Post-Inauguration vs Entire Period
6333,0.41541623843782116,Medium,Post-Inauguration vs Entire Period
6334,0.38602261048304215,Medium,Post-Inauguration vs Entire Period
6335,0.5292908530318602,Large,Post-Inauguration vs Entire Period
6336,0.49794450154162384,Large,Post-Inauguration vs Entire Period
6337,0.4182939362795478,Medium,Post-Inauguration vs Entire Period
6338,0.2752312435765673,Small,Post-Inauguration vs Entire Period
6339,0.41891058581706064,Medium,Post-Inauguration vs Entire Period
6340,0.35991778006166497,Medium,Post-Inauguration vs Entire Period
6341,0.46156217882836587,Medium,Post-Inauguration vs Entire Period
6342,0.5588900308324769,Large,Post-Inauguration vs Entire Period
6343,0.33309352517985613,Medium,Post-Inauguration vs Entire Period
6344,0.4198355601233299,Medium,Post-Inauguration vs Entire Period
6345,0.5637204522096608,Large,Post-Inauguration vs Entire Period
6346,0.40380267214799587,Medium,Post-Inauguration vs Entire Period
6347,0.436896197327852,Medium,Post-Inauguration vs Entire Period
6348,0.3882836587872559,Medium,Post-Inauguration vs Entire Period
6349,0.39835560123329905,Medium,Post-Inauguration vs Entire Period
6350,0.4810894141829394,Large,Post-Inauguration vs Entire Period
6351,0.4013360739979445,Medium,Post-Inauguration vs Entire Period
6352,0.5554984583761562,Large,Post-Inauguration vs Entire Period
6353,0.526207605344296,Large,Post-Inauguration vs Entire Period
6354,0.508016443987667,Large,Post-Inauguration vs Entire Period
6355,0.527235354573484,Large,Post-Inauguration vs Entire Period
6356,0.5990750256937307,Large,Post-Inauguration vs Entire Period
6357,0.45960945529290853,Medium,Post-Inauguration vs Entire Period
6358,0.4157245632065776,Medium,Post-Inauguration vs Entire Period
6359,0.44316546762589926,Medium,Post-Inauguration vs Entire Period
6360,0.4512846865364851,Medium,Post-Inauguration vs Entire Period
6361,0.4649537512846865,Medium,Post-Inauguration vs Entire Period
6362,0.41109969167523125,Medium,Post-Inauguration vs Entire Period
6363,0.4687564234326824,Medium,Post-Inauguration vs Entire Period
6364,0.43484069886947585,Medium,Post-Inauguration vs Entire Period
6365,0.4598150051387461,Medium,Post-Inauguration vs Entire Period
6366,0.44809866392600206,Medium,Post-Inauguration vs Entire Period
6367,0.4513874614594039,Medium,Post-Inauguration vs Entire Period
6368,0.36145940390544706,Medium,Post-Inauguration vs Entire Period
6369,0.40061664953751286,Medium,Post-Inauguration vs Entire Period
6370,0.5291880781089414,Large,Post-Inauguration vs Entire Period
6371,0.5344295991778006,Large,Post-Inauguration vs Entire Period
6372,0.5536485097636177,Large,Post-Inauguration vs Entire Period
6373,0.3841726618705036,Medium,Post-Inauguration vs Entire Period
6374,0.4436793422404933,Medium,Post-Inauguration vs Entire Period
6375,0.4250770811921891,Medium,Post-Inauguration vs Entire Period
6376,0.3804727646454265,Medium,Post-Inauguration vs Entire Period
6377,0.3480986639260021,Medium,Post-Inauguration vs Entire Period
6378,0.3553956834532374,Medium,Post-Inauguration vs Entire Period
6379,0.4687564234326824,Medium,Post-Inauguration vs Entire Period
6380,0.43997944501541625,Medium,Post-Inauguration vs Entire Period
6381,0.4392600205549846,Medium,Post-Inauguration vs Entire Period
6382,0.39938335046248713,Medium,Post-Inauguration vs Entire Period
6383,0.4096608427543679,Medium,Post-Inauguration vs Entire Period
6384,0.4643371017471737,Medium,Post-Inauguration vs Entire Period
6385,0.3419321685508736,Medium,Post-Inauguration vs Entire Period
6386,0.4472764645426516,Medium,Post-Inauguration vs Entire Period
6387,0.5156217882836588,Large,Post-Inauguration vs Entire Period
6388,0.41007194244604317,Medium,Post-Inauguration vs Entire Period
6389,0.5576567317574512,Large,Post-Inauguration vs Entire Period
6390,0.5293936279547791,Large,Post-Inauguration vs Entire Period
6391,0.444912641315519,Medium,Post-Inauguration vs Entire Period
6392,0.5306269270298047,Large,Post-Inauguration vs Entire Period
6393,0.3709146968139774,Medium,Post-Inauguration vs Entire Period
6394,0.3834532374100719,Medium,Post-Inauguration vs Entire Period
6395,0.51120246659815,Large,Post-Inauguration vs Entire Period
6396,0.4367934224049332,Medium,Post-Inauguration vs Entire Period
6397,0.5200411099691675,Large,Post-Inauguration vs Entire Period
6398,0.43206577595066803,Medium,Post-Inauguration vs Entire Period
6399,0.46639260020554985,Medium,Post-Inauguration vs Entire Period
6400,0.5213771839671121,Large,Post-Inauguration vs Entire Period
6401,0.502672147995889,Large,Post-Inauguration vs Entire Period
6402,0.518705035971223,Large,Post-Inauguration vs Entire Period
6403,0.34008221993833504,Medium,Post-Inauguration vs Entire Period
6404,0.4090441932168551,Medium,Post-Inauguration vs Entire Period
6405,0.40215827338129495,Medium,Post-Inauguration vs Entire Period
6406,0.46587872559095583,Medium,Post-Inauguration vs Entire Period
6407,0.5552929085303187,Large,Post-Inauguration vs Entire Period
6408,0.5431654676258992,Large,Post-Inauguration vs Entire Period
6409,0.512846865364851,Large,Post-Inauguration vs Entire Period
6410,0.4956834532374101,Large,Post-Inauguration vs Entire Period
6411,0.49445015416238436,Large,Post-Inauguration vs Entire Period
6412,0.5031860226104831,Large,Post-Inauguration vs Entire Period
6413,0.46125385405960945,Medium,Post-Inauguration vs Entire Period
6414,0.4752312435765673,Large,Post-Inauguration vs Entire Period
6415,0.32672147995889,Small,Post-Inauguration vs Entire Period
6416,0.5057553956834533,Large,Post-Inauguration vs Entire Period
6417,0.45878725590955804,Medium,Post-Inauguration vs Entire Period
6418,0.5379239465570401,Large,Post-Inauguration vs Entire Period
6419,0.4778006166495375,Large,Post-Inauguration vs Entire Period
6420,0.4071942446043165,Medium,Post-Inauguration vs Entire Period
6421,0.3947584789311408,Medium,Post-Inauguration vs Entire Period
6422,0.4354573484069887,Medium,Post-Inauguration vs Entire Period
6423,0.3386433710174717,Medium,Post-Inauguration vs Entire Period
6424,0.5085303186022611,Large,Post-Inauguration vs Entire Period
6425,0.5710174717368962,Large,Post-Inauguration vs Entire Period
6426,0.5201438848920863,Large,Post-Inauguration vs Entire Period
6427,0.3877697841726619,Medium,Post-Inauguration vs Entire Period
6428,0.5442959917780061,Large,Post-Inauguration vs Entire Period
6429,0.41274409044193217,Medium,Post-Inauguration vs Entire Period
6430,0.3874614594039055,Medium,Post-Inauguration vs Entire Period
6431,0.5073997944501542,Large,Post-Inauguration vs Entire Period
6432,0.37225077081192187,Medium,Post-Inauguration vs Entire Period
6433,0.5253854059609455,Large,Post-Inauguration vs Entire Period
6434,0.48612538540596095,Large,Post-Inauguration vs Entire Period
6435,0.5673175745118191,Large,Post-Inauguration vs Entire Period
6436,0.4671120246659815,Medium,Post-Inauguration vs Entire Period
6437,0.449743062692703,Medium,Post-Inauguration vs Entire Period
6438,0.4541623843782117,Medium,Post-Inauguration vs Entire Period
6439,0.49260020554984585,Large,Post-Inauguration vs Entire Period
6440,0.3488180883864337,Medium,Post-Inauguration vs Entire Period
6441,0.27461459403905447,Small,Post-Inauguration vs Entire Period
6442,0.48478931140801645,Large,Post-Inauguration vs Entire Period
6443,0.37389516957862284,Medium,Post-Inauguration vs Entire Period
6444,0.41654676258992807,Medium,Post-Inauguration vs Entire Period
6445,0.5393627954779034,Large,Post-Inauguration vs Entire Period
6446,0.4260020554984584,Medium,Post-Inauguration vs Entire Period
6447,0.42004110996916755,Medium,Post-Inauguration vs Entire Period
6448,0.40030832476875644,Medium,Post-Inauguration vs Entire Period
6449,0.4800616649537513,Large,Post-Inauguration vs Entire Period
6450,0.5310380267214799,Large,Post-Inauguration vs Entire Period
6451,0.413360739979445,Medium,Post-Inauguration vs Entire Period
6452,0.4551901336073998,Medium,Post-Inauguration vs Entire Period
6453,0.4905447070914697,Large,Post-Inauguration vs Entire Period
6454,0.4763617677286742,Large,Post-Inauguration vs Entire Period
6455,0.3371017471736896,Medium,Post-Inauguration vs Entire Period
6456,0.439568345323741,Medium,Post-Inauguration vs Entire Period
6457,0.5183967112024666,Large,Post-Inauguration vs Entire Period
6458,0.41788283658787256,Medium,Post-Inauguration vs Entire Period
6459,0.4760534429599178,Large,Post-Inauguration vs Entire Period
6460,0.5265159301130524,Large,Post-Inauguration vs Entire Period
6461,0.29671120246659816,Small,Post-Inauguration vs Entire Period
6462,0.4260020554984584,Medium,Post-Inauguration vs Entire Period
6463,0.45745118191161355,Medium,Post-Inauguration vs Entire Period
6464,0.4064748201438849,Medium,Post-Inauguration vs Entire Period
6465,0.5054470709146968,Large,Post-Inauguration vs Entire Period
6466,0.3118191161356629,Small,Post-Inauguration vs Entire Period
6467,0.4645426515930113,Medium,Post-Inauguration vs Entire Period
6468,0.4035971223021583,Medium,Post-Inauguration vs Entire Period
6469,0.5290853031860226,Large,Post-Inauguration vs Entire Period
6470,0.5758478931140801,Large,Post-Inauguration vs Entire Period
6471,0.38273381294964026,Medium,Post-Inauguration vs Entire Period
6472,0.5710174717368962,Large,Post-Inauguration vs Entire Period
6473,0.48746145940390545,Large,Post-Inauguration vs Entire Period
6474,0.5365878725590956,Large,Post-Inauguration vs Entire Period
6475,0.38602261048304215,Medium,Post-Inauguration vs Entire Period
6476,0.47687564234326824,Large,Post-Inauguration vs Entire Period
6477,0.5284686536485098,Large,Post-Inauguration vs Entire Period
6478,0.3923946557040082,Medium,Post-Inauguration vs Entire Period
6479,0.4611510791366906,Medium,Post-Inauguration vs Entire Period
6480,0.4848920863309353,Large,Post-Inauguration vs Entire Period
6481,0.3988694758478931,Medium,Post-Inauguration vs Entire Period
6482,0.4341212744090442,Medium,Post-Inauguration vs Entire Period
6483,0.38386433710174717,Medium,Post-Inauguration vs Entire Period
6484,0.5004110996916752,Large,Post-Inauguration vs Entire Period
6485,0.4355601233299075,Medium,Post-Inauguration vs Entire Period
6486,0.3854059609455293,Medium,Post-Inauguration vs Entire Period
6487,0.5104830421377184,Large,Post-Inauguration vs Entire Period
6488,0.5267214799588901,Large,Post-Inauguration vs Entire Period
6489,0.3895169578622816,Medium,Post-Inauguration vs Entire Period
6490,0.597841726618705,Large,Post-Inauguration vs Entire Period
6491,0.3303186022610483,Medium,Post-Inauguration vs Entire Period
6492,0.47934224049331964,Large,Post-Inauguration vs Entire Period
6493,0.37040082219938336,Medium,Post-Inauguration vs Entire Period
6494,0.38355601233299075,Medium,Post-Inauguration vs Entire Period
6495,0.44994861253854057,Medium,Post-Inauguration vs Entire Period
6496,0.412846865364851,Medium,Post-Inauguration vs Entire Period
6497,0.4398766700924974,Medium,Post-Inauguration vs Entire Period
6498,0.4778006166495375,Large,Post-Inauguration vs Entire Period
6499,0.5174717368961973,Large,Post-Inauguration vs Entire Period
6500,0.3710174717368962,Medium,Post-Inauguration vs Entire Period
6501,0.5472764645426516,Large,Post-Inauguration vs Entire Period
6502,0.40318602261048303,Medium,Post-Inauguration vs Entire Period
6503,0.5283658787255909,Large,Post-Inauguration vs Entire Period
6504,0.40431654676258993,Medium,Post-Inauguration vs Entire Period
6505,0.4682425488180884,Medium,Post-Inauguration vs Entire Period
6506,0.3789311408016444,Medium,Post-Inauguration vs Entire Period
6507,0.5195272353545735,Large,Post-Inauguration vs Entire Period
6508,0.4141829393627955,Medium,Post-Inauguration vs Entire Period
6509,0.4403905447070915,Medium,Post-Inauguration vs Entire Period
6510,0.46526207605344294,Medium,Post-Inauguration vs Entire Period
6511,0.49671120246659817,Large,Post-Inauguration vs Entire Period
6512,0.3809866392600206,Medium,Post-Inauguration vs Entire Period
6513,0.40298047276464544,Medium,Post-Inauguration vs Entire Period
6514,0.501644398766701,Large,Post-Inauguration vs Entire Period
6515,0.4394655704008222,Medium,Post-Inauguration vs Entire Period
6516,0.538540596094553,Large,Post-Inauguration vs Entire Period
6517,0.41377183967112025,Medium,Post-Inauguration vs Entire Period
6518,0.5211716341212744,Large,Post-Inauguration vs Entire Period
6519,0.4553956834532374,Medium,Post-Inauguration vs Entire Period
6520,0.5870503597122302,Large,Post-Inauguration vs Entire Period
6521,0.2963001027749229,Small,Post-Inauguration vs Entire Period
6522,0.42672147995889004,Medium,Post-Inauguration vs Entire Period
6523,0.5131551901336074,Large,Post-Inauguration vs Entire Period
6524,0.4694758478931141,Medium,Post-Inauguration vs Entire Period
6525,0.4035971223021583,Medium,Post-Inauguration vs Entire Period
6526,0.5119218910585817,Large,Post-Inauguration vs Entire Period
6527,0.35056526207605343,Medium,Post-Inauguration vs Entire Period
6528,0.3501541623843782,Medium,Post-Inauguration vs Entire Period
6529,0.3950668036998972,Medium,Post-Inauguration vs Entire Period
6530,0.5035971223021583,Large,Post-Inauguration vs Entire Period
6531,0.4330935251798561,Medium,Post-Inauguration vs Entire Period
