bootstrap_iteration,d_statistic,p_value,significant,comparison
260,0.3805651131268898,1.4309811307706048e-06,True,Pre-Inauguration vs Entire Period
261,0.3880721509748723,8.205535806342346e-07,True,Pre-Inauguration vs Entire Period
262,0.4236263163382338,4.5419806975701054e-08,True,Pre-Inauguration vs Entire Period
263,0.33698258784276924,3.127559902264275e-05,True,Pre-Inauguration vs Entire Period
264,0.4452090501511834,6.898943123864092e-09,True,Pre-Inauguration vs Entire Period
265,0.5246585340423313,2.5560670159220243e-12,True,Pre-Inauguration vs Entire Period
266,0.4314461474298822,2.3973801088666197e-08,True,Pre-Inauguration vs Entire Period
267,0.39484933792096755,4.7620282204898445e-07,True,Pre-Inauguration vs Entire Period
268,0.3805651131268898,1.4309811307706048e-06,True,Pre-Inauguration vs Entire Period
269,0.28714419768533,0.0006507806350504994,True,Pre-Inauguration vs Entire Period
270,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
271,0.44552184339484935,6.745305721408279e-09,True,Pre-Inauguration vs Entire Period
272,0.4960900844541758,5.329654663870559e-11,True,Pre-Inauguration vs Entire Period
273,0.4961943488687311,5.3262186332902974e-11,True,Pre-Inauguration vs Entire Period
274,0.4096548847878219,1.4788253697858692e-07,True,Pre-Inauguration vs Entire Period
275,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
276,0.35137107705140236,1.1850935641355278e-05,True,Pre-Inauguration vs Entire Period
277,0.5102700448336983,1.2014261625344181e-11,True,Pre-Inauguration vs Entire Period
278,0.45261182358461055,3.5240547587465523e-09,True,Pre-Inauguration vs Entire Period
279,0.4527160879991659,3.50841077714567e-09,True,Pre-Inauguration vs Entire Period
280,0.46001459701803776,1.798238957697289e-09,True,Pre-Inauguration vs Entire Period
281,0.5389427588364092,5.227369830121354e-13,True,Pre-Inauguration vs Entire Period
282,0.4814930664164321,2.270962188875999e-10,True,Pre-Inauguration vs Entire Period
283,0.4239391095818997,4.460396115320948e-08,True,Pre-Inauguration vs Entire Period
284,0.4384318632050881,1.2787115093925522e-08,True,Pre-Inauguration vs Entire Period
285,0.4163278073193619,8.418537831611262e-08,True,Pre-Inauguration vs Entire Period
286,0.4742988218121155,4.586982978282937e-10,True,Pre-Inauguration vs Entire Period
287,0.41611927849025127,8.751887401672826e-08,True,Pre-Inauguration vs Entire Period
288,0.46679178396413307,9.415899075742387e-10,True,Pre-Inauguration vs Entire Period
289,0.503180064643937,2.543232267946394e-11,True,Pre-Inauguration vs Entire Period
290,0.5463455322698363,2.2509285943777676e-13,True,Pre-Inauguration vs Entire Period
291,0.45250755917005525,3.5512908512501974e-09,True,Pre-Inauguration vs Entire Period
292,0.45313314565738716,3.4947102909693776e-09,True,Pre-Inauguration vs Entire Period
293,0.4094463559587113,1.4856090491288108e-07,True,Pre-Inauguration vs Entire Period
294,0.3519966635387342,1.1389824895950792e-05,True,Pre-Inauguration vs Entire Period
295,0.3585653216557189,7.177719173630232e-06,True,Pre-Inauguration vs Entire Period
296,0.4815973308309874,2.2637299848239535e-10,True,Pre-Inauguration vs Entire Period
297,0.42414763841101033,4.448749429152718e-08,True,Pre-Inauguration vs Entire Period
298,0.517881347096236,5.530808958287236e-12,True,Pre-Inauguration vs Entire Period
299,0.38775935773120634,8.273049605022153e-07,True,Pre-Inauguration vs Entire Period
300,0.44541757898029405,6.773205330224133e-09,True,Pre-Inauguration vs Entire Period
