bootstrap_iteration,delta,interpretation,comparison
5915,-0.9308488612836439,Large,Pre vs Post Inauguration
5916,-0.936231884057971,Large,Pre vs Post Inauguration
5917,-0.9043478260869565,Large,Pre vs Post Inauguration
5918,-0.9639751552795031,Large,Pre vs Post Inauguration
5919,-0.8180124223602484,Large,Pre vs Post Inauguration
5920,-0.9484472049689441,Large,Pre vs Post Inauguration
5921,-0.9296066252587992,Large,Pre vs Post Inauguration
5922,-0.8815734989648033,Large,Pre vs Post Inauguration
5923,-0.9213250517598344,Large,Pre vs Post Inauguration
5924,-0.9072463768115943,Large,Pre vs Post Inauguration
5925,-0.9383022774327122,Large,Pre vs Post Inauguration
5926,-0.9022774327122153,Large,Pre vs Post Inauguration
5927,-0.9312629399585921,Large,Pre vs Post Inauguration
5928,-0.855072463768116,Large,Pre vs Post Inauguration
5929,-0.9474120082815735,Large,Pre vs Post Inauguration
5930,-0.9006211180124224,Large,Pre vs Post Inauguration
5931,-0.9850931677018634,Large,Pre vs Post Inauguration
5932,-0.9358178053830227,Large,Pre vs Post Inauguration
5933,-0.8946169772256729,Large,Pre vs Post Inauguration
5934,-0.9681159420289855,Large,Pre vs Post Inauguration
5935,-0.9213250517598344,Large,Pre vs Post Inauguration
5936,-0.9233954451345756,Large,Pre vs Post Inauguration
5937,-0.8666666666666667,Large,Pre vs Post Inauguration
5938,-0.9627329192546584,Large,Pre vs Post Inauguration
5939,-0.9403726708074535,Large,Pre vs Post Inauguration
5940,-0.9043478260869565,Large,Pre vs Post Inauguration
5941,-0.9093167701863354,Large,Pre vs Post Inauguration
5942,-0.9581780538302277,Large,Pre vs Post Inauguration
5943,-0.9312629399585921,Large,Pre vs Post Inauguration
5944,-0.9751552795031055,Large,Pre vs Post Inauguration
5945,-0.9026915113871635,Large,Pre vs Post Inauguration
5946,-0.9519668737060042,Large,Pre vs Post Inauguration
5947,-0.8910973084886128,Large,Pre vs Post Inauguration
5948,-0.9385093167701863,Large,Pre vs Post Inauguration
5949,-0.867080745341615,Large,Pre vs Post Inauguration
5950,-0.9229813664596274,Large,Pre vs Post Inauguration
5951,-0.9577639751552796,Large,Pre vs Post Inauguration
5952,-0.9349896480331263,Large,Pre vs Post Inauguration
5953,-0.8981366459627329,Large,Pre vs Post Inauguration
5954,-0.9631469979296067,Large,Pre vs Post Inauguration
5955,-0.9590062111801242,Large,Pre vs Post Inauguration
5956,-0.8683229813664596,Large,Pre vs Post Inauguration
5957,-0.9527950310559006,Large,Pre vs Post Inauguration
5958,-0.9130434782608695,Large,Pre vs Post Inauguration
5959,-0.939544513457557,Large,Pre vs Post Inauguration
5960,-0.9316770186335404,Large,Pre vs Post Inauguration
5961,-0.9122153209109731,Large,Pre vs Post Inauguration
5962,-0.9113871635610766,Large,Pre vs Post Inauguration
5963,-0.9424430641821946,Large,Pre vs Post Inauguration
5964,-0.977639751552795,Large,Pre vs Post Inauguration
5965,-0.9142857142857143,Large,Pre vs Post Inauguration
5966,-0.9453416149068323,Large,Pre vs Post Inauguration
5967,-0.9645962732919254,Large,Pre vs Post Inauguration
5968,-0.9188405797101449,Large,Pre vs Post Inauguration
5969,-0.9229813664596274,Large,Pre vs Post Inauguration
5970,-0.8981366459627329,Large,Pre vs Post Inauguration
5971,-0.913871635610766,Large,Pre vs Post Inauguration
5972,-0.9581780538302277,Large,Pre vs Post Inauguration
5973,-0.9552795031055901,Large,Pre vs Post Inauguration
5974,-0.8853002070393374,Large,Pre vs Post Inauguration
5975,-0.9612836438923396,Large,Pre vs Post Inauguration
5976,-0.8737060041407867,Large,Pre vs Post Inauguration
5977,-0.9755693581780538,Large,Pre vs Post Inauguration
5978,-0.9010351966873706,Large,Pre vs Post Inauguration
5979,-0.9130434782608695,Large,Pre vs Post Inauguration
5980,-0.9320910973084886,Large,Pre vs Post Inauguration
5981,-0.9271221532091097,Large,Pre vs Post Inauguration
5982,-0.9616977225672878,Large,Pre vs Post Inauguration
5983,-0.8749482401656314,Large,Pre vs Post Inauguration
5984,-0.9598343685300207,Large,Pre vs Post Inauguration
5985,-0.8824016563146998,Large,Pre vs Post Inauguration
5986,-0.9681159420289855,Large,Pre vs Post Inauguration
5987,-0.9031055900621118,Large,Pre vs Post Inauguration
5988,-0.8894409937888199,Large,Pre vs Post Inauguration
5989,-0.939544513457557,Large,Pre vs Post Inauguration
5990,-0.8985507246376812,Large,Pre vs Post Inauguration
5991,-0.9250517598343685,Large,Pre vs Post Inauguration
5992,-0.8973084886128364,Large,Pre vs Post Inauguration
5993,-0.9341614906832298,Large,Pre vs Post Inauguration
5994,-0.8890269151138717,Large,Pre vs Post Inauguration
5995,-0.920703933747412,Large,Pre vs Post Inauguration
5996,-0.9055900621118013,Large,Pre vs Post Inauguration
5997,-0.9267080745341615,Large,Pre vs Post Inauguration
5998,-0.9093167701863354,Large,Pre vs Post Inauguration
5999,-0.9225672877846791,Large,Pre vs Post Inauguration
6000,-0.946376811594203,Large,Pre vs Post Inauguration
6001,-0.9633540372670808,Large,Pre vs Post Inauguration
6002,-0.9072463768115943,Large,Pre vs Post Inauguration
6003,-0.8853002070393374,Large,Pre vs Post Inauguration
6004,-0.8633540372670807,Large,Pre vs Post Inauguration
6005,-0.9010351966873706,Large,Pre vs Post Inauguration
6006,-0.9339544513457557,Large,Pre vs Post Inauguration
6007,-0.9151138716356108,Large,Pre vs Post Inauguration
6008,-0.9432712215320911,Large,Pre vs Post Inauguration
6009,-0.9293995859213251,Large,Pre vs Post Inauguration
6010,-0.9337474120082816,Large,Pre vs Post Inauguration
6011,-0.9217391304347826,Large,Pre vs Post Inauguration
6012,-0.9407867494824017,Large,Pre vs Post Inauguration
6013,-0.8685300207039337,Large,Pre vs Post Inauguration
6014,-0.9101449275362319,Large,Pre vs Post Inauguration
6015,-0.927536231884058,Large,Pre vs Post Inauguration
6016,-0.9494824016563147,Large,Pre vs Post Inauguration
6017,-0.9167701863354037,Large,Pre vs Post Inauguration
6018,-0.8202898550724638,Large,Pre vs Post Inauguration
6019,-0.9515527950310559,Large,Pre vs Post Inauguration
6020,-0.9105590062111801,Large,Pre vs Post Inauguration
6021,-0.9461697722567288,Large,Pre vs Post Inauguration
6022,-0.9393374741200828,Large,Pre vs Post Inauguration
6023,-0.9078674948240165,Large,Pre vs Post Inauguration
6024,-0.894824016563147,Large,Pre vs Post Inauguration
6025,-0.9436853002070393,Large,Pre vs Post Inauguration
6026,-0.9233954451345756,Large,Pre vs Post Inauguration
6027,-0.898343685300207,Large,Pre vs Post Inauguration
6028,-0.8956521739130435,Large,Pre vs Post Inauguration
6029,-0.9329192546583851,Large,Pre vs Post Inauguration
6030,-0.9339544513457557,Large,Pre vs Post Inauguration
6031,-0.8691511387163561,Large,Pre vs Post Inauguration
6032,-0.949896480331263,Large,Pre vs Post Inauguration
6033,-0.8778467908902692,Large,Pre vs Post Inauguration
6034,-0.8496894409937888,Large,Pre vs Post Inauguration
6035,-0.9180124223602485,Large,Pre vs Post Inauguration
6036,-0.905175983436853,Large,Pre vs Post Inauguration
6037,-0.8699792960662526,Large,Pre vs Post Inauguration
6038,-0.9610766045548654,Large,Pre vs Post Inauguration
6039,-0.9540372670807453,Large,Pre vs Post Inauguration
6040,-0.924223602484472,Large,Pre vs Post Inauguration
6041,-0.9225672877846791,Large,Pre vs Post Inauguration
6042,-0.8422360248447205,Large,Pre vs Post Inauguration
6043,-0.934368530020704,Large,Pre vs Post Inauguration
6044,-0.8778467908902692,Large,Pre vs Post Inauguration
6045,-0.9399585921325052,Large,Pre vs Post Inauguration
6046,-0.8921325051759834,Large,Pre vs Post Inauguration
6047,-0.906832298136646,Large,Pre vs Post Inauguration
6048,-0.8712215320910973,Large,Pre vs Post Inauguration
6049,-0.9641821946169772,Large,Pre vs Post Inauguration
6050,-0.9254658385093167,Large,Pre vs Post Inauguration
6051,-0.968944099378882,Large,Pre vs Post Inauguration
6052,-0.931055900621118,Large,Pre vs Post Inauguration
6053,-0.9217391304347826,Large,Pre vs Post Inauguration
6054,-0.8921325051759834,Large,Pre vs Post Inauguration
6055,-0.9101449275362319,Large,Pre vs Post Inauguration
6056,-0.9060041407867495,Large,Pre vs Post Inauguration
6057,-0.9565217391304348,Large,Pre vs Post Inauguration
6058,-0.9244306418219461,Large,Pre vs Post Inauguration
6059,-0.9209109730848861,Large,Pre vs Post Inauguration
6060,-0.9134575569358178,Large,Pre vs Post Inauguration
6061,-0.9333333333333333,Large,Pre vs Post Inauguration
6062,-0.8853002070393374,Large,Pre vs Post Inauguration
6063,-0.9175983436853002,Large,Pre vs Post Inauguration
6064,-0.946376811594203,Large,Pre vs Post Inauguration
6065,-0.8467908902691511,Large,Pre vs Post Inauguration
6066,-0.936231884057971,Large,Pre vs Post Inauguration
6067,-0.9391304347826087,Large,Pre vs Post Inauguration
6068,-0.9157349896480331,Large,Pre vs Post Inauguration
6069,-0.9089026915113871,Large,Pre vs Post Inauguration
6070,-0.9842650103519669,Large,Pre vs Post Inauguration
6071,-0.9289855072463769,Large,Pre vs Post Inauguration
6072,-0.9376811594202898,Large,Pre vs Post Inauguration
6073,-0.8902691511387164,Large,Pre vs Post Inauguration
6074,-0.965631469979296,Large,Pre vs Post Inauguration
6075,-0.9374741200828157,Large,Pre vs Post Inauguration
6076,-0.9556935817805383,Large,Pre vs Post Inauguration
6077,-0.8981366459627329,Large,Pre vs Post Inauguration
6078,-0.8658385093167702,Large,Pre vs Post Inauguration
6079,-0.9325051759834369,Large,Pre vs Post Inauguration
6080,-0.9188405797101449,Large,Pre vs Post Inauguration
6081,-0.8962732919254658,Large,Pre vs Post Inauguration
6082,-0.9285714285714286,Large,Pre vs Post Inauguration
6083,-0.9167701863354037,Large,Pre vs Post Inauguration
6084,-0.9565217391304348,Large,Pre vs Post Inauguration
6085,-0.9115942028985508,Large,Pre vs Post Inauguration
6086,-0.9173913043478261,Large,Pre vs Post Inauguration
6087,-0.927536231884058,Large,Pre vs Post Inauguration
6088,-0.8807453416149068,Large,Pre vs Post Inauguration
6089,-0.9325051759834369,Large,Pre vs Post Inauguration
6090,-0.9318840579710145,Large,Pre vs Post Inauguration
6091,-0.9236024844720497,Large,Pre vs Post Inauguration
6092,-0.9625258799171843,Large,Pre vs Post Inauguration
6093,-0.9530020703933747,Large,Pre vs Post Inauguration
6094,-0.9010351966873706,Large,Pre vs Post Inauguration
6095,-0.9623188405797102,Large,Pre vs Post Inauguration
6096,-0.9486542443064182,Large,Pre vs Post Inauguration
6097,-0.8778467908902692,Large,Pre vs Post Inauguration
6098,-0.9596273291925466,Large,Pre vs Post Inauguration
6099,-0.9279503105590062,Large,Pre vs Post Inauguration
6100,-0.9370600414078675,Large,Pre vs Post Inauguration
6101,-0.9407867494824017,Large,Pre vs Post Inauguration
6102,-0.9635610766045548,Large,Pre vs Post Inauguration
6103,-0.9246376811594202,Large,Pre vs Post Inauguration
6104,-0.8751552795031056,Large,Pre vs Post Inauguration
6105,-0.9014492753623189,Large,Pre vs Post Inauguration
6106,-0.9337474120082816,Large,Pre vs Post Inauguration
6107,-0.9407867494824017,Large,Pre vs Post Inauguration
6108,-0.9041407867494824,Large,Pre vs Post Inauguration
6109,-0.8993788819875776,Large,Pre vs Post Inauguration
6110,-0.9354037267080745,Large,Pre vs Post Inauguration
6111,-0.9188405797101449,Large,Pre vs Post Inauguration
6112,-0.8861283643892339,Large,Pre vs Post Inauguration
6113,-0.915527950310559,Large,Pre vs Post Inauguration
6114,-0.9031055900621118,Large,Pre vs Post Inauguration
6115,-0.9445134575569358,Large,Pre vs Post Inauguration
6116,-0.9565217391304348,Large,Pre vs Post Inauguration
6117,-0.9424430641821946,Large,Pre vs Post Inauguration
6118,-0.9109730848861284,Large,Pre vs Post Inauguration
6119,-0.949896480331263,Large,Pre vs Post Inauguration
6120,-0.9010351966873706,Large,Pre vs Post Inauguration
6121,-0.9623188405797102,Large,Pre vs Post Inauguration
6122,-0.9532091097308488,Large,Pre vs Post Inauguration
6123,-0.977639751552795,Large,Pre vs Post Inauguration
6124,-0.9393374741200828,Large,Pre vs Post Inauguration
6125,-0.8824016563146998,Large,Pre vs Post Inauguration
6126,-0.9010351966873706,Large,Pre vs Post Inauguration
6127,-0.9523809523809523,Large,Pre vs Post Inauguration
6128,-0.8612836438923396,Large,Pre vs Post Inauguration
6129,-0.9416149068322981,Large,Pre vs Post Inauguration
6130,-0.884472049689441,Large,Pre vs Post Inauguration
6131,-0.8136645962732919,Large,Pre vs Post Inauguration
6132,-0.943064182194617,Large,Pre vs Post Inauguration
6133,-0.9184265010351967,Large,Pre vs Post Inauguration
6134,-0.9159420289855073,Large,Pre vs Post Inauguration
6135,-0.9706004140786749,Large,Pre vs Post Inauguration
6136,-0.9122153209109731,Large,Pre vs Post Inauguration
6137,-0.9370600414078675,Large,Pre vs Post Inauguration
6138,-0.9304347826086956,Large,Pre vs Post Inauguration
6139,-0.9523809523809523,Large,Pre vs Post Inauguration
6140,-0.9333333333333333,Large,Pre vs Post Inauguration
6141,-0.9097308488612836,Large,Pre vs Post Inauguration
6142,-0.9625258799171843,Large,Pre vs Post Inauguration
6143,-0.9296066252587992,Large,Pre vs Post Inauguration
6144,-0.9285714285714286,Large,Pre vs Post Inauguration
6145,-0.9306418219461697,Large,Pre vs Post Inauguration
6146,-0.924223602484472,Large,Pre vs Post Inauguration
6147,-0.9118012422360249,Large,Pre vs Post Inauguration
6148,-0.9308488612836439,Large,Pre vs Post Inauguration
6149,-0.9755693581780538,Large,Pre vs Post Inauguration
6150,-0.8732919254658386,Large,Pre vs Post Inauguration
6151,-0.9304347826086956,Large,Pre vs Post Inauguration
6152,-0.9341614906832298,Large,Pre vs Post Inauguration
6153,-0.8761904761904762,Large,Pre vs Post Inauguration
6154,-0.901656314699793,Large,Pre vs Post Inauguration
6155,-0.9399585921325052,Large,Pre vs Post Inauguration
6156,-0.9304347826086956,Large,Pre vs Post Inauguration
6157,-0.9730848861283644,Large,Pre vs Post Inauguration
6158,-0.9577639751552796,Large,Pre vs Post Inauguration
6159,-0.9022774327122153,Large,Pre vs Post Inauguration
6160,-0.8925465838509317,Large,Pre vs Post Inauguration
6161,-0.9366459627329192,Large,Pre vs Post Inauguration
6162,-0.8401656314699792,Large,Pre vs Post Inauguration
6163,-0.9053830227743271,Large,Pre vs Post Inauguration
6164,-0.9122153209109731,Large,Pre vs Post Inauguration
6165,-0.9523809523809523,Large,Pre vs Post Inauguration
6166,-0.9126293995859214,Large,Pre vs Post Inauguration
6167,-0.9782608695652174,Large,Pre vs Post Inauguration
6168,-0.9037267080745341,Large,Pre vs Post Inauguration
6169,-0.939544513457557,Large,Pre vs Post Inauguration
6170,-0.8666666666666667,Large,Pre vs Post Inauguration
6171,-0.9420289855072463,Large,Pre vs Post Inauguration
6172,-0.9192546583850931,Large,Pre vs Post Inauguration
6173,-0.9635610766045548,Large,Pre vs Post Inauguration
6174,-0.9084886128364389,Large,Pre vs Post Inauguration
6175,-0.867080745341615,Large,Pre vs Post Inauguration
6176,-0.9167701863354037,Large,Pre vs Post Inauguration
6177,-0.9269151138716356,Large,Pre vs Post Inauguration
6178,-0.9130434782608695,Large,Pre vs Post Inauguration
6179,-0.9304347826086956,Large,Pre vs Post Inauguration
6180,-0.9474120082815735,Large,Pre vs Post Inauguration
6181,-0.9565217391304348,Large,Pre vs Post Inauguration
6182,-0.9424430641821946,Large,Pre vs Post Inauguration
6183,-0.867080745341615,Large,Pre vs Post Inauguration
6184,-0.8861283643892339,Large,Pre vs Post Inauguration
6185,-0.9453416149068323,Large,Pre vs Post Inauguration
6186,-0.9053830227743271,Large,Pre vs Post Inauguration
6187,-0.9540372670807453,Large,Pre vs Post Inauguration
6188,-0.8923395445134575,Large,Pre vs Post Inauguration
6189,-0.9536231884057971,Large,Pre vs Post Inauguration
6190,-0.8732919254658386,Large,Pre vs Post Inauguration
6191,-0.9238095238095239,Large,Pre vs Post Inauguration
6192,-0.9399585921325052,Large,Pre vs Post Inauguration
6193,-0.9461697722567288,Large,Pre vs Post Inauguration
6194,-0.9548654244306418,Large,Pre vs Post Inauguration
6195,-0.9300207039337474,Large,Pre vs Post Inauguration
6196,-0.8815734989648033,Large,Pre vs Post Inauguration
6197,-0.9312629399585921,Large,Pre vs Post Inauguration
6198,-0.9761904761904762,Large,Pre vs Post Inauguration
6199,-0.9552795031055901,Large,Pre vs Post Inauguration
6200,-0.8958592132505176,Large,Pre vs Post Inauguration
6201,-0.9252587991718426,Large,Pre vs Post Inauguration
6202,-0.9333333333333333,Large,Pre vs Post Inauguration
6203,-0.9397515527950311,Large,Pre vs Post Inauguration
6204,-0.9238095238095239,Large,Pre vs Post Inauguration
6205,-0.891511387163561,Large,Pre vs Post Inauguration
6206,-0.9022774327122153,Large,Pre vs Post Inauguration
6207,-0.8960662525879918,Large,Pre vs Post Inauguration
6208,-0.8635610766045548,Large,Pre vs Post Inauguration
6209,-0.9718426501035197,Large,Pre vs Post Inauguration
6210,-0.8853002070393374,Large,Pre vs Post Inauguration
6211,-0.924223602484472,Large,Pre vs Post Inauguration
6212,-0.9178053830227744,Large,Pre vs Post Inauguration
6213,-0.9229813664596274,Large,Pre vs Post Inauguration
6214,-0.9432712215320911,Large,Pre vs Post Inauguration
6215,-0.9126293995859214,Large,Pre vs Post Inauguration
6216,-0.967287784679089,Large,Pre vs Post Inauguration
6217,-0.9598343685300207,Large,Pre vs Post Inauguration
6218,-0.9383022774327122,Large,Pre vs Post Inauguration
6219,-0.9445134575569358,Large,Pre vs Post Inauguration
6220,-0.908695652173913,Large,Pre vs Post Inauguration
6221,-0.9561076604554866,Large,Pre vs Post Inauguration
6222,-0.9273291925465839,Large,Pre vs Post Inauguration
6223,-0.9387163561076605,Large,Pre vs Post Inauguration
6224,-0.9072463768115943,Large,Pre vs Post Inauguration
6225,-0.90351966873706,Large,Pre vs Post Inauguration
6226,-0.9389233954451346,Large,Pre vs Post Inauguration
6227,-0.9039337474120083,Large,Pre vs Post Inauguration
6228,-0.9358178053830227,Large,Pre vs Post Inauguration
6229,-0.9416149068322981,Large,Pre vs Post Inauguration
6230,-0.8803312629399586,Large,Pre vs Post Inauguration
6231,-0.9730848861283644,Large,Pre vs Post Inauguration
6232,-0.9039337474120083,Large,Pre vs Post Inauguration
6233,-0.8952380952380953,Large,Pre vs Post Inauguration
6234,-0.9559006211180124,Large,Pre vs Post Inauguration
6235,-0.925879917184265,Large,Pre vs Post Inauguration
6236,-0.9333333333333333,Large,Pre vs Post Inauguration
6237,-0.9443064182194617,Large,Pre vs Post Inauguration
6238,-0.9163561076604555,Large,Pre vs Post Inauguration
6239,-0.8836438923395445,Large,Pre vs Post Inauguration
6240,-0.884472049689441,Large,Pre vs Post Inauguration
6241,-0.9308488612836439,Large,Pre vs Post Inauguration
6242,-0.9525879917184265,Large,Pre vs Post Inauguration
6243,-0.8469979296066252,Large,Pre vs Post Inauguration
6244,-0.9449275362318841,Large,Pre vs Post Inauguration
6245,-0.874120082815735,Large,Pre vs Post Inauguration
6246,-0.8877846790890269,Large,Pre vs Post Inauguration
6247,-0.8583850931677018,Large,Pre vs Post Inauguration
6248,-0.8062111801242235,Large,Pre vs Post Inauguration
6249,-0.937888198757764,Large,Pre vs Post Inauguration
6250,-0.9113871635610766,Large,Pre vs Post Inauguration
6251,-0.9472049689440993,Large,Pre vs Post Inauguration
6252,-0.9602484472049689,Large,Pre vs Post Inauguration
6253,-0.8898550724637682,Large,Pre vs Post Inauguration
6254,-0.9515527950310559,Large,Pre vs Post Inauguration
6255,-0.927536231884058,Large,Pre vs Post Inauguration
6256,-0.9469979296066252,Large,Pre vs Post Inauguration
6257,-0.9337474120082816,Large,Pre vs Post Inauguration
6258,-0.9490683229813665,Large,Pre vs Post Inauguration
6259,-0.9751552795031055,Large,Pre vs Post Inauguration
6260,-0.9109730848861284,Large,Pre vs Post Inauguration
6261,-0.9374741200828157,Large,Pre vs Post Inauguration
6262,-0.9469979296066252,Large,Pre vs Post Inauguration
6263,-0.9252587991718426,Large,Pre vs Post Inauguration
6264,-0.9184265010351967,Large,Pre vs Post Inauguration
6265,-0.8977225672877847,Large,Pre vs Post Inauguration
6266,-0.8757763975155279,Large,Pre vs Post Inauguration
6267,-0.8993788819875776,Large,Pre vs Post Inauguration
6268,-0.9387163561076605,Large,Pre vs Post Inauguration
6269,-0.913871635610766,Large,Pre vs Post Inauguration
6270,-0.9366459627329192,Large,Pre vs Post Inauguration
6271,-0.8906832298136645,Large,Pre vs Post Inauguration
6272,-0.9022774327122153,Large,Pre vs Post Inauguration
6273,-0.8971014492753623,Large,Pre vs Post Inauguration
6274,-0.9231884057971015,Large,Pre vs Post Inauguration
6275,-0.9366459627329192,Large,Pre vs Post Inauguration
6276,-0.9581780538302277,Large,Pre vs Post Inauguration
6277,-0.9238095238095239,Large,Pre vs Post Inauguration
6278,-0.8799171842650103,Large,Pre vs Post Inauguration
6279,-0.9501035196687371,Large,Pre vs Post Inauguration
6280,-0.9490683229813665,Large,Pre vs Post Inauguration
6281,-0.9312629399585921,Large,Pre vs Post Inauguration
6282,-0.855072463768116,Large,Pre vs Post Inauguration
6283,-0.9070393374741201,Large,Pre vs Post Inauguration
6284,-0.9325051759834369,Large,Pre vs Post Inauguration
6285,-0.9329192546583851,Large,Pre vs Post Inauguration
6286,-0.9217391304347826,Large,Pre vs Post Inauguration
6287,-0.8616977225672878,Large,Pre vs Post Inauguration
6288,-0.9834368530020704,Large,Pre vs Post Inauguration
6289,-0.9012422360248448,Large,Pre vs Post Inauguration
6290,-0.8865424430641822,Large,Pre vs Post Inauguration
6291,-0.9389233954451346,Large,Pre vs Post Inauguration
6292,-0.901863354037267,Large,Pre vs Post Inauguration
6293,-0.9055900621118013,Large,Pre vs Post Inauguration
6294,-0.8890269151138717,Large,Pre vs Post Inauguration
6295,-0.8496894409937888,Large,Pre vs Post Inauguration
6296,-0.9101449275362319,Large,Pre vs Post Inauguration
6297,-0.9213250517598344,Large,Pre vs Post Inauguration
6298,-0.9229813664596274,Large,Pre vs Post Inauguration
6299,-0.9391304347826087,Large,Pre vs Post Inauguration
6300,-0.9196687370600414,Large,Pre vs Post Inauguration
6301,-0.9188405797101449,Large,Pre vs Post Inauguration
6302,-0.9289855072463769,Large,Pre vs Post Inauguration
6303,-0.9053830227743271,Large,Pre vs Post Inauguration
6304,-0.9196687370600414,Large,Pre vs Post Inauguration
6305,-0.9250517598343685,Large,Pre vs Post Inauguration
6306,-0.9573498964803313,Large,Pre vs Post Inauguration
6307,-0.9449275362318841,Large,Pre vs Post Inauguration
6308,-0.9341614906832298,Large,Pre vs Post Inauguration
6309,-0.9409937888198758,Large,Pre vs Post Inauguration
6310,-0.9594202898550724,Large,Pre vs Post Inauguration
6311,-0.9436853002070393,Large,Pre vs Post Inauguration
6312,-0.9006211180124224,Large,Pre vs Post Inauguration
6313,-0.9316770186335404,Large,Pre vs Post Inauguration
6314,-0.9755693581780538,Large,Pre vs Post Inauguration
6315,-0.8867494824016563,Large,Pre vs Post Inauguration
6316,-0.8786749482401657,Large,Pre vs Post Inauguration
6317,-0.9180124223602485,Large,Pre vs Post Inauguration
6318,-0.9076604554865424,Large,Pre vs Post Inauguration
6319,-0.8989648033126294,Large,Pre vs Post Inauguration
6320,-0.8645962732919255,Large,Pre vs Post Inauguration
6321,-0.9494824016563147,Large,Pre vs Post Inauguration
6322,-0.8815734989648033,Large,Pre vs Post Inauguration
6323,-0.9217391304347826,Large,Pre vs Post Inauguration
6324,-0.9283643892339545,Large,Pre vs Post Inauguration
6325,-0.8861283643892339,Large,Pre vs Post Inauguration
6326,-0.9304347826086956,Large,Pre vs Post Inauguration
6327,-0.9028985507246376,Large,Pre vs Post Inauguration
6328,-0.9113871635610766,Large,Pre vs Post Inauguration
6329,-0.9592132505175983,Large,Pre vs Post Inauguration
6330,-0.8997929606625259,Large,Pre vs Post Inauguration
6331,-0.8778467908902692,Large,Pre vs Post Inauguration
6332,-0.9399585921325052,Large,Pre vs Post Inauguration
6333,-0.9523809523809523,Large,Pre vs Post Inauguration
6334,-0.9333333333333333,Large,Pre vs Post Inauguration
6335,-0.917184265010352,Large,Pre vs Post Inauguration
6336,-0.9175983436853002,Large,Pre vs Post Inauguration
6337,-0.9821946169772257,Large,Pre vs Post Inauguration
6338,-0.9358178053830227,Large,Pre vs Post Inauguration
6339,-0.9556935817805383,Large,Pre vs Post Inauguration
6340,-0.9126293995859214,Large,Pre vs Post Inauguration
6341,-0.9374741200828157,Large,Pre vs Post Inauguration
6342,-0.9028985507246376,Large,Pre vs Post Inauguration
6343,-0.9200828157349896,Large,Pre vs Post Inauguration
6344,-0.9175983436853002,Large,Pre vs Post Inauguration
6345,-0.9304347826086956,Large,Pre vs Post Inauguration
6346,-0.924223602484472,Large,Pre vs Post Inauguration
6347,-0.8873706004140787,Large,Pre vs Post Inauguration
6348,-0.8753623188405797,Large,Pre vs Post Inauguration
6349,-0.9169772256728779,Large,Pre vs Post Inauguration
6350,-0.9300207039337474,Large,Pre vs Post Inauguration
6351,-0.9569358178053831,Large,Pre vs Post Inauguration
6352,-0.9314699792960662,Large,Pre vs Post Inauguration
6353,-0.9010351966873706,Large,Pre vs Post Inauguration
6354,-0.9354037267080745,Large,Pre vs Post Inauguration
6355,-0.8604554865424431,Large,Pre vs Post Inauguration
6356,-0.8347826086956521,Large,Pre vs Post Inauguration
6357,-0.8985507246376812,Large,Pre vs Post Inauguration
6358,-0.8919254658385093,Large,Pre vs Post Inauguration
6359,-0.9387163561076605,Large,Pre vs Post Inauguration
6360,-0.9478260869565217,Large,Pre vs Post Inauguration
6361,-0.9300207039337474,Large,Pre vs Post Inauguration
6362,-0.910351966873706,Large,Pre vs Post Inauguration
6363,-0.9503105590062112,Large,Pre vs Post Inauguration
6364,-0.9476190476190476,Large,Pre vs Post Inauguration
6365,-0.8881987577639752,Large,Pre vs Post Inauguration
6366,-0.9480331262939958,Large,Pre vs Post Inauguration
6367,-0.9109730848861284,Large,Pre vs Post Inauguration
6368,-0.9105590062111801,Large,Pre vs Post Inauguration
6369,-0.9304347826086956,Large,Pre vs Post Inauguration
6370,-0.9304347826086956,Large,Pre vs Post Inauguration
6371,-0.8933747412008282,Large,Pre vs Post Inauguration
6372,-0.9109730848861284,Large,Pre vs Post Inauguration
6373,-0.9403726708074535,Large,Pre vs Post Inauguration
6374,-0.8679089026915114,Large,Pre vs Post Inauguration
6375,-0.9474120082815735,Large,Pre vs Post Inauguration
6376,-0.8968944099378882,Large,Pre vs Post Inauguration
6377,-0.9503105590062112,Large,Pre vs Post Inauguration
6378,-0.9505175983436853,Large,Pre vs Post Inauguration
6379,-0.9194616977225673,Large,Pre vs Post Inauguration
6380,-0.8886128364389234,Large,Pre vs Post Inauguration
6381,-0.924223602484472,Large,Pre vs Post Inauguration
6382,-0.9312629399585921,Large,Pre vs Post Inauguration
6383,-0.9538302277432712,Large,Pre vs Post Inauguration
6384,-0.9233954451345756,Large,Pre vs Post Inauguration
6385,-0.9445134575569358,Large,Pre vs Post Inauguration
6386,-0.8906832298136645,Large,Pre vs Post Inauguration
6387,-0.9519668737060042,Large,Pre vs Post Inauguration
6388,-0.9221532091097309,Large,Pre vs Post Inauguration
6389,-0.94824016563147,Large,Pre vs Post Inauguration
6390,-0.949896480331263,Large,Pre vs Post Inauguration
6391,-0.8422360248447205,Large,Pre vs Post Inauguration
6392,-0.919047619047619,Large,Pre vs Post Inauguration
6393,-0.9855072463768116,Large,Pre vs Post Inauguration
6394,-0.9267080745341615,Large,Pre vs Post Inauguration
6395,-0.9523809523809523,Large,Pre vs Post Inauguration
6396,-0.9142857142857143,Large,Pre vs Post Inauguration
6397,-0.9643892339544513,Large,Pre vs Post Inauguration
